condition,model,mode,embed_model,gpt_model,sections,embeds,accuracy,precision,recall,f1,roc_auc,hold_accuracy,hold_precision,hold_recall,hold_f1,hold_roc_auc,file
acute kidney injury,rf,rag,ember-v1,gpt35,all,refute,0.9033613445378151,0.0,0.0,0.0,0.6938321536905966,0.941025641025641,0.0,0.0,0.0,0.6124274375074044,rag_ember-v1_gpt35_embeddings.csv
acute myocardial infarction,knn,rag,ember-v1,gpt35,all,all_embeds,0.8859315589353612,0.6666666666666666,0.06451612903225806,0.11764705882352941,0.7727335928809789,0.8680555555555556,0.375,0.17647058823529413,0.24,0.6485641500694765,rag_ember-v1_gpt35_embeddings.csv
gi bleed,knn,rag,ember-v1,gpt35,all,all_embeds,0.8873239436619719,0.2727272727272727,0.1111111111111111,0.15789473684210525,0.7158091944084162,0.8970588235294118,0.5,0.2857142857142857,0.36363636363636365,0.7819411917772574,rag_ember-v1_gpt35_embeddings.csv
acute liver injury,knn,rag,ember-v1,gpt35,all,all_embeds,0.9366515837104072,0.6666666666666666,0.25,0.36363636363636365,0.714329268292683,0.8665207877461707,0.46153846153846156,0.1,0.1643835616438356,0.6164987405541562,rag_ember-v1_gpt35_embeddings.csv
acute kidney injury,knn,rag,ember-v1,gpt35,all,all_embeds,0.8991596638655462,0.42857142857142855,0.13043478260869565,0.2,0.7157735085945399,0.9282051282051282,0.3333333333333333,0.21739130434782608,0.2631578947368421,0.77715910437152,rag_ember-v1_gpt35_embeddings.csv
acute myocardial infarction,knn,rag,ember-v1,gpt35,all,support,0.870722433460076,0.2857142857142857,0.06451612903225806,0.10526315789473684,0.6187430478309233,0.8541666666666666,0.3,0.17647058823529413,0.2222222222222222,0.5897985178323297,rag_ember-v1_gpt35_embeddings.csv
gi bleed,knn,rag,ember-v1,gpt35,all,support,0.8873239436619719,0.2727272727272727,0.1111111111111111,0.15789473684210525,0.6433203631647212,0.8970588235294118,0.5,0.23809523809523808,0.3225806451612903,0.7691907364038513,rag_ember-v1_gpt35_embeddings.csv
acute liver injury,knn,rag,ember-v1,gpt35,all,support,0.9366515837104072,0.75,0.1875,0.3,0.7210365853658537,0.8643326039387309,0.45454545454545453,0.16666666666666666,0.24390243902439024,0.6347187237615448,rag_ember-v1_gpt35_embeddings.csv
acute kidney injury,knn,rag,ember-v1,gpt35,all,support,0.8949579831932774,0.375,0.13043478260869565,0.1935483870967742,0.6499494438827098,0.9358974358974359,0.45,0.391304347826087,0.4186046511627907,0.8106267029972751,rag_ember-v1_gpt35_embeddings.csv
acute myocardial infarction,knn,rag,ember-v1,gpt35,all,refute,0.8859315589353612,0.6666666666666666,0.06451612903225806,0.11764705882352941,0.712110678531702,0.8854166666666666,0.5454545454545454,0.17647058823529413,0.26666666666666666,0.6621699861046781,rag_ember-v1_gpt35_embeddings.csv
gi bleed,knn,rag,ember-v1,gpt35,all,refute,0.8943661971830986,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.6599654128837008,0.9166666666666666,0.6428571428571429,0.42857142857142855,0.5142857142857142,0.8317720530835285,rag_ember-v1_gpt35_embeddings.csv
acute liver injury,knn,rag,ember-v1,gpt35,all,refute,0.9230769230769231,0.4444444444444444,0.25,0.32,0.748780487804878,0.8555798687089715,0.2,0.03333333333333333,0.05714285714285714,0.5781696053736356,rag_ember-v1_gpt35_embeddings.csv
acute kidney injury,knn,rag,ember-v1,gpt35,all,refute,0.907563025210084,0.5555555555555556,0.21739130434782608,0.3125,0.7570273003033368,0.9307692307692308,0.3333333333333333,0.17391304347826086,0.22857142857142856,0.6916242151403862,rag_ember-v1_gpt35_embeddings.csv
acute myocardial infarction,logistic,basic,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.8865979381443299,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.8573192239858907,0.6325878594249201,0.20149253731343283,0.7714285714285715,0.31952662721893493,0.7467625899280576,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,logistic,basic,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.8722044728434505,0.21875,0.3181818181818182,0.25925925925925924,0.8570759137769448,0.6415929203539823,0.2,0.9523809523809523,0.3305785123966942,0.9063879210220673,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,logistic,basic,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.941908713692946,0.6842105263157895,0.6190476190476191,0.65,0.9188311688311688,0.5859375,0.1910569105691057,0.7833333333333333,0.30718954248366015,0.7613569321533924,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,logistic,basic,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.844106463878327,0.42857142857142855,0.4166666666666667,0.4225352112676056,0.8235438081253059,0.5576470588235294,0.10900473933649289,1.0,0.19658119658119658,0.8958468526930565,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,logistic,basic,SFR-Embedding-Mistral,gpt35,all,support,0.9072164948453608,0.36363636363636365,0.38095238095238093,0.37209302325581395,0.8830687830687831,0.5846645367412141,0.18120805369127516,0.7714285714285715,0.29347826086956524,0.7280575539568346,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,logistic,basic,SFR-Embedding-Mistral,gpt35,all,support,0.8849840255591054,0.25,0.3181818181818182,0.28,0.8581693220868478,0.584070796460177,0.1588785046728972,0.8095238095238095,0.265625,0.8508710801393728,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,logistic,basic,SFR-Embedding-Mistral,gpt35,all,support,0.91701244813278,0.52,0.6190476190476191,0.5652173913043478,0.9138528138528139,0.603515625,0.19831223628691982,0.7833333333333333,0.3164983164983165,0.7336651917404129,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,logistic,basic,SFR-Embedding-Mistral,gpt35,all,support,0.8783269961977186,0.5526315789473685,0.5833333333333334,0.5675675675675675,0.8569505628976994,0.5623529411764706,0.10628019323671498,0.9565217391304348,0.19130434782608696,0.899956738048886,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,logistic,basic,SFR-Embedding-Mistral,gpt35,all,refute,0.865979381443299,0.15384615384615385,0.19047619047619047,0.1702127659574468,0.7945326278659612,0.5782747603833865,0.174496644295302,0.7428571428571429,0.2826086956521739,0.756628982528263,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,logistic,basic,SFR-Embedding-Mistral,gpt35,all,refute,0.8785942492012779,0.23333333333333334,0.3181818181818182,0.2692307692307692,0.8223992502343018,0.6283185840707964,0.1941747572815534,0.9523809523809523,0.3225806451612903,0.8915214866434379,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,logistic,basic,SFR-Embedding-Mistral,gpt35,all,refute,0.9253112033195021,0.5789473684210527,0.5238095238095238,0.55,0.8976190476190475,0.5859375,0.1859504132231405,0.75,0.2980132450331126,0.7040929203539823,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,logistic,basic,SFR-Embedding-Mistral,gpt35,all,refute,0.8517110266159695,0.45161290322580644,0.3888888888888889,0.417910447761194,0.7880567792462065,0.5647058823529412,0.10294117647058823,0.9130434782608695,0.18502202643171806,0.8571274064460307,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,rf,basic,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.9278350515463918,0.0,0.0,0.0,0.8404761904761905,0.8881789137380192,0.0,0.0,0.0,0.5606372045220966,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,rf,basic,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.9297124600638977,0.0,0.0,0.0,0.8162293033427055,0.9070796460176991,0.0,0.0,0.0,0.7792102206736353,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,rf,basic,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.9087136929460581,0.0,0.0,0.0,0.9287878787878788,0.8828125,0.0,0.0,0.0,0.6058628318584072,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,rf,basic,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.8631178707224335,0.0,0.0,0.0,0.8158345570239842,0.9458823529411765,0.0,0.0,0.0,0.6948410123296561,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,rf,basic,SFR-Embedding-Mistral,gpt35,all,support,0.9278350515463918,0.0,0.0,0.0,0.8598765432098765,0.8881789137380192,0.0,0.0,0.0,0.5849948612538539,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,rf,basic,SFR-Embedding-Mistral,gpt35,all,support,0.9297124600638977,0.0,0.0,0.0,0.830521711965011,0.9070796460176991,0.0,0.0,0.0,0.6413472706155633,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,rf,basic,SFR-Embedding-Mistral,gpt35,all,support,0.921161825726141,1.0,0.09523809523809523,0.17391304347826086,0.9362554112554112,0.8828125,0.0,0.0,0.0,0.6135693215339233,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,rf,basic,SFR-Embedding-Mistral,gpt35,all,support,0.8631178707224335,0.0,0.0,0.0,0.8496084189916789,0.9458823529411765,0.0,0.0,0.0,0.5330413151633139,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,rf,basic,SFR-Embedding-Mistral,gpt35,all,refute,0.9278350515463918,0.0,0.0,0.0,0.828042328042328,0.8881789137380192,0.0,0.0,0.0,0.6122302158273382,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,rf,basic,SFR-Embedding-Mistral,gpt35,all,refute,0.9297124600638977,0.0,0.0,0.0,0.8012339893783194,0.9070796460176991,0.0,0.0,0.0,0.845876887340302,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,rf,basic,SFR-Embedding-Mistral,gpt35,all,refute,0.9128630705394191,0.5,0.047619047619047616,0.08695652173913043,0.8848484848484848,0.8828125,0.0,0.0,0.0,0.6055862831858407,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,rf,basic,SFR-Embedding-Mistral,gpt35,all,refute,0.8631178707224335,0.0,0.0,0.0,0.8051884483602545,0.9458823529411765,0.0,0.0,0.0,0.5255786285961497,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,knn,basic,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.9209621993127147,0.4166666666666667,0.23809523809523808,0.30303030303030304,0.8042328042328042,0.8817891373801917,0.45,0.2571428571428571,0.32727272727272727,0.5743576567317574,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,knn,basic,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.9297124600638977,0.5,0.3181818181818182,0.3888888888888889,0.707981880662293,0.9424778761061947,0.9,0.42857142857142855,0.5806451612903226,0.8849012775842044,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,knn,basic,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.941908713692946,0.8181818181818182,0.42857142857142855,0.5625,0.9177489177489178,0.888671875,0.6363636363636364,0.11666666666666667,0.19718309859154928,0.5932153392330383,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,knn,basic,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.8859315589353612,0.6363636363636364,0.3888888888888889,0.4827586206896552,0.7722099853157122,0.9341176470588235,0.3076923076923077,0.17391304347826086,0.2222222222222222,0.7036556348691325,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,knn,basic,SFR-Embedding-Mistral,gpt35,all,support,0.9312714776632303,0.5555555555555556,0.23809523809523808,0.3333333333333333,0.8477954144620811,0.8881789137380192,0.5,0.22857142857142856,0.3137254901960784,0.7039568345323741,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,knn,basic,SFR-Embedding-Mistral,gpt35,all,support,0.9169329073482428,0.375,0.2727272727272727,0.3157894736842105,0.7287566385504529,0.9336283185840708,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.8509872241579558,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,knn,basic,SFR-Embedding-Mistral,gpt35,all,support,0.9377593360995851,0.8,0.38095238095238093,0.5161290322580645,0.9059523809523808,0.884765625,0.5333333333333333,0.13333333333333333,0.21333333333333335,0.6214048672566372,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,knn,basic,SFR-Embedding-Mistral,gpt35,all,support,0.8935361216730038,0.7,0.3888888888888889,0.5,0.7637665198237886,0.9458823529411765,0.5,0.2608695652173913,0.34285714285714286,0.8185161150767899,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,knn,basic,SFR-Embedding-Mistral,gpt35,all,refute,0.9175257731958762,0.2857142857142857,0.09523809523809523,0.14285714285714285,0.7901234567901234,0.8945686900958466,0.625,0.14285714285714285,0.23255813953488372,0.5961973278520041,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,knn,basic,SFR-Embedding-Mistral,gpt35,all,refute,0.9137380191693291,0.3076923076923077,0.18181818181818182,0.22857142857142856,0.735785691971259,0.9247787610619469,0.8333333333333334,0.23809523809523808,0.37037037037037035,0.7918699186991871,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,knn,basic,SFR-Embedding-Mistral,gpt35,all,refute,0.9377593360995851,0.75,0.42857142857142855,0.5454545454545454,0.903030303030303,0.890625,1.0,0.06666666666666667,0.125,0.5943952802359882,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,knn,basic,SFR-Embedding-Mistral,gpt35,all,refute,0.8859315589353612,0.6875,0.3055555555555556,0.4230769230769231,0.7500611845325502,0.9364705882352942,0.16666666666666666,0.043478260869565216,0.06896551724137931,0.5421263248972529,basic_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,logistic,rag,SFR-Embedding-Mistral,gpt35,WP,all_embeds,0.9175257731958762,0.4,0.5263157894736842,0.45454545454545453,0.9336300309597523,0.6506410256410257,0.2047244094488189,0.7647058823529411,0.32298136645962733,0.8255395683453237,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
gi bleed,logistic,rag,SFR-Embedding-Mistral,gpt35,WP,all_embeds,0.8785942492012779,0.3793103448275862,0.3548387096774194,0.36666666666666664,0.8352779684282773,0.6283185840707964,0.1941747572815534,0.9523809523809523,0.3225806451612903,0.921951219512195,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute liver injury,logistic,rag,SFR-Embedding-Mistral,gpt35,WP,all_embeds,0.9377593360995851,0.42857142857142855,0.75,0.5454545454545454,0.9304949053857351,0.609375,0.1902654867256637,0.7166666666666667,0.3006993006993007,0.6958333333333333,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute kidney injury,logistic,rag,SFR-Embedding-Mistral,gpt35,WP,all_embeds,0.9011406844106464,0.56,0.4827586206896552,0.5185185185185185,0.8549955791335102,0.56,0.10576923076923077,0.9565217391304348,0.19047619047619047,0.9019035258490158,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute myocardial infarction,logistic,rag,SFR-Embedding-Mistral,gpt35,WP,support,0.9175257731958762,0.4,0.5263157894736842,0.45454545454545453,0.9413699690402477,0.6794871794871795,0.23387096774193547,0.8529411764705882,0.3670886075949367,0.8348497672450275,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
gi bleed,logistic,rag,SFR-Embedding-Mistral,gpt35,WP,support,0.8817891373801917,0.4166666666666667,0.4838709677419355,0.44776119402985076,0.8554106611759322,0.6061946902654868,0.18518518518518517,0.9523809523809523,0.31007751937984496,0.9168408826945412,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute liver injury,logistic,rag,SFR-Embedding-Mistral,gpt35,WP,support,0.941908713692946,0.45,0.75,0.5625,0.9344978165938865,0.576171875,0.17959183673469387,0.7333333333333333,0.28852459016393445,0.720980825958702,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute kidney injury,logistic,rag,SFR-Embedding-Mistral,gpt35,WP,support,0.8935361216730038,0.5185185185185185,0.4827586206896552,0.5,0.8569112879457706,0.5670588235294117,0.1073170731707317,0.9565217391304348,0.19298245614035087,0.9167207441055591,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute myocardial infarction,logistic,rag,SFR-Embedding-Mistral,gpt35,WP,refute,0.9347079037800687,0.5,0.10526315789473684,0.17391304347826086,0.4558823529411764,0.23717948717948717,0.11940298507462686,0.9411764705882353,0.2119205298013245,0.6460008463817183,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
gi bleed,logistic,rag,SFR-Embedding-Mistral,gpt35,WP,refute,0.9073482428115016,0.625,0.16129032258064516,0.2564102564102564,0.5757835735529627,0.19469026548672566,0.09950248756218906,0.9523809523809523,0.18018018018018017,0.6434378629500581,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute liver injury,logistic,rag,SFR-Embedding-Mistral,gpt35,WP,refute,0.946058091286307,0.4,0.16666666666666666,0.23529411764705882,0.6040756914119361,0.25,0.11244019138755981,0.7833333333333333,0.19665271966527198,0.5490044247787611,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute kidney injury,logistic,rag,SFR-Embedding-Mistral,gpt35,WP,refute,0.9125475285171103,0.7142857142857143,0.3448275862068966,0.46511627906976744,0.6775714706749189,0.20941176470588235,0.059154929577464786,0.9130434782608695,0.1111111111111111,0.6099935107073329,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute myocardial infarction,rf,rag,SFR-Embedding-Mistral,gpt35,WP,all_embeds,0.9381443298969072,1.0,0.05263157894736842,0.1,0.9436919504643962,0.8910256410256411,0.0,0.0,0.0,0.6412928480744816,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
gi bleed,rf,rag,SFR-Embedding-Mistral,gpt35,WP,all_embeds,0.9009584664536742,0.0,0.0,0.0,0.8743994509265615,0.9070796460176991,0.0,0.0,0.0,0.559581881533101,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute liver injury,rf,rag,SFR-Embedding-Mistral,gpt35,WP,all_embeds,0.946058091286307,0.0,0.0,0.0,0.9536026200873363,0.8828125,0.0,0.0,0.0,0.5243178466076696,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute kidney injury,rf,rag,SFR-Embedding-Mistral,gpt35,WP,all_embeds,0.8897338403041825,0.0,0.0,0.0,0.8821839080459769,0.9458823529411765,0.0,0.0,0.0,0.7654661475232531,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute myocardial infarction,rf,rag,SFR-Embedding-Mistral,gpt35,WP,support,0.9312714776632303,0.0,0.0,0.0,0.9235681114551083,0.8910256410256411,0.0,0.0,0.0,0.6593842573000424,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
gi bleed,rf,rag,SFR-Embedding-Mistral,gpt35,WP,support,0.9009584664536742,0.0,0.0,0.0,0.9008236101578586,0.9070796460176991,0.0,0.0,0.0,0.7641114982578397,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute liver injury,rf,rag,SFR-Embedding-Mistral,gpt35,WP,support,0.941908713692946,0.25,0.08333333333333333,0.125,0.962518195050946,0.8828125,0.0,0.0,0.0,0.6307706489675516,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute kidney injury,rf,rag,SFR-Embedding-Mistral,gpt35,WP,support,0.8897338403041825,0.0,0.0,0.0,0.9172561155319776,0.9458823529411765,0.0,0.0,0.0,0.8442569759896171,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute myocardial infarction,rf,rag,SFR-Embedding-Mistral,gpt35,WP,refute,0.9347079037800687,0.0,0.0,0.0,0.4185371517027864,0.8910256410256411,0.0,0.0,0.0,0.610770207363521,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
gi bleed,rf,rag,SFR-Embedding-Mistral,gpt35,WP,refute,0.9009584664536742,0.0,0.0,0.0,0.461107298101121,0.9070796460176991,0.0,0.0,0.0,0.6558652729384437,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute liver injury,rf,rag,SFR-Embedding-Mistral,gpt35,WP,refute,0.946058091286307,0.0,0.0,0.0,0.5407569141193594,0.8828125,0.0,0.0,0.0,0.615099557522124,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute kidney injury,rf,rag,SFR-Embedding-Mistral,gpt35,WP,refute,0.8859315589353612,0.0,0.0,0.0,0.45895962275272617,0.9458823529411765,0.0,0.0,0.0,0.54553320354748,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute myocardial infarction,knn,rag,SFR-Embedding-Mistral,gpt35,WP,all_embeds,0.9312714776632303,0.45454545454545453,0.2631578947368421,0.3333333333333333,0.7984713622291022,0.8878205128205128,0.48,0.35294117647058826,0.4067796610169492,0.7183135844265764,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
gi bleed,knn,rag,SFR-Embedding-Mistral,gpt35,WP,all_embeds,0.9105431309904153,0.6666666666666666,0.1935483870967742,0.3,0.746511095859071,0.915929203539823,0.5714285714285714,0.38095238095238093,0.45714285714285713,0.78931475029036,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute liver injury,knn,rag,SFR-Embedding-Mistral,gpt35,WP,all_embeds,0.9253112033195021,0.3333333333333333,0.5,0.4,0.8968340611353712,0.841796875,0.3220338983050847,0.31666666666666665,0.31932773109243695,0.6644542772861357,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute kidney injury,knn,rag,SFR-Embedding-Mistral,gpt35,WP,all_embeds,0.9011406844106464,0.6,0.3103448275862069,0.4090909090909091,0.7624521072796936,0.8823529411764706,0.2711864406779661,0.6956521739130435,0.3902439024390244,0.8198680510491023,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute myocardial infarction,knn,rag,SFR-Embedding-Mistral,gpt35,WP,support,0.9381443298969072,0.5384615384615384,0.3684210526315789,0.4375,0.8061145510835913,0.8878205128205128,0.47368421052631576,0.2647058823529412,0.33962264150943394,0.7270418958950486,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
gi bleed,knn,rag,SFR-Embedding-Mistral,gpt35,WP,support,0.9041533546325878,0.5454545454545454,0.1935483870967742,0.2857142857142857,0.7958705101807366,0.915929203539823,0.6666666666666666,0.19047619047619047,0.2962962962962963,0.7520325203252032,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute liver injury,knn,rag,SFR-Embedding-Mistral,gpt35,WP,support,0.9336099585062241,0.35714285714285715,0.4166666666666667,0.38461538461538464,0.8640829694323143,0.84375,0.2727272727272727,0.2,0.23076923076923078,0.659476401179941,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute kidney injury,knn,rag,SFR-Embedding-Mistral,gpt35,WP,support,0.9125475285171103,0.6666666666666666,0.41379310344827586,0.5106382978723404,0.8403330386089007,0.9411764705882353,0.4583333333333333,0.4782608695652174,0.46808510638297873,0.8379839930780879,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute myocardial infarction,knn,rag,SFR-Embedding-Mistral,gpt35,WP,refute,0.9312714776632303,0.3333333333333333,0.05263157894736842,0.09090909090909091,0.6343846749226006,0.875,0.391304347826087,0.2647058823529412,0.3157894736842105,0.6116694879390605,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
gi bleed,knn,rag,SFR-Embedding-Mistral,gpt35,WP,refute,0.8945686900958466,0.25,0.03225806451612903,0.05714285714285714,0.6050674902768245,0.8938053097345132,0.3333333333333333,0.14285714285714285,0.2,0.6073170731707316,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute liver injury,knn,rag,SFR-Embedding-Mistral,gpt35,WP,refute,0.941908713692946,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.5887918486171762,0.8671875,0.36666666666666664,0.18333333333333332,0.24444444444444444,0.611688790560472,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute kidney injury,knn,rag,SFR-Embedding-Mistral,gpt35,WP,refute,0.8973384030418251,0.625,0.1724137931034483,0.2702702702702703,0.6161951075744179,0.908235294117647,0.16666666666666666,0.17391304347826086,0.1702127659574468,0.5606208089984859,rag_SFR-Embedding-Mistral_gpt35_WP_embeddings.csv
acute myocardial infarction,logistic,basic,SFR-Embedding-Mistral,gpt4,all,all_embeds,0.8934707903780069,0.2727272727272727,0.2857142857142857,0.27906976744186046,0.9012345679012346,0.6230031948881789,0.21768707482993196,0.9142857142857143,0.3516483516483517,0.8246659815005138,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
gi bleed,logistic,basic,SFR-Embedding-Mistral,gpt4,all,all_embeds,0.8817891373801917,0.2222222222222222,0.2727272727272727,0.24489795918367346,0.831302717900656,0.6150442477876106,0.18867924528301888,0.9523809523809523,0.31496062992125984,0.9521486643437864,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute liver injury,logistic,basic,SFR-Embedding-Mistral,gpt4,all,all_embeds,0.9253112033195021,0.56,0.6666666666666666,0.6086956521739131,0.9376623376623376,0.59375,0.20634920634920634,0.8666666666666667,0.3333333333333333,0.7654498525073746,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute kidney injury,logistic,basic,SFR-Embedding-Mistral,gpt4,all,all_embeds,0.8783269961977186,0.5625,0.5,0.5294117647058824,0.8875428291727852,0.6094117647058823,0.11764705882352941,0.9565217391304348,0.20952380952380953,0.9242915855505083,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute myocardial infarction,logistic,basic,SFR-Embedding-Mistral,gpt4,all,support,0.8969072164948454,0.30434782608695654,0.3333333333333333,0.3181818181818182,0.8784832451499118,0.6325878594249201,0.21830985915492956,0.8857142857142857,0.3502824858757062,0.8398766700924974,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
gi bleed,logistic,basic,SFR-Embedding-Mistral,gpt4,all,support,0.8817891373801917,0.2413793103448276,0.3181818181818182,0.27450980392156865,0.816932208684786,0.6150442477876106,0.18269230769230768,0.9047619047619048,0.304,0.9117305458768874,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute liver injury,logistic,basic,SFR-Embedding-Mistral,gpt4,all,support,0.921161825726141,0.5416666666666666,0.6190476190476191,0.5777777777777777,0.9387445887445888,0.564453125,0.18532818532818532,0.8,0.30094043887147337,0.7358038348082596,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute kidney injury,logistic,basic,SFR-Embedding-Mistral,gpt4,all,support,0.8821292775665399,0.5757575757575758,0.5277777777777778,0.5507246376811594,0.8893783651492903,0.5905882352941176,0.11282051282051282,0.9565217391304348,0.2018348623853211,0.9016872160934458,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute myocardial infarction,logistic,basic,SFR-Embedding-Mistral,gpt4,all,refute,0.9106529209621993,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.8925925925925925,0.5782747603833865,0.1830065359477124,0.8,0.2978723404255319,0.7665467625899282,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
gi bleed,logistic,basic,SFR-Embedding-Mistral,gpt4,all,refute,0.8849840255591054,0.26666666666666666,0.36363636363636365,0.3076923076923077,0.8138081849422055,0.6017699115044248,0.1891891891891892,1.0,0.3181818181818182,0.9468060394889664,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
