,cohort_id,condition_name,ingredients_names,pt_meddra_id,pt_meddra_term,ingredients_rxcuis,drug_concept_id,affect,gpt_output
692,500000801,Acute myocardial infarction,valsartan,10000891,Acute myocardial infarction,69749,,,False.
693,500000301,Acute liver injury,valsartan,10019717,Hepatitis,69749,,,False.
694,500000301,Acute liver injury,cyclosporine,10019837,Hepatocellular injury,3008,,,True
695,500000301,Acute liver injury,cyclosporine,10019851,Hepatotoxicity,3008,,,True
696,500000801,Acute myocardial infarction,cevimeline,10002383,Angina pectoris,44281,,,False.
697,500000301,Acute liver injury,cevimeline,10008612,Cholecystitis,44281,,,False.
698,500000301,Acute liver injury,cevimeline,10008629,Cholelithiasis,44281,,,False.
699,500000301,Acute liver injury,cevimeline,10019799,Hepatitis viral,44281,,,False.
700,500000301,Acute liver injury,acetazolamide,10019663,Hepatic failure,167,,,True
701,500000301,Acute liver injury,glimepiride,10019663,Hepatic failure,25789,,,False.
702,500000301,Acute liver injury,glimepiride,10019717,Hepatitis,25789,,,True
703,500000301,Acute liver injury,glimepiride,10023126,Jaundice,25789,,,True
704,500000801,Acute myocardial infarction,moxifloxacin,10002383,Angina pectoris,139462,,,False.
705,500000301,Acute liver injury,moxifloxacin,10019692,Hepatic necrosis,139462,,,False.
706,500000801,Acute myocardial infarction,rizatriptan,10002383,Angina pectoris,88014,1154077.0,1.0,False.
707,500000301,Acute liver injury,imipramine,10023126,Jaundice,5691,,,True
708,500000301,Acute liver injury,tolmetin,10019717,Hepatitis,10636,,,True
709,500000801,Acute myocardial infarction,travoprost,10002383,Angina pectoris,283809,,,False.
710,500000801,Acute myocardial infarction,zolmitriptan,10002383,Angina pectoris,135775,1116031.0,1.0,False.
711,500000301,Acute liver injury,zolmitriptan,10023126,Jaundice,135775,,,False.
712,500000301,Acute liver injury,cefazolin,10019717,Hepatitis,2180,,,True
713,500001001,GI bleed,zolmitriptan,10018830,Haematemesis,135775,,,False.
714,500000301,Acute liver injury,oxcarbazepine,10008629,Cholelithiasis,32624,,,False.
715,500001001,GI bleed,oxcarbazepine,10018830,Haematemesis,32624,,,True.
716,500000301,Acute liver injury,minocycline,10003827,Autoimmune hepatitis,6980,,,True
717,500000301,Acute liver injury,minocycline,10023126,Jaundice,6980,,,True
718,500000801,Acute myocardial infarction,tamoxifen,10002383,Angina pectoris,10324,,,False.
719,500000301,Acute liver injury,temozolomide,10019717,Hepatitis,37776,,,True
720,500000301,Acute liver injury,temozolomide,10019851,Hepatotoxicity,37776,,,False.
721,500000301,Acute liver injury,glyburide,10019663,Hepatic failure,4815,,,True
722,500000301,Acute liver injury,valacyclovir,10019717,Hepatitis,73645,,,True
723,500000301,Acute liver injury,methimazole,10019717,Hepatitis,6835,,,True
724,500000301,Acute liver injury,methimazole,10023126,Jaundice,6835,,,True
725,500000301,Acute liver injury,prednisone,10019842,Hepatomegaly,8640,,,False.
726,500000301,Acute liver injury,propylthiouracil,10019663,Hepatic failure,8794,,,True
727,500000301,Acute liver injury,propylthiouracil,10019717,Hepatitis,8794,,,True
728,500000301,Acute liver injury,propylthiouracil,10023126,Jaundice,8794,,,True
729,500000301,Acute liver injury,propylthiouracil,10067125,Liver injury,8794,,,True
730,500000301,Acute liver injury,diclofenac,10019692,Hepatic necrosis,3355,,,True
731,500000301,Acute liver injury,azithromycin,10019851,Hepatotoxicity,18631,,,False.
732,500000301,Acute liver injury,phenazopyridine,10019717,Hepatitis,8120,,,True
733,500000301,Acute liver injury,phenazopyridine,10023126,Jaundice,8120,,,True
734,500000301,Acute liver injury,auranofin,10023126,Jaundice,1227,,,True
735,500000301,Acute liver injury,nateglinide,10019754,Hepatitis cholestatic,274332,,,False.
736,500000301,Acute liver injury,nateglinide,10023126,Jaundice,274332,,,True
737,500000801,Acute myocardial infarction,irbesartan,10002383,Angina pectoris,83818,,,False.
738,500000301,Acute liver injury,irbesartan,10019717,Hepatitis,83818,,,True
739,500000301,Acute liver injury,irbesartan,10023126,Jaundice,83818,,,True
740,500000801,Acute myocardial infarction,oseltamivir,10002388,Angina unstable,260101,,,False.
741,500000301,Acute liver injury,oseltamivir,10019717,Hepatitis,260101,,,False.
742,500000301,Acute liver injury,famciclovir,10023126,Jaundice,68099,,,False.
743,500000301,Acute liver injury,chlordiazepoxide,10023126,Jaundice,2356,,,True
744,500000301,Acute liver injury,dronedarone,10067125,Liver injury,233698,,,True
745,500000301,Acute liver injury,rifaximin,10019660,Hepatic encephalopathy,35619,,,False.
746,500000301,Acute liver injury,clomipramine,10019717,Hepatitis,2597,,,True
747,500000301,Acute liver injury,lacosamide,10019717,Hepatitis,623400,,,False.
748,500000301,Acute liver injury,bicalutamide,10019663,Hepatic failure,83008,,,True
749,500000301,Acute liver injury,cyclophosphamide,10023126,Jaundice,3002,,,False.
750,500001001,GI bleed,erlotinib,10018830,Haematemesis,337525,,,True.
751,500000301,Acute liver injury,erlotinib,10019663,Hepatic failure,337525,,,True.
752,500000301,Acute liver injury,warfarin,10019754,Hepatitis cholestatic,11289,,,False.
753,500000301,Acute liver injury,raltegravir,10019663,Hepatic failure,719872,,,False.
754,500000801,Acute myocardial infarction,trandolapril,10002383,Angina pectoris,38454,,,True
755,500000301,Acute liver injury,trandolapril,10019717,Hepatitis,38454,1342439.0,1.0,True
756,500000301,Acute liver injury,trandolapril,10023126,Jaundice,38454,1342439.0,1.0,True
757,500000301,Acute liver injury,dexlansoprazole,10008614,Cholecystitis acute,816346,,,False.
758,500000301,Acute liver injury,dexlansoprazole,10008629,Cholelithiasis,816346,,,False.
759,500001001,GI bleed,dexlansoprazole,10018830,Haematemesis,816346,,,True.
760,500000301,Acute liver injury,dexlansoprazole,10019842,Hepatomegaly,816346,,,False.
761,500000301,Acute liver injury,dexlansoprazole,10072268,Drug-induced liver injury,816346,,,True
762,500000301,Acute liver injury,mesalamine,10019754,Hepatitis cholestatic,52582,,,True.
763,500000301,Acute liver injury,mefloquine,10019663,Hepatic failure,6694,,,True
764,500000301,Acute liver injury,clarithromycin,10019851,Hepatotoxicity,21212,,,True
765,500000301,Acute liver injury,atazanavir,10008612,Cholecystitis,343047,,,True
766,500000301,Acute liver injury,atazanavir,10008629,Cholelithiasis,343047,,,True
767,500000301,Acute liver injury,atazanavir,10019717,Hepatitis,343047,,,True
768,500000301,Acute liver injury,atazanavir,10023126,Jaundice,343047,,,True
769,500000801,Acute myocardial infarction,telmisartan,10002383,Angina pectoris,73494,,,False.
770,500000301,Acute liver injury,telmisartan,10024670,Liver disorder,73494,,,True.
771,500000301,Acute liver injury,silodosin,10023126,Jaundice,720825,,,True
772,500000301,Acute liver injury,probenecid,10019692,Hepatic necrosis,8698,,,False.
773,500000301,Acute liver injury,famotidine,10019717,Hepatitis,4278,,,False.
774,500000301,Acute liver injury,famotidine,10023126,Jaundice,4278,,,False.
775,500000301,Acute liver injury,estropipate,10017626,Gallbladder disorder,33747,,,True
776,500000301,Acute liver injury,estropipate,10023126,Jaundice,33747,,,True
777,500000301,Acute liver injury,escitalopram,10019663,Hepatic failure,321988,,,False.
778,500000301,Acute liver injury,escitalopram,10019692,Hepatic necrosis,321988,,,False.
779,500000301,Acute liver injury,escitalopram,10019717,Hepatitis,321988,,,False.
780,500000301,Acute liver injury,disulfiram,10019663,Hepatic failure,3554,,,True
781,500000301,Acute liver injury,disulfiram,10019717,Hepatitis,3554,,,True
782,500000301,Acute liver injury,fluconazole,10019837,Hepatocellular injury,4450,,,True
783,500000801,Acute myocardial infarction,anagrelide,10002383,Angina pectoris,596724,,,True.
784,500000301,Acute liver injury,anagrelide,10019851,Hepatotoxicity,596724,,,True.
785,500000301,Acute liver injury,naltrexone,10019717,Hepatitis,7243,,,True
786,500000301,Acute liver injury,naltrexone,10019837,Hepatocellular injury,7243,,,True
787,500000301,Acute liver injury,naltrexone,10019851,Hepatotoxicity,7243,,,True
788,500000301,Acute liver injury,telithromycin,10019663,Hepatic failure,274786,,,True
789,500000301,Acute liver injury,telithromycin,10019692,Hepatic necrosis,274786,,,True
790,500000301,Acute liver injury,telithromycin,10019717,Hepatitis,274786,,,True
791,500000301,Acute liver injury,telithromycin,10019851,Hepatotoxicity,274786,,,True
792,500000301,Acute liver injury,telithromycin,10023126,Jaundice,274786,,,True
793,500000301,Acute liver injury,telithromycin,10067125,Liver injury,274786,,,True
794,500000801,Acute myocardial infarction,betaxolol,10002383,Angina pectoris,1520,,,True
795,500000801,Acute myocardial infarction,maraviroc,10002388,Angina unstable,620216,,,False.
796,500000301,Acute liver injury,maraviroc,10019641,Hepatic cirrhosis,620216,,,False.
797,500000301,Acute liver injury,maraviroc,10019663,Hepatic failure,620216,,,True
798,500000301,Acute liver injury,maraviroc,10019851,Hepatotoxicity,620216,,,False.
799,500000301,Acute liver injury,maraviroc,10023126,Jaundice,620216,,,False.
800,500000301,Acute liver injury,maraviroc,10027457,Metastases to liver,620216,,,False.
801,500000301,Acute liver injury,maraviroc,10036206,Portal vein thrombosis,620216,,,False.
802,500000301,Acute liver injury,trimethoprim,10023126,Jaundice,10829,,,True
803,500000801,Acute myocardial infarction,dasatinib,10002383,Angina pectoris,475342,,,True
804,500000301,Acute liver injury,dasatinib,10008612,Cholecystitis,475342,,,True
805,500000301,Acute liver injury,dasatinib,10019717,Hepatitis,475342,,,True
806,500000301,Acute liver injury,hydroxyurea,10019851,Hepatotoxicity,5552,,,True.
807,500000301,Acute liver injury,"estrogens, conjugated (usp)",10017626,Gallbladder disorder,4099,,,True
808,500000801,Acute myocardial infarction,prazosin,10002383,Angina pectoris,8629,,,False.
809,500000801,Acute myocardial infarction,timolol,10002383,Angina pectoris,10600,,,True
810,500000301,Acute liver injury,timolol,10019842,Hepatomegaly,10600,,,False.
811,500000801,Acute myocardial infarction,isosorbide,10000891,Acute myocardial infarction,6057,,,True
812,500000301,Acute liver injury,pioglitazone,10019851,Hepatotoxicity,33738,1525215.0,1.0,True
813,500000301,Acute liver injury,mercaptopurine,10019851,Hepatotoxicity,103,,,True
814,500000801,Acute myocardial infarction,almotriptan,10000891,Acute myocardial infarction,279645,1103552.0,1.0,False.
815,500000801,Acute myocardial infarction,almotriptan,10002383,Angina pectoris,279645,1103552.0,1.0,False.
816,500000301,Acute liver injury,octreotide,10008629,Cholelithiasis,7617,,,True
817,500000301,Acute liver injury,octreotide,10019717,Hepatitis,7617,,,True
818,500000301,Acute liver injury,octreotide,10023126,Jaundice,7617,,,True
819,500000301,Acute liver injury,octreotide,10049704,Gallbladder polyp,7617,,,False.
820,500000301,Acute liver injury,nevirapine,10019727,Hepatitis acute,53654,,,True
821,500000301,Acute liver injury,nevirapine,10019795,Hepatitis toxic,53654,,,True
822,500000301,Acute liver injury,nevirapine,10024670,Liver disorder,53654,,,True
823,500000301,Acute liver injury,efavirenz,10019663,Hepatic failure,195085,1738135.0,1.0,True
824,500000301,Acute liver injury,efavirenz,10019717,Hepatitis,195085,1738135.0,1.0,True
825,500000801,Acute myocardial infarction,ramipril,10002383,Angina pectoris,35296,,,False.
826,500000301,Acute liver injury,phenobarbital,10067125,Liver injury,8134,,,True
827,500000301,Acute liver injury,tranylcypromine,10019717,Hepatitis,10734,,,True
828,500000301,Acute liver injury,raltegravir,10019717,Hepatitis,719872,,,True
829,500000801,Acute myocardial infarction,candesartan,10002383,Angina pectoris,214354,,,False.
830,500000301,Acute liver injury,candesartan,10019717,Hepatitis,214354,,,True.
831,500000301,Acute liver injury,cidofovir,10008604,Cholangitis,83171,,,True
832,500000301,Acute liver injury,cidofovir,10019692,Hepatic necrosis,83171,,,False.
833,500000301,Acute liver injury,cidofovir,10019717,Hepatitis,83171,,,True
834,500000301,Acute liver injury,cidofovir,10019842,Hepatomegaly,83171,,,True
835,500000301,Acute liver injury,cidofovir,10019847,Hepatosplenomegaly,83171,,,True
836,500000301,Acute liver injury,cidofovir,10023126,Jaundice,83171,,,True
837,500000301,Acute liver injury,cidofovir,10067125,Liver injury,83171,,,True
838,500000301,Acute liver injury,leflunomide,10019717,Hepatitis,27169,,,True
839,500000301,Acute liver injury,ketoconazole,10019663,Hepatic failure,6135,,,True
840,500000301,Acute liver injury,ketoconazole,10019717,Hepatitis,6135,,,True
841,500000301,Acute liver injury,ketoconazole,10019754,Hepatitis cholestatic,6135,,,True
842,500000301,Acute liver injury,ketoconazole,10019851,Hepatotoxicity,6135,,,True
843,500000301,Acute liver injury,ketoconazole,10023126,Jaundice,6135,,,True
844,500000801,Acute myocardial infarction,pravastatin,10002383,Angina pectoris,42463,,,False.
845,500000301,Acute liver injury,sulfasalazine,10019663,Hepatic failure,9524,,,True
846,500000301,Acute liver injury,sulfasalazine,10019692,Hepatic necrosis,9524,,,True
847,500000301,Acute liver injury,sulfasalazine,10019717,Hepatitis,9524,,,True
848,500000301,Acute liver injury,sulfasalazine,10019837,Hepatocellular injury,9524,,,True
849,500000301,Acute liver injury,sulfasalazine,10019851,Hepatotoxicity,9524,,,True
850,500000301,Acute liver injury,sulfasalazine,10023126,Jaundice,9524,,,True
851,500000301,Acute liver injury,abacavir,10019842,Hepatomegaly,190521,1736971.0,1.0,False.
852,500000301,Acute liver injury,valproate,10019663,Hepatic failure,40254,,,True
853,500000301,Acute liver injury,stavudine,10019842,Hepatomegaly,59763,,,True
854,500000301,Acute liver injury,gemcitabine,10019663,Hepatic failure,12574,1314924.0,1.0,True
855,500000301,Acute liver injury,demeclocycline,10019663,Hepatic failure,3154,,,True
856,500000301,Acute liver injury,demeclocycline,10019717,Hepatitis,3154,,,True
857,500000301,Acute liver injury,quinidine,10019851,Hepatotoxicity,9068,,,True
858,500000301,Acute liver injury,fluvastatin,10019663,Hepatic failure,41127,,,True
859,500000301,Acute liver injury,danazol,10023126,Jaundice,3102,,,True
860,500000301,Acute liver injury,danazol,10073069,Hepatic cancer,3102,,,False.
861,500000301,Acute liver injury,ganciclovir,10008629,Cholelithiasis,4678,,,False.
862,500000301,Acute liver injury,ganciclovir,10019663,Hepatic failure,4678,,,True
863,500000301,Acute liver injury,ganciclovir,10019717,Hepatitis,4678,,,True
864,500000301,Acute liver injury,tizanidine,10019851,Hepatotoxicity,57258,,,True
865,500000301,Acute liver injury,loxapine,10019717,Hepatitis,6475,,,True
866,500000301,Acute liver injury,loxapine,10019837,Hepatocellular injury,6475,,,True
867,500000301,Acute liver injury,loxapine,10023126,Jaundice,6475,,,True
868,500000301,Acute liver injury,olsalazine,10019663,Hepatic failure,32385,,,False.
869,500000301,Acute liver injury,olsalazine,10019692,Hepatic necrosis,32385,,,False.
870,500000301,Acute liver injury,olsalazine,10019717,Hepatitis,32385,,,True.
871,500000301,Acute liver injury,olsalazine,10019754,Hepatitis cholestatic,32385,,,True.
872,500000301,Acute liver injury,olsalazine,10019837,Hepatocellular injury,32385,,,True
873,500000301,Acute liver injury,olsalazine,10019851,Hepatotoxicity,32385,,,False.
874,500000301,Acute liver injury,olsalazine,10023126,Jaundice,32385,,,True
875,500000301,Acute liver injury,fluphenazine,10023126,Jaundice,4496,,,True
876,500000301,Acute liver injury,fluphenazine,10067125,Liver injury,4496,,,True
877,500000301,Acute liver injury,phenytoin,10000804,Acute hepatic failure,8183,,,True
878,500000301,Acute liver injury,fenoprofen,10019754,Hepatitis cholestatic,4331,,,True
879,500000301,Acute liver injury,fenoprofen,10023126,Jaundice,4331,,,True
880,500000301,Acute liver injury,clozapine,10019641,Hepatic cirrhosis,2626,,,False.
881,500000301,Acute liver injury,clozapine,10019663,Hepatic failure,2626,,,True
882,500000301,Acute liver injury,clozapine,10019668,Hepatic fibrosis,2626,,,False.
883,500000301,Acute liver injury,clozapine,10019692,Hepatic necrosis,2626,,,False.
884,500000301,Acute liver injury,clozapine,10019708,Hepatic steatosis,2626,,,True
885,500000301,Acute liver injury,clozapine,10019717,Hepatitis,2626,,,True
886,500000301,Acute liver injury,clozapine,10019851,Hepatotoxicity,2626,,,True
887,500000301,Acute liver injury,clozapine,10023126,Jaundice,2626,,,False.
888,500000301,Acute liver injury,clozapine,10067125,Liver injury,2626,,,True
889,500000301,Acute liver injury,phenelzine,10023126,Jaundice,8123,,,True
890,500000801,Acute myocardial infarction,lisinopril,10000891,Acute myocardial infarction,29046,,,False.
891,500000301,Acute liver injury,sulfasalazine,10019754,Hepatitis cholestatic,9524,,,True
892,500000301,Acute liver injury,repaglinide,10019717,Hepatitis,73044,,,True
893,500000301,Acute liver injury,repaglinide,10023126,Jaundice,73044,,,True
894,500000301,Acute liver injury,duloxetine,10019851,Hepatotoxicity,72625,,,True
895,500001001,GI bleed,felbamate,10018830,Haematemesis,24812,,,True
896,500000301,Acute liver injury,felbamate,10019663,Hepatic failure,24812,795661.0,1.0,True
897,500000301,Acute liver injury,felbamate,10019717,Hepatitis,24812,795661.0,1.0,True
898,500000401,Acute kidney injury,felbamate,10019846,Hepatorenal syndrome,24812,,,False.
899,500000301,Acute liver injury,felbamate,10019846,Hepatorenal syndrome,24812,795661.0,1.0,False.
900,500000301,Acute liver injury,felbamate,10023126,Jaundice,24812,795661.0,1.0,True
901,500000301,Acute liver injury,aspirin,10019717,Hepatitis,1191,,,False.
902,500000301,Acute liver injury,ciprofloxacin,10019851,Hepatotoxicity,2551,,,True
903,500000301,Acute liver injury,ursodeoxycholate,10023126,Jaundice,62427,,,False.
904,500000301,Acute liver injury,ethacrynate,10023126,Jaundice,62349,,,True
905,500000301,Acute liver injury,alosetron,10008612,Cholecystitis,85248,,,True
906,500000301,Acute liver injury,alosetron,10019717,Hepatitis,85248,,,True.
907,500000301,Acute liver injury,alosetron,10023126,Jaundice,85248,,,False.
908,500000301,Acute liver injury,norethindrone,10019717,Hepatitis,7514,,,True
909,500000301,Acute liver injury,norethindrone,10023126,Jaundice,7514,,,True
910,500000301,Acute liver injury,memantine,10019754,Hepatitis cholestatic,6719,,,False.
911,500000801,Acute myocardial infarction,dipyridamole,10002383,Angina pectoris,3521,,,True
912,500000301,Acute liver injury,dipyridamole,10008629,Cholelithiasis,3521,,,False.
913,500000301,Acute liver injury,dipyridamole,10019717,Hepatitis,3521,,,True
914,500000301,Acute liver injury,pyrazinamide,10019851,Hepatotoxicity,8987,,,True
915,500000301,Acute liver injury,ivermectin,10019717,Hepatitis,6069,,,False.
916,500000301,Acute liver injury,entecavir,10019660,Hepatic encephalopathy,306266,,,False.
917,500000301,Acute liver injury,entecavir,10019663,Hepatic failure,306266,,,True
918,500000301,Acute liver injury,entecavir,10019842,Hepatomegaly,306266,,,False.
919,500000401,Acute kidney injury,entecavir,10019846,Hepatorenal syndrome,306266,1711246.0,0.0,False.
920,500000301,Acute liver injury,entecavir,10019846,Hepatorenal syndrome,306266,,,False.
921,500000301,Acute liver injury,entecavir,10073071,Hepatocellular carcinoma,306266,,,False.
922,500000401,Acute kidney injury,diclofenac,10019846,Hepatorenal syndrome,3355,,,False.
923,500000301,Acute liver injury,diclofenac,10019846,Hepatorenal syndrome,3355,,,False.
924,500000301,Acute liver injury,griseofulvin,10019717,Hepatitis,5021,,,True
925,500000301,Acute liver injury,fenoprofen,10019851,Hepatotoxicity,4331,,,True
926,500000301,Acute liver injury,itraconazole,10000804,Acute hepatic failure,28031,,,False.
927,500000301,Acute liver injury,itraconazole,10019663,Hepatic failure,28031,,,True
928,500000301,Acute liver injury,itraconazole,10019717,Hepatitis,28031,,,True
929,500000301,Acute liver injury,itraconazole,10019851,Hepatotoxicity,28031,,,True
930,500000301,Acute liver injury,itraconazole,10023126,Jaundice,28031,,,True
931,500000301,Acute liver injury,naproxen,10019851,Hepatotoxicity,7258,,,True
932,500000301,Acute liver injury,indomethacin,10019851,Hepatotoxicity,5781,,,True
933,500000801,Acute myocardial infarction,selegiline,10002383,Angina pectoris,9639,,,False.
934,500000301,Acute liver injury,meloxicam,10019851,Hepatotoxicity,41493,,,True
935,500000301,Acute liver injury,rivastigmine,10019717,Hepatitis,183379,,,False.
936,500000301,Acute liver injury,ticlopidine,10019663,Hepatic failure,10594,,,True
937,500000301,Acute liver injury,ticlopidine,10019692,Hepatic necrosis,10594,,,True
938,500000301,Acute liver injury,ticlopidine,10019717,Hepatitis,10594,,,True
939,500000301,Acute liver injury,ticlopidine,10023126,Jaundice,10594,,,True
940,500000801,Acute myocardial infarction,tiagabine,10002383,Angina pectoris,31914,,,False.
941,500000301,Acute liver injury,tiagabine,10008612,Cholecystitis,31914,,,False.
942,500000301,Acute liver injury,tiagabine,10008629,Cholelithiasis,31914,,,False.
943,500000301,Acute liver injury,tiagabine,10019842,Hepatomegaly,31914,,,False.
944,500000801,Acute myocardial infarction,acamprosate,10002383,Angina pectoris,82819,,,False.
945,500000301,Acute liver injury,acamprosate,10008612,Cholecystitis,82819,,,False.
946,500001001,GI bleed,acamprosate,10018830,Haematemesis,82819,,,False.
947,500000301,Acute liver injury,acamprosate,10019641,Hepatic cirrhosis,82819,,,False.
948,500000301,Acute liver injury,acamprosate,10019717,Hepatitis,82819,,,False.
949,500000301,Acute liver injury,acamprosate,10073069,Hepatic cancer,82819,,,False.
950,500000301,Acute liver injury,meropenem,10019663,Hepatic failure,29561,,,False.
951,500000301,Acute liver injury,meropenem,10023126,Jaundice,29561,,,False.
952,500000301,Acute liver injury,paclitaxel,10019660,Hepatic encephalopathy,56946,,,False.
953,500000301,Acute liver injury,paclitaxel,10019692,Hepatic necrosis,56946,,,False.
954,500000301,Acute liver injury,diclofenac,10019851,Hepatotoxicity,3355,,,True
955,500000301,Acute liver injury,procainamide,10019663,Hepatic failure,8700,,,True
956,500000801,Acute myocardial infarction,dofetilide,10002383,Angina pectoris,49247,,,False.
957,500000301,Acute liver injury,dofetilide,10067125,Liver injury,49247,,,True.
958,500000301,Acute liver injury,methylprednisolone,10019717,Hepatitis,6902,,,True
959,500000301,Acute liver injury,methylprednisolone,10072268,Drug-induced liver injury,6902,,,True
960,500000301,Acute liver injury,iloperidone,10008629,Cholelithiasis,73178,,,False.
961,500000801,Acute myocardial infarction,argatroban,10002383,Angina pectoris,15202,,,False.
962,500001001,GI bleed,argatroban,10018830,Haematemesis,15202,,,True
963,500000301,Acute liver injury,oxaliplatin,10019851,Hepatotoxicity,32592,,,False.
964,500000301,Acute liver injury,oxaliplatin,10047216,Venoocclusive liver disease,32592,,,False.
965,500000301,Acute liver injury,celecoxib,10019692,Hepatic necrosis,140587,1118084.0,1.0,True
966,500000301,Acute liver injury,celecoxib,10019851,Hepatotoxicity,140587,1118084.0,1.0,True
967,500000301,Acute liver injury,zolpidem,10023126,Jaundice,39993,,,False.
968,500000301,Acute liver injury,oxaprozin,10019851,Hepatotoxicity,32613,1118045.0,1.0,True.
969,500000301,Acute liver injury,flucytosine,10019692,Hepatic necrosis,4451,,,False.
970,500000301,Acute liver injury,flucytosine,10023126,Jaundice,4451,,,True
971,500000301,Acute liver injury,triamterene,10023126,Jaundice,10763,,,True
972,500001001,GI bleed,mitomycin,10018830,Haematemesis,632,,,True
973,500000301,Acute liver injury,albendazole,10000804,Acute hepatic failure,430,,,False.
974,500000301,Acute liver injury,albendazole,10019717,Hepatitis,430,,,True
975,500000301,Acute liver injury,abacavir,10019663,Hepatic failure,190521,1736971.0,1.0,False.
976,500000301,Acute liver injury,thioridazine,10019851,Hepatotoxicity,10502,,,True
977,500000301,Acute liver injury,thioridazine,10023126,Jaundice,10502,,,True
978,500000301,Acute liver injury,pentobarbital,10067125,Liver injury,8004,,,True
979,500000301,Acute liver injury,ceftriaxone,10019717,Hepatitis,2193,,,True
980,500000801,Acute myocardial infarction,methylergonovine,10002383,Angina pectoris,6883,,,True
981,500000301,Acute liver injury,oxacillin,10019851,Hepatotoxicity,7773,,,True
982,500000301,Acute liver injury,metolazone,10019717,Hepatitis,6916,,,True
983,500000301,Acute liver injury,terbinafine,10019717,Hepatitis,37801,1741309.0,1.0,True
984,500000301,Acute liver injury,ketoconazole,10019692,Hepatic necrosis,6135,,,True
985,500000801,Acute myocardial infarction,ifosfamide,10002383,Angina pectoris,5657,,,False.
986,500000301,Acute liver injury,ifosfamide,10019663,Hepatic failure,5657,,,True
987,500000301,Acute liver injury,ifosfamide,10019717,Hepatitis,5657,,,True
988,500000301,Acute liver injury,ifosfamide,10019772,Hepatitis fulminant,5657,,,False.
989,500000301,Acute liver injury,ifosfamide,10019799,Hepatitis viral,5657,,,True
990,500000401,Acute kidney injury,ifosfamide,10019846,Hepatorenal syndrome,5657,,,False.
991,500000301,Acute liver injury,ifosfamide,10019846,Hepatorenal syndrome,5657,,,False.
992,500000301,Acute liver injury,ifosfamide,10019851,Hepatotoxicity,5657,,,True
993,500000301,Acute liver injury,ifosfamide,10023126,Jaundice,5657,,,True
994,500000301,Acute liver injury,ifosfamide,10036206,Portal vein thrombosis,5657,,,False.
995,500000301,Acute liver injury,temsirolimus,10008612,Cholecystitis,657797,,,True
996,500000301,Acute liver injury,temsirolimus,10008629,Cholelithiasis,657797,,,True
997,500000301,Acute liver injury,buprenorphine,10019717,Hepatitis,1819,,,True.
998,500000301,Acute liver injury,entacapone,10019717,Hepatitis,60307,,,True
999,500000301,Acute liver injury,atovaquone,10019663,Hepatic failure,60212,,,False.
1000,500000301,Acute liver injury,atovaquone,10019717,Hepatitis,60212,,,False.
1001,500000301,Acute liver injury,atovaquone,10019851,Hepatotoxicity,60212,,,False.
1002,500000301,Acute liver injury,fludarabine,10008629,Cholelithiasis,24698,,,False.
1003,500000301,Acute liver injury,fludarabine,10019663,Hepatic failure,24698,,,True
1004,500000301,Acute liver injury,riluzole,10019717,Hepatitis,35623,,,True
1005,500000301,Acute liver injury,riluzole,10019719,Hepatitis A,35623,,,False.
1006,500000301,Acute liver injury,chloroquine,10019717,Hepatitis,2393,,,True
1007,500000301,Acute liver injury,flutamide,10019660,Hepatic encephalopathy,4508,,,True
1008,500000301,Acute liver injury,flutamide,10019692,Hepatic necrosis,4508,,,True
1009,500000301,Acute liver injury,flutamide,10019717,Hepatitis,4508,,,True
1010,500000301,Acute liver injury,flutamide,10023126,Jaundice,4508,,,True
1011,500000801,Acute myocardial infarction,diltiazem,10002383,Angina pectoris,3443,,,True
1012,500000301,Acute liver injury,leflunomide,10019851,Hepatotoxicity,27169,,,True
1013,500000301,Acute liver injury,azacitidine,10008612,Cholecystitis,1251,,,False.
1014,500000301,Acute liver injury,azacitidine,10019851,Hepatotoxicity,1251,,,True
1015,500000301,Acute liver injury,labetalol,10023126,Jaundice,6185,,,True
1016,500000301,Acute liver injury,nimodipine,10019717,Hepatitis,7426,,,False.
1017,500000301,Acute liver injury,nimodipine,10023126,Jaundice,7426,,,False.
1018,500000301,Acute liver injury,voriconazole,10008612,Cholecystitis,121243,1714277.0,1.0,False.
1019,500000301,Acute liver injury,voriconazole,10008629,Cholelithiasis,121243,1714277.0,1.0,False.
1020,500001001,GI bleed,voriconazole,10018830,Haematemesis,121243,,,True
1021,500000301,Acute liver injury,voriconazole,10019663,Hepatic failure,121243,1714277.0,1.0,True
1022,500000301,Acute liver injury,voriconazole,10019717,Hepatitis,121243,1714277.0,1.0,True
1023,500000301,Acute liver injury,voriconazole,10023126,Jaundice,121243,1714277.0,1.0,True
1024,500000301,Acute liver injury,erlotinib,10019851,Hepatotoxicity,337525,,,True
1025,500000801,Acute myocardial infarction,levothyroxine,10002383,Angina pectoris,10582,,,False.
1026,500000301,Acute liver injury,stavudine,10019719,Hepatitis A,59763,,,False.
1027,500000801,Acute myocardial infarction,toremifene,10002383,Angina pectoris,38409,,,False.
1028,500000301,Acute liver injury,toremifene,10019851,Hepatotoxicity,38409,,,True
1029,500000301,Acute liver injury,toremifene,10023126,Jaundice,38409,,,True
1030,500000301,Acute liver injury,ritonavir,10019717,Hepatitis,85762,,,True
1031,500000301,Acute liver injury,ritonavir,10019851,Hepatotoxicity,85762,,,True
1032,500000301,Acute liver injury,ritonavir,10023126,Jaundice,85762,,,True
