cohort_id,condition_name,drug_concept_id,drug_name,affect,concept_name,meddra_pt
500000301,acute liver injury,1321636,bosentan,1,liver abscess,10024652
500000301,acute liver injury,1321636,bosentan,1,cardiac cirrhosis,10054936
500000301,acute liver injury,1321636,bosentan,1,chronic hepatitis b,10008910
500000301,acute liver injury,1321636,bosentan,1,metastases to liver,10027457
500000301,acute liver injury,1321636,bosentan,1,hepatic cancer metastatic,10055110
500000301,acute liver injury,1321636,bosentan,1,hepatitis a,10019719
500000301,acute liver injury,1321636,bosentan,1,hepatitis,10019717
500000301,acute liver injury,1321636,bosentan,1,drug-induced liver injury,10072268
500000301,acute liver injury,1321636,bosentan,1,liver transplant rejection,10024715
500000301,acute liver injury,1321636,bosentan,1,cryptogenic cirrhosis,10063075
500000301,acute liver injury,1321636,bosentan,1,hepatomegaly,10019842
500000301,acute liver injury,1321636,bosentan,1,hepatic necrosis,10019692
500000301,acute liver injury,1321636,bosentan,1,portal vein thrombosis,10036206
500000301,acute liver injury,1321636,bosentan,1,hepatic cancer,10073069
500000301,acute liver injury,1321636,bosentan,1,hepatic cancer recurrent,10073070
500000301,acute liver injury,1321636,bosentan,1,primary biliary cholangitis,10080429
500000301,acute liver injury,1321636,bosentan,1,hepatitis fulminant,10019772
500000301,acute liver injury,1321636,bosentan,1,hepatic calcification,10065274
500000301,acute liver injury,1321636,bosentan,1,liver sarcoidosis,10068664
500000301,acute liver injury,1321636,bosentan,1,liver injury,10067125
500000301,acute liver injury,1321636,bosentan,1,mucopolysaccharidosis ii,10056889
500000301,acute liver injury,1321636,bosentan,1,hepatitis b,10019731
500000301,acute liver injury,1321636,bosentan,1,cirrhosis alcoholic,10009208
500000301,acute liver injury,1321636,bosentan,1,gallbladder injury,10017642
500000301,acute liver injury,1321636,bosentan,1,gallbladder obstruction,10017636
500000301,acute liver injury,1321636,bosentan,1,hepatobiliary disease,10062000
500000301,acute liver injury,1321636,bosentan,1,gallbladder cancer,10017614
500000301,acute liver injury,1321636,bosentan,1,biliary sepsis,10057847
500000301,acute liver injury,1321636,bosentan,1,biliary tract infection,10061695
500000301,acute liver injury,1321636,bosentan,1,bile duct stone,10004637
500000301,acute liver injury,1321636,bosentan,1,hepatitis cholestatic,10019754
500000301,acute liver injury,1321636,bosentan,1,cholestasis of pregnancy,10049055
500000301,acute liver injury,1321636,bosentan,1,primary biliary cholangitis,10080429
500000301,acute liver injury,1321636,bosentan,1,bile duct stenosis,10051341
500000301,acute liver injury,1321636,bosentan,1,cholecystitis,10008612
500000301,acute liver injury,1321636,bosentan,1,cholecystocholangitis,10049634
500000301,acute liver injury,1321636,bosentan,1,cholecystitis infective,10062631
500000301,acute liver injury,1321636,bosentan,1,cholecystitis acute,10008614
500000301,acute liver injury,1321636,bosentan,1,cholangitis,10008604
500000301,acute liver injury,1321636,bosentan,1,cholecystocholangitis,10049634
500000301,acute liver injury,1321636,bosentan,1,gallbladder disorder,10017626
500000301,acute liver injury,1321636,bosentan,1,gallbladder polyp,10049704
500000301,acute liver injury,1321636,bosentan,1,aids cholangiopathy,10067092
500000301,acute liver injury,1321636,bosentan,1,malignant biliary obstruction,10081590
500000301,acute liver injury,1321636,bosentan,1,biliary dyskinesia,10056529
500000301,acute liver injury,1321636,bosentan,1,cholelithiasis,10008629
500000301,acute liver injury,1321636,bosentan,1,cholecystitis chronic,10008617
500000301,acute liver injury,1321636,bosentan,1,hepatic encephalopathy,10019660
500000301,acute liver injury,1321636,bosentan,1,hepatic infarction,10019680
500000301,acute liver injury,1321636,bosentan,1,cytomegalovirus hepatitis,10011830
500000301,acute liver injury,1321636,bosentan,1,hepatitis b,10019731
500000301,acute liver injury,1321636,bosentan,1,hepatitis b reactivation,10058827
500000301,acute liver injury,1321636,bosentan,1,chronic hepatitis c,10008912
500000301,acute liver injury,1321636,bosentan,1,chronic hepatitis b,10008910
500000301,acute liver injury,1321636,bosentan,1,hepatitis c,10019744
500000301,acute liver injury,1321636,bosentan,1,hepatitis a,10019719
500000301,acute liver injury,1321636,bosentan,1,hepatitis e,10019768
500000301,acute liver injury,1321636,bosentan,1,hepatitis non-a non-b,10019786
500000301,acute liver injury,1321636,bosentan,1,asymptomatic viral hepatitis,10063838
500000301,acute liver injury,1321636,bosentan,1,hepatitis viral,10019799
500000301,acute liver injury,1321636,bosentan,1,hepatitis non-a non-b non-c,10019787
500000301,acute liver injury,1321636,bosentan,1,hepatopulmonary syndrome,10052274
500000301,acute liver injury,1321636,bosentan,1,hepatorenal syndrome,10019846
500000301,acute liver injury,1321636,bosentan,1,hepatorenal failure,10019845
500000301,acute liver injury,1321636,bosentan,1,hepatitis acute,10019727
500000301,acute liver injury,1321636,bosentan,1,hepatitis toxic,10019795
500000301,acute liver injury,1321636,bosentan,1,hepatitis fulminant,10019772
500000301,acute liver injury,1321636,bosentan,1,hepatitis,10019717
500000301,acute liver injury,1321636,bosentan,1,liver sarcoidosis,10068664
500000301,acute liver injury,1321636,bosentan,1,hepatitis b,10019731
500000301,acute liver injury,1321636,bosentan,1,chronic hepatitis,10008909
500000301,acute liver injury,1321636,bosentan,1,cytomegalovirus hepatitis,10011830
500000301,acute liver injury,1321636,bosentan,1,hepatitis cholestatic,10019754
500000301,acute liver injury,1321636,bosentan,1,steatohepatitis,10076331
500000301,acute liver injury,1321636,bosentan,1,non-alcoholic steatohepatitis,10053219
500000301,acute liver injury,1321636,bosentan,1,allergic hepatitis,10071198
500000301,acute liver injury,1321636,bosentan,1,primary biliary cholangitis,10080429
500000301,acute liver injury,1321636,bosentan,1,chronic hepatitis c,10008912
500000301,acute liver injury,1321636,bosentan,1,hepatitis a,10019719
500000301,acute liver injury,1321636,bosentan,1,autoimmune hepatitis,10003827
500000301,acute liver injury,1321636,bosentan,1,hepatitis non-a non-b,10019786
500000301,acute liver injury,1321636,bosentan,1,asymptomatic viral hepatitis,10063838
500000301,acute liver injury,1321636,bosentan,1,hepatitis viral,10019799
500000301,acute liver injury,1321636,bosentan,1,hepatitis non-a non-b non-c,10019787
500000301,acute liver injury,1321636,bosentan,1,hepatitis e,10019768
500000301,acute liver injury,1321636,bosentan,1,chronic hepatitis b,10008910
500000301,acute liver injury,1321636,bosentan,1,radiation hepatitis,10051015
500000301,acute liver injury,1321636,bosentan,1,hepatitis b reactivation,10058827
500000301,acute liver injury,1321636,bosentan,1,hepatitis c,10019744
500000301,acute liver injury,1321636,bosentan,1,jaundice neonatal,10023138
500000301,acute liver injury,1321636,bosentan,1,jaundice,10023126
500000301,acute liver injury,1118084,celecoxib,1,hepatic vein thrombosis,10019713
500000301,acute liver injury,1118084,celecoxib,1,chronic hepatitis,10008909
500000301,acute liver injury,1118084,celecoxib,1,allergic hepatitis,10071198
500000301,acute liver injury,1118084,celecoxib,1,hepatic infarction,10019680
500000301,acute liver injury,1118084,celecoxib,1,liver disorder,10024670
500000301,acute liver injury,1118084,celecoxib,1,hepatobiliary disease,10062000
500000301,acute liver injury,1118084,celecoxib,1,hepatic cyst,10019646
500000301,acute liver injury,1118084,celecoxib,1,non-alcoholic fatty liver,10029530
500000301,acute liver injury,1118084,celecoxib,1,chronic hepatic failure,10057573
500000301,acute liver injury,1118084,celecoxib,1,cytomegalovirus hepatitis,10011830
500000301,acute liver injury,1118084,celecoxib,1,hepatic haemorrhage,10019677
500000301,acute liver injury,1118084,celecoxib,1,hepatotoxicity,10019851
500000301,acute liver injury,1118084,celecoxib,1,hepatopulmonary syndrome,10052274
500000301,acute liver injury,1118084,celecoxib,1,hepatitis cholestatic,10019754
500000301,acute liver injury,1118084,celecoxib,1,radiation hepatitis,10051015
500000301,acute liver injury,1118084,celecoxib,1,cholestasis of pregnancy,10049055
500000301,acute liver injury,1118084,celecoxib,1,hepatorenal syndrome,10019846
500000301,acute liver injury,1118084,celecoxib,1,hepatorenal failure,10019845
500000301,acute liver injury,1118084,celecoxib,1,liver transplant failure,10083175
500000301,acute liver injury,1118084,celecoxib,1,alcoholic liver disease,10001627
500000301,acute liver injury,1118084,celecoxib,1,hepatocellular carcinoma,10073071
500000301,acute liver injury,1118084,celecoxib,1,hepatic cirrhosis,10019641
500000301,acute liver injury,1118084,celecoxib,1,hepatic failure,10019663
500000301,acute liver injury,1118084,celecoxib,1,haemangioma of liver,10018821
500000301,acute liver injury,1118084,celecoxib,1,acute hepatic failure,10000804
500000301,acute liver injury,1118084,celecoxib,1,hepatic steatosis,10019708
500000301,acute liver injury,1118084,celecoxib,1,venoocclusive liver disease,10047216
500000301,acute liver injury,1118084,celecoxib,1,hepatitis c,10019744
500000301,acute liver injury,1118084,celecoxib,1,hepatic haematoma,10019676
500000301,acute liver injury,1118084,celecoxib,1,hepatitis toxic,10019795
500000301,acute liver injury,1118084,celecoxib,1,hepatic infection,10056522
500000301,acute liver injury,1118084,celecoxib,1,hepatitis acute,10019727
500000301,acute liver injury,1118084,celecoxib,1,hepatic fibrosis,10019668
500000301,acute liver injury,1118084,celecoxib,1,portal fibrosis,10074726
500000301,acute liver injury,1118084,celecoxib,1,graft versus host disease in liver,10064676
500000301,acute liver injury,1118084,celecoxib,1,hepatosplenomegaly,10019847
500000301,acute liver injury,1118084,celecoxib,1,hepatoblastoma,10062001
500000301,acute liver injury,1118084,celecoxib,1,hepatitis e,10019768
500000301,acute liver injury,1118084,celecoxib,1,autoimmune hepatitis,10003827
500000301,acute liver injury,1118084,celecoxib,1,hepatitis b reactivation,10058827
500000301,acute liver injury,1118084,celecoxib,1,non-alcoholic steatohepatitis,10053219
500000301,acute liver injury,1118084,celecoxib,1,steatohepatitis,10076331
500000301,acute liver injury,1118084,celecoxib,1,hepatic cytolysis,10049199
500000301,acute liver injury,1118084,celecoxib,1,hepatocellular injury,10019837
500000301,acute liver injury,1118084,celecoxib,1,hepatitis non-a non-b,10019786
500000301,acute liver injury,1118084,celecoxib,1,asymptomatic viral hepatitis,10063838
500000301,acute liver injury,1118084,celecoxib,1,hepatitis viral,10019799
500000301,acute liver injury,1118084,celecoxib,1,hepatitis non-a non-b non-c,10019787
500000301,acute liver injury,1118084,celecoxib,1,chronic hepatitis c,10008912
500000301,acute liver injury,1118084,celecoxib,1,liver abscess,10024652
500000301,acute liver injury,1118084,celecoxib,1,cardiac cirrhosis,10054936
500000301,acute liver injury,1118084,celecoxib,1,chronic hepatitis b,10008910
500000301,acute liver injury,1118084,celecoxib,1,metastases to liver,10027457
500000301,acute liver injury,1118084,celecoxib,1,hepatic cancer metastatic,10055110
500000301,acute liver injury,1118084,celecoxib,1,hepatitis a,10019719
500000301,acute liver injury,1118084,celecoxib,1,hepatitis,10019717
500000301,acute liver injury,1118084,celecoxib,1,drug-induced liver injury,10072268
500000301,acute liver injury,1118084,celecoxib,1,liver transplant rejection,10024715
500000301,acute liver injury,1118084,celecoxib,1,cryptogenic cirrhosis,10063075
500000301,acute liver injury,1118084,celecoxib,1,hepatomegaly,10019842
500000301,acute liver injury,1118084,celecoxib,1,hepatic necrosis,10019692
500000301,acute liver injury,1118084,celecoxib,1,portal vein thrombosis,10036206
500000301,acute liver injury,1118084,celecoxib,1,hepatic cancer,10073069
500000301,acute liver injury,1118084,celecoxib,1,hepatic cancer recurrent,10073070
500000301,acute liver injury,1118084,celecoxib,1,primary biliary cholangitis,10080429
500000301,acute liver injury,1118084,celecoxib,1,hepatitis fulminant,10019772
500000301,acute liver injury,1118084,celecoxib,1,hepatic calcification,10065274
500000301,acute liver injury,1118084,celecoxib,1,liver sarcoidosis,10068664
500000301,acute liver injury,1118084,celecoxib,1,liver injury,10067125
500000301,acute liver injury,1118084,celecoxib,1,mucopolysaccharidosis ii,10056889
500000301,acute liver injury,1118084,celecoxib,1,hepatitis b,10019731
500000301,acute liver injury,1118084,celecoxib,1,cirrhosis alcoholic,10009208
500000301,acute liver injury,1118084,celecoxib,1,gallbladder injury,10017642
500000301,acute liver injury,1118084,celecoxib,1,gallbladder obstruction,10017636
500000301,acute liver injury,1118084,celecoxib,1,hepatobiliary disease,10062000
500000301,acute liver injury,1118084,celecoxib,1,gallbladder cancer,10017614
500000301,acute liver injury,1118084,celecoxib,1,biliary sepsis,10057847
500000301,acute liver injury,1118084,celecoxib,1,biliary tract infection,10061695
500000301,acute liver injury,1118084,celecoxib,1,bile duct stone,10004637
500000301,acute liver injury,1118084,celecoxib,1,hepatitis cholestatic,10019754
500000301,acute liver injury,1118084,celecoxib,1,cholestasis of pregnancy,10049055
500000301,acute liver injury,1118084,celecoxib,1,primary biliary cholangitis,10080429
500000301,acute liver injury,1118084,celecoxib,1,bile duct stenosis,10051341
500000301,acute liver injury,1118084,celecoxib,1,cholecystitis,10008612
500000301,acute liver injury,1118084,celecoxib,1,cholecystocholangitis,10049634
500000301,acute liver injury,1118084,celecoxib,1,cholecystitis infective,10062631
500000301,acute liver injury,1118084,celecoxib,1,cholecystitis acute,10008614
500000301,acute liver injury,1118084,celecoxib,1,cholangitis,10008604
500000301,acute liver injury,1118084,celecoxib,1,cholecystocholangitis,10049634
500000301,acute liver injury,1118084,celecoxib,1,gallbladder disorder,10017626
500000301,acute liver injury,1118084,celecoxib,1,gallbladder polyp,10049704
500000301,acute liver injury,1118084,celecoxib,1,aids cholangiopathy,10067092
500000301,acute liver injury,1118084,celecoxib,1,malignant biliary obstruction,10081590
500000301,acute liver injury,1118084,celecoxib,1,biliary dyskinesia,10056529
500000301,acute liver injury,1118084,celecoxib,1,cholelithiasis,10008629
500000301,acute liver injury,1118084,celecoxib,1,cholecystitis chronic,10008617
500000301,acute liver injury,1118084,celecoxib,1,hepatic encephalopathy,10019660
500000301,acute liver injury,1118084,celecoxib,1,hepatic infarction,10019680
500000301,acute liver injury,1118084,celecoxib,1,cytomegalovirus hepatitis,10011830
500000301,acute liver injury,1118084,celecoxib,1,hepatitis b,10019731
500000301,acute liver injury,1118084,celecoxib,1,hepatitis b reactivation,10058827
500000301,acute liver injury,1118084,celecoxib,1,chronic hepatitis c,10008912
500000301,acute liver injury,1118084,celecoxib,1,chronic hepatitis b,10008910
500000301,acute liver injury,1118084,celecoxib,1,hepatitis c,10019744
500000301,acute liver injury,1118084,celecoxib,1,hepatitis a,10019719
500000301,acute liver injury,1118084,celecoxib,1,hepatitis e,10019768
500000301,acute liver injury,1118084,celecoxib,1,hepatitis non-a non-b,10019786
500000301,acute liver injury,1118084,celecoxib,1,asymptomatic viral hepatitis,10063838
500000301,acute liver injury,1118084,celecoxib,1,hepatitis viral,10019799
500000301,acute liver injury,1118084,celecoxib,1,hepatitis non-a non-b non-c,10019787
500000301,acute liver injury,1118084,celecoxib,1,hepatopulmonary syndrome,10052274
500000301,acute liver injury,1118084,celecoxib,1,hepatorenal syndrome,10019846
500000301,acute liver injury,1118084,celecoxib,1,hepatorenal failure,10019845
500000301,acute liver injury,1118084,celecoxib,1,hepatitis acute,10019727
500000301,acute liver injury,1118084,celecoxib,1,hepatitis toxic,10019795
500000301,acute liver injury,1118084,celecoxib,1,hepatitis fulminant,10019772
500000301,acute liver injury,1118084,celecoxib,1,hepatitis,10019717
500000301,acute liver injury,1118084,celecoxib,1,liver sarcoidosis,10068664
500000301,acute liver injury,1118084,celecoxib,1,hepatitis b,10019731
500000301,acute liver injury,1118084,celecoxib,1,chronic hepatitis,10008909
500000301,acute liver injury,1118084,celecoxib,1,cytomegalovirus hepatitis,10011830
500000301,acute liver injury,1118084,celecoxib,1,hepatitis cholestatic,10019754
500000301,acute liver injury,1118084,celecoxib,1,steatohepatitis,10076331
500000301,acute liver injury,1118084,celecoxib,1,non-alcoholic steatohepatitis,10053219
500000301,acute liver injury,1118084,celecoxib,1,allergic hepatitis,10071198
500000301,acute liver injury,1118084,celecoxib,1,primary biliary cholangitis,10080429
500000301,acute liver injury,1118084,celecoxib,1,chronic hepatitis c,10008912
500000301,acute liver injury,1118084,celecoxib,1,hepatitis a,10019719
500000301,acute liver injury,1118084,celecoxib,1,autoimmune hepatitis,10003827
500000301,acute liver injury,1118084,celecoxib,1,hepatitis non-a non-b,10019786
500000301,acute liver injury,1118084,celecoxib,1,asymptomatic viral hepatitis,10063838
500000301,acute liver injury,1118084,celecoxib,1,hepatitis viral,10019799
500000301,acute liver injury,1118084,celecoxib,1,hepatitis non-a non-b non-c,10019787
500000301,acute liver injury,1118084,celecoxib,1,hepatitis e,10019768
500000301,acute liver injury,1118084,celecoxib,1,chronic hepatitis b,10008910
500000301,acute liver injury,1118084,celecoxib,1,radiation hepatitis,10051015
500000301,acute liver injury,1118084,celecoxib,1,hepatitis b reactivation,10058827
500000301,acute liver injury,1118084,celecoxib,1,hepatitis c,10019744
500000301,acute liver injury,1118084,celecoxib,1,jaundice neonatal,10023138
500000301,acute liver injury,1118084,celecoxib,1,jaundice,10023126
500000301,acute liver injury,1756831,darunavir,1,hepatic vein thrombosis,10019713
500000301,acute liver injury,1756831,darunavir,1,chronic hepatitis,10008909
500000301,acute liver injury,1756831,darunavir,1,allergic hepatitis,10071198
500000301,acute liver injury,1756831,darunavir,1,hepatic infarction,10019680
500000301,acute liver injury,1756831,darunavir,1,liver disorder,10024670
500000301,acute liver injury,1756831,darunavir,1,hepatobiliary disease,10062000
500000301,acute liver injury,1756831,darunavir,1,hepatic cyst,10019646
500000301,acute liver injury,1756831,darunavir,1,non-alcoholic fatty liver,10029530
500000301,acute liver injury,1756831,darunavir,1,chronic hepatic failure,10057573
500000301,acute liver injury,1756831,darunavir,1,cytomegalovirus hepatitis,10011830
500000301,acute liver injury,1756831,darunavir,1,hepatic haemorrhage,10019677
500000301,acute liver injury,1756831,darunavir,1,hepatotoxicity,10019851
500000301,acute liver injury,1756831,darunavir,1,hepatopulmonary syndrome,10052274
500000301,acute liver injury,1756831,darunavir,1,hepatitis cholestatic,10019754
500000301,acute liver injury,1756831,darunavir,1,radiation hepatitis,10051015
500000301,acute liver injury,1756831,darunavir,1,cholestasis of pregnancy,10049055
500000301,acute liver injury,1756831,darunavir,1,hepatorenal syndrome,10019846
500000301,acute liver injury,1756831,darunavir,1,hepatorenal failure,10019845
500000301,acute liver injury,1756831,darunavir,1,liver transplant failure,10083175
500000301,acute liver injury,1756831,darunavir,1,alcoholic liver disease,10001627
500000301,acute liver injury,1756831,darunavir,1,hepatocellular carcinoma,10073071
500000301,acute liver injury,1756831,darunavir,1,hepatic cirrhosis,10019641
500000301,acute liver injury,1756831,darunavir,1,hepatic failure,10019663
500000301,acute liver injury,1756831,darunavir,1,haemangioma of liver,10018821
500000301,acute liver injury,1756831,darunavir,1,acute hepatic failure,10000804
500000301,acute liver injury,1756831,darunavir,1,hepatic steatosis,10019708
500000301,acute liver injury,1756831,darunavir,1,venoocclusive liver disease,10047216
500000301,acute liver injury,1756831,darunavir,1,hepatitis c,10019744
500000301,acute liver injury,1756831,darunavir,1,hepatic haematoma,10019676
500000301,acute liver injury,1756831,darunavir,1,hepatitis toxic,10019795
500000301,acute liver injury,1756831,darunavir,1,hepatic infection,10056522
500000301,acute liver injury,1756831,darunavir,1,hepatitis acute,10019727
500000301,acute liver injury,1756831,darunavir,1,hepatic fibrosis,10019668
500000301,acute liver injury,1756831,darunavir,1,portal fibrosis,10074726
500000301,acute liver injury,1756831,darunavir,1,graft versus host disease in liver,10064676
500000301,acute liver injury,1756831,darunavir,1,hepatosplenomegaly,10019847
500000301,acute liver injury,1756831,darunavir,1,hepatoblastoma,10062001
500000301,acute liver injury,1756831,darunavir,1,hepatitis e,10019768
500000301,acute liver injury,1756831,darunavir,1,autoimmune hepatitis,10003827
500000301,acute liver injury,1756831,darunavir,1,hepatitis b reactivation,10058827
500000301,acute liver injury,1756831,darunavir,1,non-alcoholic steatohepatitis,10053219
500000301,acute liver injury,1756831,darunavir,1,steatohepatitis,10076331
500000301,acute liver injury,1756831,darunavir,1,hepatic cytolysis,10049199
500000301,acute liver injury,1756831,darunavir,1,hepatocellular injury,10019837
500000301,acute liver injury,1756831,darunavir,1,hepatitis non-a non-b,10019786
500000301,acute liver injury,1756831,darunavir,1,asymptomatic viral hepatitis,10063838
500000301,acute liver injury,1756831,darunavir,1,hepatitis viral,10019799
500000301,acute liver injury,1756831,darunavir,1,hepatitis non-a non-b non-c,10019787
500000301,acute liver injury,1756831,darunavir,1,chronic hepatitis c,10008912
500000301,acute liver injury,1756831,darunavir,1,liver abscess,10024652
500000301,acute liver injury,1756831,darunavir,1,cardiac cirrhosis,10054936
500000301,acute liver injury,1756831,darunavir,1,chronic hepatitis b,10008910
500000301,acute liver injury,1756831,darunavir,1,metastases to liver,10027457
500000301,acute liver injury,1756831,darunavir,1,hepatic cancer metastatic,10055110
500000301,acute liver injury,1756831,darunavir,1,hepatitis a,10019719
500000301,acute liver injury,1756831,darunavir,1,hepatitis,10019717
500000301,acute liver injury,1756831,darunavir,1,drug-induced liver injury,10072268
500000301,acute liver injury,1756831,darunavir,1,liver transplant rejection,10024715
500000301,acute liver injury,1756831,darunavir,1,cryptogenic cirrhosis,10063075
500000301,acute liver injury,1756831,darunavir,1,hepatomegaly,10019842
500000301,acute liver injury,1756831,darunavir,1,hepatic necrosis,10019692
500000301,acute liver injury,1756831,darunavir,1,portal vein thrombosis,10036206
500000301,acute liver injury,1756831,darunavir,1,hepatic cancer,10073069
500000301,acute liver injury,1756831,darunavir,1,hepatic cancer recurrent,10073070
500000301,acute liver injury,1756831,darunavir,1,primary biliary cholangitis,10080429
500000301,acute liver injury,1756831,darunavir,1,hepatitis fulminant,10019772
500000301,acute liver injury,1756831,darunavir,1,hepatic calcification,10065274
500000301,acute liver injury,1756831,darunavir,1,liver sarcoidosis,10068664
500000301,acute liver injury,1756831,darunavir,1,liver injury,10067125
500000301,acute liver injury,1756831,darunavir,1,mucopolysaccharidosis ii,10056889
500000301,acute liver injury,1756831,darunavir,1,hepatitis b,10019731
500000301,acute liver injury,1756831,darunavir,1,cirrhosis alcoholic,10009208
500000301,acute liver injury,1756831,darunavir,1,gallbladder injury,10017642
500000301,acute liver injury,1756831,darunavir,1,gallbladder obstruction,10017636
500000301,acute liver injury,1756831,darunavir,1,hepatobiliary disease,10062000
500000301,acute liver injury,1756831,darunavir,1,gallbladder cancer,10017614
500000301,acute liver injury,1756831,darunavir,1,biliary sepsis,10057847
500000301,acute liver injury,1756831,darunavir,1,biliary tract infection,10061695
500000301,acute liver injury,1756831,darunavir,1,bile duct stone,10004637
500000301,acute liver injury,1756831,darunavir,1,hepatitis cholestatic,10019754
500000301,acute liver injury,1756831,darunavir,1,cholestasis of pregnancy,10049055
500000301,acute liver injury,1756831,darunavir,1,primary biliary cholangitis,10080429
500000301,acute liver injury,1756831,darunavir,1,bile duct stenosis,10051341
500000301,acute liver injury,1756831,darunavir,1,cholecystitis,10008612
500000301,acute liver injury,1756831,darunavir,1,cholecystocholangitis,10049634
500000301,acute liver injury,1756831,darunavir,1,cholecystitis infective,10062631
500000301,acute liver injury,1756831,darunavir,1,cholecystitis acute,10008614
500000301,acute liver injury,1756831,darunavir,1,cholangitis,10008604
500000301,acute liver injury,1756831,darunavir,1,cholecystocholangitis,10049634
500000301,acute liver injury,1756831,darunavir,1,gallbladder disorder,10017626
500000301,acute liver injury,1756831,darunavir,1,gallbladder polyp,10049704
500000301,acute liver injury,1756831,darunavir,1,aids cholangiopathy,10067092
500000301,acute liver injury,1756831,darunavir,1,malignant biliary obstruction,10081590
500000301,acute liver injury,1756831,darunavir,1,biliary dyskinesia,10056529
500000301,acute liver injury,1756831,darunavir,1,cholelithiasis,10008629
500000301,acute liver injury,1756831,darunavir,1,cholecystitis chronic,10008617
500000301,acute liver injury,1756831,darunavir,1,hepatic encephalopathy,10019660
500000301,acute liver injury,1756831,darunavir,1,hepatic infarction,10019680
500000301,acute liver injury,1756831,darunavir,1,cytomegalovirus hepatitis,10011830
500000301,acute liver injury,1756831,darunavir,1,hepatitis b,10019731
500000301,acute liver injury,1756831,darunavir,1,hepatitis b reactivation,10058827
500000301,acute liver injury,1756831,darunavir,1,chronic hepatitis c,10008912
500000301,acute liver injury,1756831,darunavir,1,chronic hepatitis b,10008910
500000301,acute liver injury,1756831,darunavir,1,hepatitis c,10019744
500000301,acute liver injury,1756831,darunavir,1,hepatitis a,10019719
500000301,acute liver injury,1756831,darunavir,1,hepatitis e,10019768
500000301,acute liver injury,1756831,darunavir,1,hepatitis non-a non-b,10019786
500000301,acute liver injury,1756831,darunavir,1,asymptomatic viral hepatitis,10063838
500000301,acute liver injury,1756831,darunavir,1,hepatitis viral,10019799
500000301,acute liver injury,1756831,darunavir,1,hepatitis non-a non-b non-c,10019787
500000301,acute liver injury,1756831,darunavir,1,hepatopulmonary syndrome,10052274
500000301,acute liver injury,1756831,darunavir,1,hepatorenal syndrome,10019846
500000301,acute liver injury,1756831,darunavir,1,hepatorenal failure,10019845
500000301,acute liver injury,1756831,darunavir,1,hepatitis acute,10019727
500000301,acute liver injury,1756831,darunavir,1,hepatitis toxic,10019795
500000301,acute liver injury,1756831,darunavir,1,hepatitis fulminant,10019772
500000301,acute liver injury,1756831,darunavir,1,hepatitis,10019717
500000301,acute liver injury,1756831,darunavir,1,liver sarcoidosis,10068664
500000301,acute liver injury,1756831,darunavir,1,hepatitis b,10019731
500000301,acute liver injury,1756831,darunavir,1,chronic hepatitis,10008909
500000301,acute liver injury,1756831,darunavir,1,cytomegalovirus hepatitis,10011830
500000301,acute liver injury,1756831,darunavir,1,hepatitis cholestatic,10019754
500000301,acute liver injury,1756831,darunavir,1,steatohepatitis,10076331
500000301,acute liver injury,1756831,darunavir,1,non-alcoholic steatohepatitis,10053219
500000301,acute liver injury,1756831,darunavir,1,allergic hepatitis,10071198
500000301,acute liver injury,1756831,darunavir,1,primary biliary cholangitis,10080429
500000301,acute liver injury,1756831,darunavir,1,chronic hepatitis c,10008912
500000301,acute liver injury,1756831,darunavir,1,hepatitis a,10019719
500000301,acute liver injury,1756831,darunavir,1,autoimmune hepatitis,10003827
500000301,acute liver injury,1756831,darunavir,1,hepatitis non-a non-b,10019786
500000301,acute liver injury,1756831,darunavir,1,asymptomatic viral hepatitis,10063838
500000301,acute liver injury,1756831,darunavir,1,hepatitis viral,10019799
500000301,acute liver injury,1756831,darunavir,1,hepatitis non-a non-b non-c,10019787
500000301,acute liver injury,1756831,darunavir,1,hepatitis e,10019768
500000301,acute liver injury,1756831,darunavir,1,chronic hepatitis b,10008910
500000301,acute liver injury,1756831,darunavir,1,radiation hepatitis,10051015
500000301,acute liver injury,1756831,darunavir,1,hepatitis b reactivation,10058827
500000301,acute liver injury,1756831,darunavir,1,hepatitis c,10019744
500000301,acute liver injury,1756831,darunavir,1,jaundice neonatal,10023138
500000301,acute liver injury,1756831,darunavir,1,jaundice,10023126
500000301,acute liver injury,1738135,efavirenz,1,hepatic vein thrombosis,10019713
500000301,acute liver injury,1738135,efavirenz,1,chronic hepatitis,10008909
500000301,acute liver injury,1738135,efavirenz,1,allergic hepatitis,10071198
500000301,acute liver injury,1738135,efavirenz,1,hepatic infarction,10019680
500000301,acute liver injury,1738135,efavirenz,1,liver disorder,10024670
500000301,acute liver injury,1738135,efavirenz,1,hepatobiliary disease,10062000
500000301,acute liver injury,1738135,efavirenz,1,hepatic cyst,10019646
500000301,acute liver injury,1738135,efavirenz,1,non-alcoholic fatty liver,10029530
500000301,acute liver injury,1738135,efavirenz,1,chronic hepatic failure,10057573
500000301,acute liver injury,1738135,efavirenz,1,cytomegalovirus hepatitis,10011830
500000301,acute liver injury,1738135,efavirenz,1,hepatic haemorrhage,10019677
500000301,acute liver injury,1738135,efavirenz,1,hepatotoxicity,10019851
500000301,acute liver injury,1738135,efavirenz,1,hepatopulmonary syndrome,10052274
500000301,acute liver injury,1738135,efavirenz,1,hepatitis cholestatic,10019754
500000301,acute liver injury,1738135,efavirenz,1,radiation hepatitis,10051015
