SETID,SPL_VERSION,ingredients_names,ingredients_rxcuis,condition_name,pt_meddra_id,pt_meddra_term,file,title
304a3059-4f7f-4ec4-839d-86492bb5e07b,6,memantine,6719,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240221_304a3059-4f7f-4ec4-839d-86492bb5e07b.json,"These highlights do not include all the information needed to use MEMANTINE HYDROCHLORIDE TABLETS safely and effectively. See full prescribing information for MEMANTINE HYDROCHLORIDE TABLETS.
 
MEMANTINE HYDROCHLORIDE tablets, for oral use
 
Initial U.S. Approval: 2003"
35d0074e-212b-4a1f-9cd7-974ca08d2c95,21,ropinirole,72302,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240206_35d0074e-212b-4a1f-9cd7-974ca08d2c95.json,"These highlights do not include all the information needed to use ROPINIROLE TABLETS safely and effectively. See full prescribing information for ROPINIROLE TABLETS.
ROPINIROLE tablets, for oral use Initial U.S. Approval: 1997"
37241e87-4af4-4dc3-a1aa-ea6f20d8dc40,45,mycophenolate mofetil,68149,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240224_37241e87-4af4-4dc3-a1aa-ea6f20d8dc40.json,"These highlights do not include all the information needed to use CELLCEPT® safely and effectively. See full prescribing information for CELLCEPT® 
CELLCEPT® (mycophenolate mofetil) capsules, for oral use CELLCEPT® (mycophenolate mofetil) tablets, for oral use CELLCEPT®  Oral Suspension (mycophenolate mofetil), for oral suspension CELLCEPT®  Intravenous (mycophenolate mofetil) for injection, for intravenous use Initial U.S. Approval: 1995"
37767123-8b72-4e1f-b00d-ff3305e9923f,14,methocarbamol,6845,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240224_37767123-8b72-4e1f-b00d-ff3305e9923f.json,"Methocarbamol Tablets
 



Rx Only"
39e62997-8781-449a-e054-00144ff88e88,7,nizatidine,42319,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20221228_39e62997-8781-449a-e054-00144ff88e88.json,"Nizatidine Oral Solution 

15 mg/mL 

 
Rx only"
3bad23a6-09a6-4194-9182-093ed61bc71c,39,caspofungin,140108,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20231128_3bad23a6-09a6-4194-9182-093ed61bc71c.json,"These highlights do not include all the information needed to use CANCIDAS safely and effectively. See full prescribing information for CANCIDAS.
CANCIDAS® (caspofungin acetate) for injection, for intravenous useInitial U.S. Approval: 2001"
3e43c17f-7e7e-4ccd-b321-1dd5e62cdafd,8,levetiracetam,114477,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240224_3e43c17f-7e7e-4ccd-b321-1dd5e62cdafd.json,"These highlights do not include all the information needed to use LEVETIRACETAM INJECTION safely and effectively. See full prescribing information for LEVETIRACETAM INJECTION.
 LEVETIRACETAM injection, for intravenous use Initial U.S. Approval: 1999"
4034fb6d-f55d-4df0-b500-d6a413591f6e,39,doxazosin,49276,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240224_4034fb6d-f55d-4df0-b500-d6a413591f6e.json,"These highlights do not include all the information needed to use DOXAZOSIN TABLETS safely and effectively. See full prescribing information for DOXAZOSIN TABLETS.




DOXAZOSIN tablets, for oral use 




Initial U.S. Approval: 1990"
41c095b6-acd9-4627-a813-bbca7ecafee5,10,donepezil,135447,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20240224_41c095b6-acd9-4627-a813-bbca7ecafee5.json,"These highlights do not include all the information needed to use DONEPEZIL HYDROCHLORIDE TABLETS safely and effectively. See full prescribing information for DONEPEZIL HYDROCHLORIDE TABLETS.
 

DONEPEZIL HYDROCHLORIDE tablets, for oral use
 
Initial U.S. Approval: 1996"
42f49299-7ae5-4d30-86eb-66b739c0e95d,5,lisinopril,29046,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240224_42f49299-7ae5-4d30-86eb-66b739c0e95d.json,"These highlights do not include all the information needed to use LISINOPRIL TABLETS safely and effectively. See full prescribing information for LISINOPRIL TABLETS
 



LISINOPRIL tablets, for oral use
 



Initial U.S. Approval: 1988"
44966a7e-d777-40fb-956f-d0f31f737848,17,cidofovir,83171,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20231026_44966a7e-d777-40fb-956f-d0f31f737848.json,"Cidofovir Injection, USP Rx onlyFOR INTRAVENOUS INFUSION ONLY.NOT FOR INTRAOCULAR INJECTION."
44966a7e-d777-40fb-956f-d0f31f737848,17,cidofovir,83171,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20231026_44966a7e-d777-40fb-956f-d0f31f737848.json,"Cidofovir Injection, USP Rx onlyFOR INTRAVENOUS INFUSION ONLY.NOT FOR INTRAOCULAR INJECTION."
487cd7e7-434c-4925-99fa-aa80b1cc776b,3,tirzepatide,2601723,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20231116_487cd7e7-434c-4925-99fa-aa80b1cc776b.json,"These highlights do not include all the information needed to use ZEPBOUND safely and effectively. See full prescribing information for ZEPBOUND.ZEPBOUND™ (tirzepatide) Injection, for subcutaneous useInitial U.S. Approval: 2022"
4911f343-68e6-71b0-e054-00144ff8d46c,5,meloxicam,41493,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20240223_4911f343-68e6-71b0-e054-00144ff8d46c.json,"These highlights do not include all the information needed to use MELOXICAM TABLETS safely and effectively. See full prescribing information for MELOXICAM TABLETS.
 

Initial U.S. Approval: 2000"
5108ca9c-b307-4cb2-8ea1-6553764f375a,13,escitalopram,321988,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240224_5108ca9c-b307-4cb2-8ea1-6553764f375a.json,"These highlights do not include all the information needed to use ESCITALOPRAM TABLETS safely and effectively. See full prescribing information for ESCITALOPRAM TABLETS.
 



ESCITALOPRAM tablets, for oral use
 








Initial U.S. Approval: 2002"
5198b1c8-8dd6-4b8f-bd85-294ac468af53,10,fluvoxamine,42355,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20240224_5198b1c8-8dd6-4b8f-bd85-294ac468af53.json,"These highlights do not include all the information needed to use FLUVOXAMINE MALEATE TABLETS safely and effectively. See full prescribing information for FLUVOXAMINE MALEATE TABLETS.
 

FLUVOXAMINE MALEATE tablets, for oral use
 
Initial U.S. Approval: 1994"
51a88e8e-da02-4b97-9e7e-442fbffd908d,8,amiodarone,703,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240224_51a88e8e-da02-4b97-9e7e-442fbffd908d.json,"These highlights do not include all the information needed to use AMIODARONE HYDROCHLORIDE TABLETS safely and effectively. See full prescribing information for AMIODARONE HYDROCHLORIDE TABLETS.
 

AMIODARONE HYDROCHLORIDE tablets, for oral use
 
Initial U.S. Approval: 1985"
53103d2f-4453-49a8-9e36-888d919879f6,1,zaleplon,74667,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20240217_53103d2f-4453-49a8-9e36-888d919879f6.json,"Zaleplon Capsules, USP

CIV"
53486382-eee0-4cbe-bc4a-a57484e0d5a7,104,cilostazol,21107,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20240113_53486382-eee0-4cbe-bc4a-a57484e0d5a7.json,"These highlights do not include all the information needed to use CILOSTAZOL TABLETS safely and effectively. See full prescribing information for CILOSTAZOL TABLETS.CILOSTAZOL tablets, for oral useInitial U.S. Approval: 1999"
5721b46a-4a9f-46c2-8804-a9bad4d5f80a,5,flucytosine,4451,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240131_5721b46a-4a9f-46c2-8804-a9bad4d5f80a.json,FLUCYTOSINE Capsules USPRx only
58d80bc6-bdfb-4908-93e7-aace447c8d1a,1,octreotide,7617,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240131_58d80bc6-bdfb-4908-93e7-aace447c8d1a.json,"These highlights do not include all the information needed to use MYCAPSSA® safely and effectively. See full prescribing information for MYCAPSSA.
 MYCAPSSA (octreotide) delayed-release capsules, for oral use Initial U.S. Approval: 1988"
5cf989d5-36f5-4561-a30b-9fcb9deb6b6a,10,tafenoquine,2054023,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20230811_5cf989d5-36f5-4561-a30b-9fcb9deb6b6a.json,"These highlights do not include all the information needed to use KRINTAFEL safely and effectively. See full prescribing information for KRINTAFEL.
KRINTAFEL (tafenoquine) tablets, for oral useInitial U.S. Approval: 2018"
5fccc31d-32c9-49e7-91a9-664cc726872b,102,triazolam,10767,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20231129_5fccc31d-32c9-49e7-91a9-664cc726872b.json,"These highlights do not include all the information needed to use TRIAZOLAM TABLETS safely and effectively. See full prescribing information for TRIAZOLAM TABLETS. 

TRIAZOLAM tablets, for oral use, CIV

Initial U.S. Approval: 1982"
61c3d6c7-0d9c-4e46-b091-88d84893e14a,11,zolpidem,39993,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240224_61c3d6c7-0d9c-4e46-b091-88d84893e14a.json,"These highlights do not include all the information needed to use ZOLPIDEM TARTRATE TABLETS safely and effectively. See full prescribing information for ZOLPIDEM TARTRATE TABLETS.
 



ZOLPIDEM TARTRATE tablets, for oral use, C-IV
 

Initial U.S. Approval: 1992"
626dc9e5-c6b4-4f9c-9bf4-774fd3ae619a,43,iron sucrose,24909,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20230107_626dc9e5-c6b4-4f9c-9bf4-774fd3ae619a.json,"These highlights do not include all the information needed to use VENOFER ® safely and effectively. See full prescribing information for VENOFER.Venofer (iron sucrose) injection, for intravenous useInitial U.S. Approval:  2000"
63df5af3-b8ac-4e76-9830-2dbb340af922,27,dolutegravir,1433868,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/train_xml/20231004_63df5af3-b8ac-4e76-9830-2dbb340af922.json,"These highlights do not include all the information needed to use TIVICAY safely and effectively. See full prescribing information for TIVICAY.TIVICAY (dolutegravir) tablets, for oral use TIVICAY PD (dolutegravir) tablets for oral suspensionInitial U.S. Approval: 2013"
65d254c0-67ad-42c4-b972-ad463b755b2d,8,ivosidenib,2049873,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20231108_65d254c0-67ad-42c4-b972-ad463b755b2d.json,"These highlights do not include all the information needed to use TIBSOVO safely and effectively. See full prescribing information for TIBSOVO.
 TIBSOVO® (ivosidenib tablets), for oral use Initial U.S. Approval: 2018"
6a9cbc29-9f15-4b24-8d86-206b82887f3d,24,etravirine,475969,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/train_xml/20230816_6a9cbc29-9f15-4b24-8d86-206b82887f3d.json,"These highlights do not include all the information needed to use INTELENCE safely and effectively. See full prescribing information for INTELENCE.
 





INTELENCE 
 ®(etravirine) tablets, for oral use
 

Initial U.S. Approval: 2008"
6fa682c9-a312-4932-9831-f286908660ee,34,atezolizumab,1792776,gi bleed,10030210,oesophageal varices haemorrhage,../data/2024_latest_labels/latest_labels_ingredients/20230523_6fa682c9-a312-4932-9831-f286908660ee.json,"These highlights do not include all the information needed to use TECENTRIQ safely and effectively. See full prescribing information for TECENTRIQ. 
 TECENTRIQ® (atezolizumab) injection, for intravenous use Initial U.S. Approval: 2016"
6fa682c9-a312-4932-9831-f286908660ee,34,atezolizumab,1792776,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20230523_6fa682c9-a312-4932-9831-f286908660ee.json,"These highlights do not include all the information needed to use TECENTRIQ safely and effectively. See full prescribing information for TECENTRIQ. 
 TECENTRIQ® (atezolizumab) injection, for intravenous use Initial U.S. Approval: 2016"
72e6b33c-0351-4070-9172-eeaa186c01d2,14,tenofovir alafenamide,1721603,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240215_72e6b33c-0351-4070-9172-eeaa186c01d2.json,"These highlights do not include all the information needed to use VEMLIDY safely and effectively. See full prescribing information for VEMLIDY. 
 VEMLIDY® (tenofovir alafenamide) tablets, for oral use  Initial U.S. Approval: 2015"
73a1e6c0-71d0-4ba1-bbca-c067479e487d,101,isosorbide dinitrate,6058,acute myocardial infarction,10002388,angina unstable,../data/2024_latest_labels/latest_labels_ingredients/20240114_73a1e6c0-71d0-4ba1-bbca-c067479e487d.json,"Isosorbide Dinitrate Tablets, USP

Rx only"
77a67dc6-35d3-48ff-9d18-292d4d442f70,15,alvimopan,480639,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/train_xml/20231214_77a67dc6-35d3-48ff-9d18-292d4d442f70.json,"These highlights do not include all the information needed to use ENTEREG safely and effectively. See full prescribing information for ENTEREG.
 ENTEREG® (alvimopan) capsules, for oral use Initial U.S. Approval: 2008"
79eec27d-ac63-4996-8b1a-c2cd52ad2b2c,5,argatroban,15202,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240117_79eec27d-ac63-4996-8b1a-c2cd52ad2b2c.json,"These highlights do not include all the information needed to use ARGATROBAN INJECTION safely and effectively. See full prescribing information for ARGATROBAN INJECTION.


ARGATROBAN INJECTION, for intravenous infusion only 

Initial U.S. Approval: 2000"
7b11f6ac-4c27-4748-9e65-22d4cf3adfb4,6,liraglutide,475968,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240131_7b11f6ac-4c27-4748-9e65-22d4cf3adfb4.json,"These highlights do not include all the information needed to use SAXENDA® safely and effectively.  See full prescribing information for SAXENDA.SAXENDA (liraglutide) injection, for subcutaneous useInitial U.S. Approval: 2010"
7f0bc342-0a0a-1d28-e053-2991aa0a28b9,4,tenofovir disoproxil,300195,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240111_7f0bc342-0a0a-1d28-e053-2991aa0a28b9.json,"TENOFOVIR DISOPROXIL FUMARATE tablets, for oral use
 
Rx only
 

These highlights do not include all the information needed to use TENOFOVIR DISOPROXIL FUMARATE TABLETS safely and effectively. See full prescribing information for TENOFOVIR DISOPROXIL FUMARATE TABLETS.
 

TENOFOVIR DISOPROXIL FUMARATE tablets, for oral use
 

Initial U.S. Approval: 2001"
8345d55e-ad02-4726-a04b-1a46e3337a4b,13,capecitabine,194000,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240105_8345d55e-ad02-4726-a04b-1a46e3337a4b.json,"These highlights do not include all the information needed to use CAPECITABINE TABLETS safely and effectively. See full prescribing information for CAPECITABINE TABLETS.
 







CAPECITABINE tablets, for oral use
 







Initial U.S. Approval: 1998"
83aeddf8-6fed-487c-858b-2240f0a0e8af,1,indinavir,114289,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20120618_83aeddf8-6fed-487c-858b-2240f0a0e8af.json,"CRIXIVAN®
(INDINAVIR SULFATE)CAPSULES"
86c0b4ae-5e38-4efe-88af-50ac560e294f,8,ibandronate,115264,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240202_86c0b4ae-5e38-4efe-88af-50ac560e294f.json,"These highlights do not include all the information needed to use IBANDRONATE SODIUM TABLETS safely and effectively. See full prescribing information for IBANDRONATE SODIUM TABLETS.
 IBANDRONATE SODIUM tablets, for oral use Initial U.S. Approval: 2003"
8ea61d0d-4403-4d9f-a946-85a459cc0aa0,5,fondaparinux,321208,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240206_8ea61d0d-4403-4d9f-a946-85a459cc0aa0.json,"These highlights do not include all the information needed to use FONDAPARINUX SODIUM INJECTION safely and effectively. See full prescribing information for FONDAPARINUX SODIUM INJECTION.
 FONDAPARINUX SODIUM injection, for subcutaneous use Initial U.S. Approval: 2001"
962b20df-88ff-4ab7-a900-135adb6c1d74,5,indapamide,5764,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20231111_962b20df-88ff-4ab7-a900-135adb6c1d74.json,Indapamide Tablets USP Rx only
973ed458-f46b-4f61-a329-816c4db79a2c,5,amifostine,4126,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240217_973ed458-f46b-4f61-a329-816c4db79a2c.json,"These highlights do not include all the information needed to use ETHYOL safely and effectively. See full prescribing information for ETHYOL.
ETHYOL® (amifostine) for injection, for intravenous useInitial U.S. Approval: 1995"
9c9d9f5c-bfd1-4e2a-be4a-697344ca6833,11,citalopram,2556,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240224_9c9d9f5c-bfd1-4e2a-be4a-697344ca6833.json,"These highlights do not include all the information needed to use citalopram tablets safely and effectively. See full prescribing information for citalopram tablets.
 


CITALOPRAM (Citalopram) tablets, for oral use
 


Initial U.S. Approval: 1998"
a1787fad-3612-43e1-98fa-ce62361e0b3c,13,imatinib,282388,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20240203_a1787fad-3612-43e1-98fa-ce62361e0b3c.json,"These highlights do not include all the information needed to use IMATINIB MESYLATE TABLETS safely and effectively.  See full prescribing information for IMATINIB MESYLATE TABLETS. IMATINIB MESYLATE tablets, for oral useInitial U.S. Approval: 2001"
a1787fad-3612-43e1-98fa-ce62361e0b3c,13,imatinib,282388,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240203_a1787fad-3612-43e1-98fa-ce62361e0b3c.json,"These highlights do not include all the information needed to use IMATINIB MESYLATE TABLETS safely and effectively.  See full prescribing information for IMATINIB MESYLATE TABLETS. IMATINIB MESYLATE tablets, for oral useInitial U.S. Approval: 2001"
a1787fad-3612-43e1-98fa-ce62361e0b3c,13,imatinib,282388,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240203_a1787fad-3612-43e1-98fa-ce62361e0b3c.json,"These highlights do not include all the information needed to use IMATINIB MESYLATE TABLETS safely and effectively.  See full prescribing information for IMATINIB MESYLATE TABLETS. IMATINIB MESYLATE tablets, for oral useInitial U.S. Approval: 2001"
a586be28-96af-4fed-a13f-9b94fd4c7405,24,medroxyprogesterone,6691,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240227_a586be28-96af-4fed-a13f-9b94fd4c7405.json,"PROVERA®

 (medroxyprogesterone acetate tablets, USP)"
accf9569-4b57-4e83-a7db-4e890a75d1ba,23,mitoxantrone,7005,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20220420_accf9569-4b57-4e83-a7db-4e890a75d1ba.json,"MitoXANTRONE Injection, USP (concentrate)"
adfc2b23-00a5-4f05-a08b-83087e1e4843,1,enoxaparin,67108,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240206_adfc2b23-00a5-4f05-a08b-83087e1e4843.json,"These highlights do not include all the information needed to use ENOXAPARIN SODIUM INJECTION safely and effectively. See full prescribing information for ENOXAPARIN SODIUM INJECTION.ENOXAPARIN SODIUM injection, for subcutaneous and intravenous useInitial U.S. Approval: 1993"
b025d8ed-937d-4597-9ad1-0b2f6e0ee5b1,5,ziconotide,68503,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20231201_b025d8ed-937d-4597-9ad1-0b2f6e0ee5b1.json,"These highlights do not include all the information needed to use PRIALT safely and effectively.  See full prescribing information for PRIALT.PRIALT (ziconotide) solution, intrathecal infusion Initial U.S. Approval: 2004"
b272ef9c-4d83-4ee2-b9cc-477440822cca,10,cefoxitin,2189,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240105_b272ef9c-4d83-4ee2-b9cc-477440822cca.json,"CEFOXITIN FOR INJECTION, USP(For Intravenous Use)"
b4c2c9dc-a0bb-4d64-a667-a67ebe88392d,37,certolizumab pegol,709271,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/train_xml/20230105_b4c2c9dc-a0bb-4d64-a667-a67ebe88392d.json,"These highlights do not include all the information needed to use CIMZIA® safely and effectively. See full prescribing information for CIMZIA.
 



CIMZIA (certolizumab pegol) for injection, for subcutaneous use
 

CIMZIA (certolizumab pegol) injection, for subcutaneous use
 

Initial U.S. Approval: 2008"
b6737b25-0c4f-4131-ba23-b0f2252a18ea,9,simvastatin,36567,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240224_b6737b25-0c4f-4131-ba23-b0f2252a18ea.json,"These highlights do not include all the information needed to use SIMVASTATIN TABLETS safely and effectively. See full prescribing information for SIMVASTATIN TABLETS.








SIMVASTATIN tablets, for oral use








Initial U.S. Approval:
1991"
b81c6495-8b30-41ef-8a0f-4cbfd87f1eb4,9,ibuprofen,5640,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240223_b81c6495-8b30-41ef-8a0f-4cbfd87f1eb4.json,"IBUPROFEN Tablets, USP"
bcc81df2-20e3-4738-bfcf-301da883c1d9,10,ceftazidime,2191,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240201_bcc81df2-20e3-4738-bfcf-301da883c1d9.json,Ceftazidime for Injection
bfb4db4a-88e6-4c36-afeb-cb0ea00ae2ac,4,deferasirox,614373,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240223_bfb4db4a-88e6-4c36-afeb-cb0ea00ae2ac.json,"These highlights do not include all the information needed to use DEFERASIROX TABLETS FOR ORAL SUSPENSION safely and effectively. See full prescribing information for DEFERASIROX TABLETS FOR ORAL SUSPENSION. 
DEFERASIROX tablets, for oral suspensionInitial U.S. Approval: 2005"
c387579e-cee0-4334-bd1e-73f93ac1bde6,18,cobimetinib,1722365,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20230613_c387579e-cee0-4334-bd1e-73f93ac1bde6.json,"These highlights do not include all the information needed to use COTELLIC safely and effectively. See full prescribing information for COTELLIC.
COTELLIC®  (cobimetinib) tablets, for oral useInitial U.S. Approval: 2015"
c6080942-dee6-423e-b688-1272c2ae90d4,40,ramucirumab,1535922,acute liver injury,10019660,hepatic encephalopathy,../data/2024_latest_labels/latest_labels_ingredients/20231129_c6080942-dee6-423e-b688-1272c2ae90d4.json,"These highlights do not include all the information needed to use CYRAMZA safely and effectively. See full prescribing information for CYRAMZA.
CYRAMZA (ramucirumab) injection, for intravenous useInitial U.S. Approval: 2014"
c669f77c-fa48-478b-a14b-80b20a0139c2,12,alteplase,8410,acute myocardial infarction,10000891,acute myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20220916_c669f77c-fa48-478b-a14b-80b20a0139c2.json,"These highlights do not include all the information needed to use ACTIVASE safely and effectively. See full prescribing information for ACTIVASE. 
Activase (alteplase) for injection, for intravenous use Initial U.S. Approval: 1987"
c669f77c-fa48-478b-a14b-80b20a0139c2,12,alteplase,8410,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20220916_c669f77c-fa48-478b-a14b-80b20a0139c2.json,"These highlights do not include all the information needed to use ACTIVASE safely and effectively. See full prescribing information for ACTIVASE. 
Activase (alteplase) for injection, for intravenous use Initial U.S. Approval: 1987"
c75fab51-c34f-4be2-b6fd-382e5e89b6a4,4,rabeprazole,114979,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240209_c75fab51-c34f-4be2-b6fd-382e5e89b6a4.json,"These highlights do not include all the information needed to use RABEPRAZOLE SODIUM DELAYED-RELEASE TABLETS safely and effectively. See full prescribing information for RABEPRAZOLE SODIUM DELAYED-RELEASE TABLETS.
 RABEPRAZOLE SODIUM delayed-release tablets, for oral use
 Initial U.S. Approval: 1999"
c7bb6ba1-9a7f-43f5-b058-ef26d4b59221,3,everolimus,141704,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20240222_c7bb6ba1-9a7f-43f5-b058-ef26d4b59221.json,"These highlights do not include all the information needed to use EVEROLIMUS TABLETS safely and effectively. See full prescribing information for EVEROLIMUS TABLETS.
 EVEROLIMUS tablets, for oral use Initial U.S. Approval: 2009"
ccd95dfc-9236-4707-a715-6a12c91519ff,6,naproxen,7258,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240224_ccd95dfc-9236-4707-a715-6a12c91519ff.json,"These highlights do not include all the information needed to use NAPROXEN TABLETS safely and effectively. See full prescribing information for NAPROXEN TABLETS.
 

NAPROXEN tablets, for oral use
 

Initial U.S. Approval: 1976"
d2af616e-673a-4fdd-ace8-db2d0f154604,15,alfuzosin,17300,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20240120_d2af616e-673a-4fdd-ace8-db2d0f154604.json,"These highlights do not include all the information needed to use ALFUZOSIN HYDROCHLORIDE EXTENDED-RELEASE TABLETS safely and effectively. See full prescribing information for ALFUZOSIN HYDROCHLORIDE EXTENDED-RELEASE TABLETS. ALFUZOSIN HYDROCHLORIDE extended-release tablets, for oral use Initial U.S. Approval: 2003"
d4500795-3b07-4a7d-b432-73cafbb3dbc6,2,aztreonam,1272,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240110_d4500795-3b07-4a7d-b432-73cafbb3dbc6.json,"Aztreonam for Injection, USP"
d9db3882-a7b5-435b-9d5a-a5e4ef7c2537,2,fluphenazine,4496,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240214_d9db3882-a7b5-435b-9d5a-a5e4ef7c2537.json,"Fluphenazine Hydrochloride Tablets, USPRx only"
de3d9c26-572b-4ea4-9b2d-dd58a2b3e8fa,24,cabazitaxel,996051,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/train_xml/20230720_de3d9c26-572b-4ea4-9b2d-dd58a2b3e8fa.json,"These highlights do not include all the information needed to use JEVTANA safely and effectively. See full prescribing information for JEVTANA.
 JEVTANA® (cabazitaxel) injection, for intravenous use Initial U.S. Approval: 2010"
df4cd207-c3b8-4008-5290-02f296c2b4a6,21,fenoldopam,24853,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20210812_df4cd207-c3b8-4008-5290-02f296c2b4a6.json,"These highlights do not include all the information needed to use CORLOPAM® safely and effectively.  See full prescribing information for CORLOPAM®. 
CORLOPAM® (fenoldopam mesylate) injection, for intravenous use Initial U.S. Approval: 1997"
e03d32dd-878f-43ee-b8c2-3adad98bf66c,100,methimazole,6835,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240223_e03d32dd-878f-43ee-b8c2-3adad98bf66c.json,"Methimazole Tablets, USP

 Rx only"
e4dbaa72-7b3e-4aef-983b-90efb2b343cd,6,pravastatin,42463,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240224_e4dbaa72-7b3e-4aef-983b-90efb2b343cd.json,"These highlights do not include all the information needed to use PRAVASTATIN SODIUM TABLETS safely and effectively. See full prescribing information for PRAVASTATIN SODIUM TABLETS.
 

PRAVASTATIN SODIUM tablets, for oral use
 
Initial U.S. Approval: 1991"
