run,meddra_term,meddra_pt_id,AKI,ALI,AMI,GIB
1,Refeeding syndrome,10038236,0,0,0,0
1,Hyperglycaemic hyperosmolar nonketotic syndrome,10063554,0,0,0,0
1,Cutaneous amyloidosis,10011659,0,0,0,0
1,Osteitis,10031149,0,0,0,0
1,Renal infarct,10038470,1,0,0,0
1,Agnosia,10048663,0,0,0,0
1,Fluid imbalance,10051283,0,0,0,0
1,Spinal cord disorder,10061367,0,0,0,0
1,Slow speech,10071299,0,0,0,0
1,Blood testosterone increased,10005815,0,0,0,0
1,Oestradiol decreased,10030229,0,0,0,0
1,Rib fracture,10039117,0,0,0,0
1,Oestrone decreased,10063268,0,0,0,0
1,Nosocomial infection,10029803,0,0,0,0
1,Infusion site anaesthesia,10065497,0,0,0,0
1,Retinal exudates,10038862,0,0,0,0
1,Psychiatric evaluation abnormal,10053338,0,0,0,0
1,Tongue pigmentation,10069164,0,0,0,0
1,Tachyphylaxis,10043087,0,0,0,0
1,Nervous system disorder,10029202,0,0,0,0
1,Vitamin D deficiency,10047626,0,0,0,0
1,Anonychia,10081861,0,0,0,0
1,Hyperaldosteronism,10020571,0,0,0,0
1,Pseudoaldosteronism,10037113,0,0,0,0
1,Pneumonia pseudomonal,10035731,0,0,0,0
1,Sepsis syndrome,10053879,0,0,0,0
1,Lower respiratory tract infection bacterial,10063890,0,0,0,0
1,Intracardiac thrombus,10048620,0,0,0,0
1,Disability,10013050,0,0,0,0
1,Renal hypertension,10038464,0,0,0,0
1,Blepharal pigmentation,10005147,0,0,0,0
1,Enophthalmos,10014853,0,0,0,0
1,Eyelid retraction,10015997,0,0,0,0
1,Iris hyperpigmentation,10049758,0,0,0,0
1,Eyelids pruritus,10051627,0,0,0,0
1,Periorbital fat atrophy,10071682,0,0,0,0
1,Incorrect dose administered,10064355,0,0,0,0
1,Catheter site related reaction,10007811,0,0,0,0
1,Administration site pain,10058049,0,0,0,0
1,Injection site paraesthesia,10022088,0,0,0,0
1,Meningorrhagia,10052593,0,0,0,0
1,Troponin increased,10058267,0,0,0,0
1,Troponin T increased,10058269,0,0,0,0
1,Autonomic dysreflexia,10068196,0,0,0,0
1,Injection site mass,10022081,0,0,0,0
1,Arcus lipoides,10058646,0,0,0,0
1,Clostridium difficile infection,10054236,0,0,0,0
1,Urinary tract infection enterococcal,10046572,0,0,0,0
1,Urosepsis,10048709,0,0,0,0
1,Vocal cord paresis,10049234,0,0,0,0
1,Pelvic abscess,10034236,0,0,0,0
1,Subdural haemorrhage,10042364,0,0,0,0
1,Anastomotic leak,10050456,0,0,0,0
1,Incision site haemorrhage,10051100,0,0,0,0
1,Wound complication,10053692,0,0,0,0
1,Enterostomy,10057005,0,0,0,0
1,Gastrointestinal stoma complication,10065718,0,0,0,0
1,Cystitis interstitial,10011796,0,0,0,0
1,Cystitis erosive,10064850,0,0,0,0
1,Reduced bladder capacity,10069645,0,0,0,0
1,Pulmonary renal syndrome,10068513,0,0,0,0
1,Exercise lack of,10015650,0,0,0,0
1,Atheroembolism,10079261,1,0,0,0
1,Bowel movement irregularity,10063541,0,0,0,0
1,Cirrhosis alcoholic,10009208,0,0,0,0
1,Glioblastoma,10018336,0,0,0,0
1,Metastatic malignant melanoma,10027480,0,0,0,0
1,Renal artery thrombosis,10038380,1,0,0,0
1,Renal vein thrombosis,10038548,0,0,0,0
1,Seborrhoeic keratosis,10039796,0,0,0,0
1,Lymphorrhoea,10050979,0,0,0,0
1,Colorectal cancer metastatic,10052358,0,0,0,0
1,Total cholesterol/HDL ratio increased,10058630,0,0,0,0
1,Perinephric collection,10059209,0,0,0,0
1,Abdominal hernia,10060954,0,0,0,0
1,Benign neoplasm,10060999,0,0,0,0
1,Spondylitis,10061371,0,0,0,0
1,Pancreatic neuroendocrine tumour,10067517,0,0,0,0
1,Intra-abdominal fluid collection,10078659,0,0,0,0
1,Genital swelling,10067639,0,0,0,0
1,Blood oestrogen increased,10005688,0,0,0,0
1,Vulvovaginal swelling,10071211,0,0,0,0
1,Vulvovaginal rash,10071588,0,0,0,0
1,Bladder transitional cell carcinoma,10005084,0,0,0,0
1,Knee deformity,10062061,0,0,0,0
1,Joint hyperextension,10062310,0,0,0,0
1,Injection site atrophy,10022048,0,0,0,0
1,Injection site fibrosis,10022064,0,0,0,0
1,Injection site hypertrophy,10022072,0,0,0,0
1,Pancreatic disorder,10033616,0,0,0,0
1,Immediate post-injection reaction,10067142,0,0,0,0
1,Implant site reaction,10021542,0,0,0,0
1,Suture related complication,10059059,0,0,0,0
1,Post procedural discomfort,10054126,0,0,0,0
1,Coronary artery insufficiency,10052895,0,0,0,0
1,Hepatic lesion,10061998,0,0,0,0
1,Frustration tolerance decreased,10077753,0,0,0,0
1,Lipoprotein increased,10081354,0,0,0,0
1,Asteatosis,10058130,0,0,0,0
1,Cerebral palsy,10008129,0,0,0,0
1,Blood blister,10005372,0,0,0,0
1,Eczema nummular,10014201,0,0,0,0
1,Pharyngeal ulceration,10034834,0,0,0,0
1,Stasis dermatitis,10041955,0,0,0,0
1,Lip disorder,10048470,0,0,0,0
1,Tongue haemorrhage,10049870,0,0,0,0
1,Puncture site haemorrhage,10051101,0,0,0,0
1,Catheter site cellulitis,10053183,0,0,0,0
1,Genital erythema,10054816,0,0,0,0
1,Pharyngeal erythema,10057009,0,0,0,0
1,Pseudomonal bacteraemia,10058923,0,0,0,0
1,Radicular pain,10059604,0,0,0,0
1,Catheter site bruise,10063587,0,0,0,0
1,Angina bullosa haemorrhagica,10064223,0,0,0,0
1,Brachial plexopathy,10065417,0,0,0,0
1,Bone contusion,10066251,0,0,0,0
1,Abdominal wall haematoma,10067383,0,0,0,0
1,Periorbital haemorrhage,10071697,0,0,0,0
1,Eye contusion,10073354,0,0,0,0
1,Noninfective gingivitis,10074863,0,0,0,0
1,Mouth swelling,10075203,0,0,0,0
1,Infected bite,10076911,0,0,0,0
1,Gingival discomfort,10077854,0,0,0,0
1,Application site acne,10073457,0,0,0,0
1,Drug use disorder,10079381,0,0,0,0
1,Epiphysiolysis,10015079,0,0,0,0
1,Olfactory test abnormal,10062927,0,0,0,0
1,Congenital hypothyroidism,10010510,0,0,0,0
1,Myoclonic epilepsy,10054859,0,0,0,0
1,Ocular surface disease,10067103,0,0,0,0
1,Ear canal erythema,10052135,0,0,0,0
1,Tobacco withdrawal symptoms,10059612,0,0,0,0
1,Erysipelas,10015145,0,0,0,0
1,Nail growth abnormal,10064764,0,0,0,0
1,Myalgia intercostal,10028413,0,0,0,0
1,Peripheral motor neuropathy,10034580,0,0,0,0
1,Lumbosacral plexopathy,10075478,0,0,0,0
1,International normalised ratio abnormal,10022592,0,0,0,0
1,Oesophageal discomfort,10053634,0,0,0,0
1,Burning mouth syndrome,10068065,0,0,0,0
1,Mesenteric venous occlusion,10027403,0,0,0,0
1,Aneurysm ruptured,10048380,0,0,0,0
1,Small intestinal haemorrhage,10052535,0,0,0,1
1,Gallbladder rupture,10081151,0,0,0,0
1,Corneal infection,10061788,0,0,0,0
1,Acanthamoeba keratitis,10069408,0,0,0,0
1,Abnormal labour,10000153,0,0,0,0
1,Mitochondrial toxicity,10053961,0,0,0,0
1,Chorioretinal atrophy,10008762,0,0,0,0
1,Endophthalmitis,10014801,0,0,0,0
1,Retinal tear,10038897,0,0,0,0
1,Retinal fovea disorder,10048896,0,0,0,0
1,Dellen,10052122,0,0,0,0
1,Foveal degeneration,10083329,0,0,0,0
1,Duodenal polyp,10013833,0,0,0,0
1,Renal hypertrophy,10038468,0,0,0,0
1,Genital infection,10048461,0,0,0,0
1,Genital infection fungal,10061180,0,0,0,0
1,Urogenital infection fungal,10065582,0,0,0,0
1,Anal fungal infection,10068556,0,0,0,0
1,Gastrointestinal viral infection,10069049,0,0,0,0
1,Tongue fungal infection,10075845,0,0,0,0
1,Infusion site infection,10054997,0,0,0,0
1,Cerebellar infarction,10008034,0,0,0,0
1,Femoral neck fracture,10016450,0,0,0,0
1,Femur fracture,10016454,0,0,0,0
1,Meningococcal sepsis,10027280,0,0,0,0
1,Pneumonia escherichia,10035699,0,0,0,0
1,Pneumonia staphylococcal,10035734,0,0,0,0
1,Pneumonia streptococcal,10035735,0,0,0,0
1,Prostate cancer metastatic,10036909,0,0,0,0
1,Spinal compression fracture,10041541,0,0,0,0
1,Warm type haemolytic anaemia,10047822,0,0,0,0
1,Cervical vertebral fracture,10049946,0,0,0,0
1,Pneumococcal sepsis,10054047,0,0,0,0
1,Enterobacter sepsis,10054219,0,0,0,0
1,Enterococcal sepsis,10054221,0,0,0,0
1,Troponin I increased,10058268,0,0,0,0
1,Aortic disorder,10058648,0,0,0,0
1,Pseudomonal sepsis,10058877,0,0,0,0
1,Pneumonia bacterial,10060946,0,0,0,0
1,Clostridial infection,10061043,0,0,0,0
1,Pseudomonas infection,10061471,0,0,0,0
1,Disease progression,10061818,0,0,0,0
1,Renal mass,10062104,0,0,0,0
1,Viral sepsis,10071362,0,0,0,0
1,Refractory cytopenia with unilineage dysplasia,10072684,0,0,0,0
1,Ureterolithiasis,10077989,0,0,0,0
1,Obstructive pancreatitis,10079822,0,0,0,0
1,Solid organ transplant rejection,10080574,0,1,0,0
1,Administration site phlebitis,10075960,0,0,0,0
1,Chronic respiratory disease,10061768,0,0,0,0
1,Herpes simplex hepatitis,10067389,0,1,0,0
1,Tooth fracture,10062544,0,0,0,0
1,Melanoderma,10027146,0,0,0,0
1,Injection site abscess sterile,10022045,0,0,0,0
1,Parenteral nutrition associated liver disease,10074151,0,0,0,0
1,Acne pustular,10000513,0,0,0,0
1,Mucosal erosion,10061297,0,0,0,0
1,Nail bed infection,10061303,0,0,0,0
1,Oral mucosa erosion,10064594,0,0,0,0
1,Kaposi's sarcoma,10023284,0,0,0,0
1,Accelerated hypertension,10000358,0,0,0,0
1,Malignant hypertension,10025600,0,0,0,0
1,Meningitis meningococcal,10027249,0,0,0,0
1,Meningococcal infection,10027274,0,0,0,0
1,Neuromyelitis optica spectrum disorder,10077875,0,0,0,0
1,Dyspnoea at rest,10013969,0,0,0,0
1,Pneumonia influenzal,10035714,0,0,0,0
1,Corneal bleeding,10051558,0,0,0,0
1,Peripheral sensorimotor neuropathy,10056673,0,0,0,0
1,Rhinovirus infection,10061494,0,0,0,0
1,Hypercreatininaemia,10062747,0,0,0,0
1,Hypercreatinaemia,10067350,0,0,0,0
1,Toxic neuropathy,10067722,0,0,0,0
1,Bronchiolitis obliterans syndrome,10083303,0,0,0,0
1,Spontaneous haematoma,10065304,0,0,0,0
1,Instillation site reaction,10063765,0,0,0,0
1,Dropped head syndrome,10072442,0,0,0,0
1,Periventricular leukomalacia,10052594,0,0,0,0
1,Nodular regenerative hyperplasia,10051081,0,0,0,0
1,Lymphocyte count increased,10025258,0,0,0,0
1,Contrast media reaction,10010836,0,0,0,0
1,Immunisation,10021430,0,0,0,0
1,Hyponatraemic seizure,10073183,0,0,0,0
1,Blood magnesium increased,10005655,0,0,0,0
1,Erythema annulare,10015153,0,0,0,0
1,Hypertensive heart disease,10020823,0,0,0,0
1,Long QT syndrome,10024803,0,0,0,0
1,Palmar erythema,10033551,0,0,0,0
1,Pulmonary arterial pressure increased,10037324,0,0,0,0
1,Retinopathy hypertensive,10038926,0,0,0,0
1,Swelling of eyelid,10042690,0,0,0,0
1,Oedematous pancreatitis,10052400,0,0,0,0
1,Pneumonia necrotising,10055672,0,0,0,0
1,Pancreatic enzymes increased,10061900,0,0,0,0
1,Perivascular dermatitis,10064986,0,0,0,0
1,Testicular oedema,10066769,0,0,0,0
1,Skin plaque,10067723,0,0,0,0
1,H1N1 influenza,10069767,0,0,0,0
1,Lower respiratory tract congestion,10075565,0,0,0,0
1,Application site ulcer,10003059,0,0,0,0
1,Air embolism,10001526,0,0,0,0
1,Aortic thrombosis,10002910,0,0,0,0
1,Laryngeal stenosis,10023862,0,0,0,0
1,Persistent foetal circulation,10034708,0,0,0,0
1,Pulmonary interstitial emphysema syndrome,10037415,0,0,0,0
1,Stress ulcer,10042220,0,0,0,1
1,Fishbane reaction,10078603,0,0,0,0
1,Factor IX inhibition,10051778,0,0,0,0
1,Application site induration,10063839,0,0,0,0
1,Genitourinary tract infection,10061182,0,0,0,0
1,T-cell lymphoma,10042971,0,0,0,0
1,Streptococcal bacteraemia,10051018,0,0,0,0
1,Splinter haemorrhages,10041663,0,0,0,0
1,Tri-iodothyronine decreased,10044594,0,0,0,0
1,Tri-iodothyronine free decreased,10053791,0,0,0,0
1,Intraocular haematoma,10071934,0,0,0,0
1,Parainfluenzae virus infection,10061907,0,0,0,0
1,Ear lobe infection,10014014,0,0,0,0
1,Groin abscess,10050269,0,0,0,0
1,Cerumen impaction,10050337,0,0,0,0
1,Haemophilus infection,10061190,0,0,0,0
1,Stoma site infection,10064505,0,0,0,0
1,Bacteriuria,10004056,0,0,0,0
1,Latent tuberculosis,10065048,0,0,0,0
1,Infusion site haematoma,10065463,0,0,0,0
1,VIth nerve paralysis,10047641,0,0,0,0
1,Glossopharyngeal nerve paralysis,10051270,0,0,0,0
1,Metabolic encephalopathy,10062190,0,0,0,0
1,Eyelid disorder,10061130,0,0,0,0
1,Pharyngeal inflammation,10065716,0,0,0,0
1,Internal haemorrhage,10075192,0,0,0,0
1,Ketoacidosis,10023379,0,0,0,0
1,Pneumocystis jirovecii infection,10073756,0,0,0,0
1,Social avoidant behaviour,10041243,0,0,0,0
1,Rhinotracheitis,10051497,0,0,0,0
1,Cutaneous T-cell lymphoma,10011677,0,0,0,0
1,Tinea versicolour,10056131,0,0,0,0
1,Peripheral arterial occlusive disease,10062585,0,0,0,0
1,Tumefactive multiple sclerosis,10078556,0,0,0,0
1,Nasal septum ulceration,10028766,0,0,0,0
1,Conjunctival disorder,10061446,0,0,0,0
1,Oropharyngitis fungal,10061891,0,0,0,0
1,Coronary artery dissection,10048631,0,0,0,0
1,Coronary artery perforation,10059611,0,0,0,0
1,Bleeding varicose vein,10005144,0,0,0,0
1,Oesophageal varices haemorrhage,10030210,0,0,0,1
1,Ophthalmic herpes zoster,10030865,0,0,0,0
1,Anal abscess,10048946,0,0,0,0
1,Diverticulum intestinal haemorrhagic,10013560,0,0,0,1
1,Hepatic haematoma,10019676,0,1,0,0
1,Pharyngeal haemorrhage,10034827,0,0,0,0
1,Pulmonary contusion,10037370,0,0,0,0
1,Chylothorax,10051228,0,0,0,0
1,Pelvic haematoma,10054974,0,0,0,0
1,Retroperitoneal haematoma,10058360,0,0,0,0
1,Laryngeal haemorrhage,10065740,0,0,0,0
1,Butterfly rash,10067982,0,0,0,0
1,Anal candidiasis,10002140,0,0,0,0
1,Pneumonia respiratory syncytial viral,10035732,0,0,0,0
1,Febrile infection,10051998,0,0,0,0
1,Pelvi-ureteric obstruction,10034232,0,0,0,0
1,Ureteric stenosis,10046411,0,0,0,0
1,Urinary tract inflammation,10064921,0,0,0,0
1,Viral sinusitis,10051513,0,0,0,0
1,Abortion missed,10000230,0,0,0,0
1,Heat exhaustion,10019332,0,0,0,0
1,Intracranial aneurysm,10022758,0,0,0,0
1,Alcohol withdrawal syndrome,10053164,0,0,0,0
1,Pneumonia mycoplasmal,10035724,0,0,0,0
1,Pruritus allergic,10063438,0,0,0,0
1,Optic nerve disorder,10061322,0,0,0,0
1,Endocrine toxicity,10063003,0,0,0,0
1,Urticaria cholinergic,10046740,0,0,0,0
1,Thyroxine free decreased,10055162,0,0,0,0
1,Instillation site discomfort,10065652,0,0,0,0
1,Acardia,10075721,0,0,0,0
1,Depression suicidal,10012397,0,0,0,0
1,Cerebellar haemorrhage,10008030,0,0,0,0
1,Haemorrhagic transformation stroke,10055677,0,0,0,0
1,Prerenal failure,10072370,1,0,0,0
1,Laryngitis viral,10023880,0,0,0,0
1,Post thrombotic syndrome,10048591,0,0,0,0
1,Bronchitis viral,10053160,0,0,0,0
1,Allergic cough,10053779,0,0,0,0
1,Hypertensive emergency,10058179,0,0,0,0
1,Respiratory tract infection bacterial,10060693,0,0,0,0
1,Sinusitis bacterial,10060841,0,0,0,0
1,Viral rhinitis,10064948,0,0,0,0
1,Respiratory syncytial virus bronchitis,10069811,0,0,0,0
1,Nasal herpes,10074936,0,0,0,0
1,H3N2 influenza,10081286,0,0,0,0
1,Lung abscess,10025028,0,0,0,0
1,Enterobacter test positive,10070023,0,0,0,0
1,Blood lactic acid,10005632,0,0,0,0
1,Arthritis reactive,10003267,0,0,0,0
1,Blood chloride increased,10005420,0,0,0,0
1,Blood pressure immeasurable,10005748,0,0,0,0
1,Blood urea decreased,10005850,0,0,0,0
1,Vascular rupture,10053649,0,0,0,0
1,Intestinal polyp,10048616,0,0,0,0
1,Jugular vein distension,10059865,0,0,0,0
1,Small intestinal stenosis,10062263,0,0,0,0
1,Pancreatic duct stenosis,10065703,0,0,0,0
1,Umbilical haematoma,10068712,0,0,0,0
1,Large intestinal stenosis,10074061,0,0,0,0
1,Aspartate aminotransferase abnormal,10003477,0,1,0,0
1,Gamma-glutamyltransferase abnormal,10017688,0,0,0,0
1,Hypertensive cardiomyopathy,10058222,0,0,0,0
1,Uterine perforation,10046810,0,0,0,0
1,Ammonia increased,10001946,0,1,0,0
1,Breath holding,10006322,0,0,0,0
1,Thermal burns of eye,10049267,0,0,0,0
1,Ventricular hypokinesia,10050510,0,0,0,0
1,Electrocardiogram ST-T change,10061117,0,0,0,0
1,Product administration error,10081576,0,0,0,0
1,Balanitis candida,10004074,0,0,0,0
1,Fournier's gangrene,10017068,0,0,0,0
1,Self-injurious ideation,10051154,0,0,0,0
1,Hyposomnia,10067530,0,0,0,0
1,Viral tonsillitis,10047480,0,0,0,0
1,Catheter site inflammation,10052267,0,0,0,0
1,Catheter site discharge,10057688,0,0,0,0
1,Molybdenum cofactor deficiency,10069687,0,0,0,0
1,Catheter site abscess,10072136,0,0,0,0
1,Catheter site extravasation,10073759,0,0,0,0
1,Perineal rash,10075364,0,0,0,0
1,Visual brightness,10049155,0,0,0,0
1,Cervix carcinoma stage 0,10061809,0,0,0,0
1,Serous retinal detachment,10040114,0,0,0,0
1,Chronic gastritis,10008882,0,0,0,0
1,Chronic myelomonocytic leukaemia,10009018,0,0,0,0
1,Large cell lung cancer recurrent,10023775,0,0,0,0
1,Lip pain,10024561,0,0,0,0
1,Malignant ascites,10025538,0,0,0,0
1,Oral mucosal eruption,10030997,0,0,0,0
1,Vulval cancer,10047741,0,0,0,0
1,Helicobacter gastritis,10054272,0,0,0,0
1,Abdominal sepsis,10058040,0,0,0,0
1,Klebsiella bacteraemia,10058856,0,0,0,0
1,Neuroendocrine carcinoma metastatic,10071542,0,0,0,0
1,Epithelioid mesothelioma,10073064,0,0,0,0
1,Contracted bladder,10010814,0,0,0,0
1,Infective aneurysm,10058017,0,0,0,0
1,Genital tract inflammation,10058821,0,0,0,0
1,Disseminated Bacillus Calmette-Guerin infection,10076666,0,0,0,0
1,Bone development abnormal,10005954,0,0,0,0
1,Conjunctival cyst,10010703,0,0,0,0
1,Conjunctival erosion,10010716,0,0,0,0
1,Corneal abrasion,10010984,0,0,0,0
1,Hypotony of eye,10021124,0,0,0,0
1,Subconjunctival cyst,10042339,0,0,0,0
1,Foreign body sensation in eyes,10051116,0,0,0,0
1,Conjunctival bleb,10052114,0,0,0,0
1,Implant site cyst,10063854,0,0,0,0
1,Rhegmatogenous retinal detachment,10065569,0,0,0,0
1,Conjunctival filtering bleb leak,10069165,0,0,0,0
1,Application site macule,10076019,0,0,0,0
1,Herpes zoster cutaneous disseminated,10074297,0,0,0,0
1,Breast tumour excision,10079326,0,0,0,0
1,Polymorphic light eruption,10036087,0,0,0,0
1,Limb amputation,10071564,0,0,0,0
1,Vomiting projectile,10047708,0,0,0,0
1,Faecal volume increased,10049939,0,0,0,0
1,Blood fibrinogen decreased,10005520,0,0,0,0
1,Rectal abscess,10048947,0,0,0,0
1,Antithrombin III decreased,10049547,0,0,0,0
1,Lymph gland infection,10050823,0,0,0,0
1,Enterocolitis infectious,10058838,0,0,0,0
1,Pancreatic toxicity,10076205,0,0,0,0
1,Trigonitis,10044668,0,0,0,0
1,Vulval abscess,10047732,0,0,0,0
1,Genital infection male,10062521,0,0,0,0
1,Balanoposthitis infective,10067741,0,0,0,0
1,Restrictive pulmonary disease,10048667,0,0,0,0
1,Cervical polyp,10008297,0,0,0,0
1,Fallopian tube cyst,10050697,0,0,0,0
1,Arteriospasm coronary,10003225,0,0,0,0
1,Procedural hypertension,10062886,0,0,0,0
1,Electrocardiogram QT interval abnormal,10063748,0,0,0,0
1,Procedural vomiting,10066963,0,0,0,0
1,Recurrence of neuromuscular blockade,10068408,0,0,0,0
1,Shock hypoglycaemic,10040576,0,0,0,0
1,Fungal peritonitis,10061138,0,0,0,0
1,Peritonitis bacterial,10062070,0,0,0,0
1,Noninfectious peritonitis,10071648,0,0,0,0
1,Encapsulating peritoneal sclerosis,10075012,0,0,0,0
1,Electrocardiogram T wave amplitude decreased,10014394,0,0,0,0
1,Mean arterial pressure increased,10026985,0,0,0,0
1,Vaginal haematoma,10046909,0,0,0,0
1,Incision site haematoma,10059241,0,0,0,0
1,Incision site pruritus,10059386,0,0,0,0
1,Genital pain,10061979,0,0,0,0
1,Incision site cellulitis,10064109,0,0,0,0
1,Incision site inflammation,10064903,0,0,0,0
1,Incision site oedema,10065614,0,0,0,0
1,Incision site erythema,10065615,0,0,0,0
1,Incision site hypoaesthesia,10069386,0,0,0,0
1,Post procedural contusion,10073353,0,0,0,0
1,Incision site rash,10073411,0,0,0,0
1,Incision site erosion,10075694,0,0,0,0
1,Skin warm,10040952,0,0,0,0
1,Scrotal abscess,10049571,0,0,0,0
1,Asymptomatic bacteriuria,10056396,0,0,0,0
1,Blood prolactin decreased,10005779,0,0,0,0
1,Otitis media viral,10065177,0,0,0,0
1,Pyelonephritis acute,10037597,0,0,0,0
1,Choroidal haemorrhage,10008786,0,0,0,0
1,Conjunctival degeneration,10010705,0,0,0,0
1,Cell death,10057248,0,0,0,0
1,Blebitis,10069166,0,0,0,0
1,Hypotony maculopathy,10081899,0,0,0,0
1,Dizziness exertional,10013576,0,0,0,0
1,Blood 25-hydroxycholecalciferol decreased,10053813,0,0,0,0
1,Vitamin D decreased,10062189,0,0,0,0
1,Injection site macule,10067255,0,0,0,0
1,Spinal stenosis,10082214,0,0,0,0
1,Diaphragmatic paralysis,10012725,0,0,0,0
1,Ovarian vein thrombosis,10072059,0,0,0,0
1,Gastric perforation,10017815,0,0,0,0
1,Immunoglobulins decreased,10021499,0,0,0,0
1,Palpable purpura,10056872,0,0,0,0
1,Oesophageal ulcer haemorrhage,10030202,0,0,0,1
1,Pancreatitis relapsing,10033657,0,0,0,0
1,Hepatic infection,10056522,0,1,0,0
1,Respiratory tract infection fungal,10060692,0,0,0,0
1,Splenic infection,10062112,0,0,0,0
1,Splenic infection fungal,10065194,0,0,0,0
1,Hepatic infection fungal,10065217,0,0,0,0
1,Device related thrombosis,10077455,0,0,0,0
1,Dermatitis infected,10012470,0,0,0,0
1,Psoriatic arthropathy,10037162,0,0,0,0
1,Xanthogranuloma,10051251,0,0,0,0
1,Septal panniculitis,10056876,0,0,0,0
1,Necrobiosis lipoidica diabeticorum,10056969,0,0,0,0
1,Palatal oedema,10056998,0,0,0,0
1,Implant site rash,10063786,0,0,0,0
1,Infected dermal cyst,10071367,0,0,0,0
1,Granulomatous dermatitis,10074954,0,0,0,0
1,Implantation complication,10021547,0,0,0,0
1,Insulin-like growth factor increased,10059596,0,0,0,0
1,Virologic failure,10065648,0,0,0,0
1,Endocardial fibrosis,10014664,0,0,0,0
1,Epstein-Barr viraemia,10065110,0,0,0,0
1,COVID-19,10084268,0,0,0,0
1,Vertigo positional,10047348,0,0,0,0
1,Abnormal loss of weight,10000159,0,0,0,0
1,Hyperlipasaemia,10067725,0,0,0,0
1,Vulvovaginal inflammation,10079372,0,0,0,0
1,LDL/HDL ratio increased,10049030,0,0,0,0
1,Pancreatic cyst,10033615,0,0,0,0
1,Anhedonia,10002511,0,0,0,0
1,Stress at work,10042210,0,0,0,0
1,Premenstrual headache,10049122,0,0,0,0
1,Dyssomnia,10061827,0,0,0,0
1,Erythema migrans,10062488,0,0,0,0
1,Alopecia totalis,10001766,0,0,0,0
1,Haematoma infection,10051564,0,0,0,0
1,Upper respiratory tract infection bacterial,10057868,0,0,0,0
1,Pharyngitis bacterial,10057869,0,0,0,0
1,Trichorrhexis,10044625,0,0,0,0
1,Intraocular pressure test,10060950,0,0,0,0
1,Cheyne-Stokes respiration,10008501,0,0,0,0
1,Hypovolaemic shock,10021138,0,0,0,0
1,Vaginal erosion,10062558,0,0,0,0
1,Breast induration,10006258,0,0,0,0
1,Male orgasmic disorder,10025513,0,0,0,0
1,Oestradiol increased,10030231,0,0,0,0
1,Pulmonary microemboli,10037421,0,0,0,0
1,Spermatocele,10041490,0,0,0,0
1,Prostate infection,10050662,0,0,0,0
1,Prostate examination abnormal,10055025,0,0,0,0
1,Prostate induration,10057263,0,0,0,0
1,Pulmonary oil microembolism,10069388,0,0,0,0
1,Prostatic dysplasia,10071019,0,0,0,0
1,Peripheral venous disease,10075049,0,0,0,0
1,Severe acute respiratory syndrome,10061982,0,0,0,0
1,Measles,10027011,0,0,0,0
1,Cystitis escherichia,10011790,0,0,0,0
1,Helicobacter infection,10054263,0,0,0,0
1,Carboxyhaemoglobin increased,10007243,0,0,0,0
1,Unwanted awareness during anaesthesia,10050634,0,0,0,0
1,Adrenocortical insufficiency acute,10001389,0,0,0,0
1,Blood corticotrophin increased,10005453,0,0,0,0
1,Cortisol free urine decreased,10011201,0,0,0,0
1,Steroid withdrawal syndrome,10042028,0,0,0,0
1,Glucocorticoid deficiency,10072079,0,0,0,0
1,Wound decomposition,10053208,0,0,0,0
1,Skin graft failure,10053209,0,0,0,0
1,Application site inflammation,10049042,0,0,0,0
1,Application site infection,10049041,0,0,0,0
1,Chronic tonsillitis,10009152,0,0,0,0
1,Tonsillitis bacterial,10065235,0,0,0,0
1,COVID-19 pneumonia,10084380,0,0,0,0
1,Hypopituitarism,10021067,0,0,0,0
1,Sputum discoloured,10041807,0,0,0,0
1,Nasal discharge discolouration,10071553,0,0,0,0
1,Propofol infusion syndrome,10063181,0,0,0,0
1,Axonal neuropathy,10003882,0,0,0,0
1,Complications of transplanted kidney,10010185,0,0,0,0
1,Cerebral aspergillosis,10051597,0,0,0,0
1,Chronic allograft nephropathy,10063209,0,0,0,0
1,Epiglottitis,10015030,0,0,0,0
1,Respiratory syncytial virus bronchiolitis,10038718,0,0,0,0
1,Staphylococcal pharyngitis,10061554,0,0,0,0
1,Laryngitis bacterial,10063070,0,0,0,0
1,Bacterial rhinitis,10065181,0,0,0,0
1,Metapneumovirus infection,10066226,0,0,0,0
1,Sinus polyp,10040749,0,0,0,0
1,Allodynia,10053552,0,0,0,0
1,Decreased vibratory sense,10067502,0,0,0,0
1,Atonic urinary bladder,10003629,0,0,0,0
1,Vocal cord paralysis,10047674,0,0,0,0
1,Nail psoriasis,10028703,0,0,0,0
1,Photokeratitis,10034944,0,0,0,0
1,Rectal perforation,10038073,0,0,0,0
1,Tongue blistering,10043942,0,0,0,0
1,Plantar erythema,10051170,0,0,0,0
1,Fibula fracture,10016667,0,0,0,0
1,Uterine myoma expulsion,10074467,0,0,0,0
1,Prolapse,10076708,0,0,0,0
1,Mixed anxiety and depressive disorder,10080836,0,0,0,0
1,Gastroenteritis rotavirus,10017913,0,0,0,0
1,Granuloma annulare,10018692,0,0,0,0
1,Histoplasmosis disseminated,10020144,0,0,0,0
1,Lupus nephritis,10025140,0,0,0,0
1,Paraproteinaemia,10061333,0,0,0,0
1,Retinopathy proliferative,10038934,0,0,0,0
1,Reflux gastritis,10057969,0,0,0,0
1,Non-proliferative retinopathy,10081568,0,0,0,0
