file,set_id,spl_version,title,ingredient_rx_cui,ingredient_name,pt_meddra_id,pt_meddra_term,cohort_id,condition_name,positive_controls,label,cohort_id_right,drug_concept_id,affect,reference
./data/2024_latest_labels/latest_labels_ingredients/20240112_8f7f73b8-586a-4df0-935f-fecd4696c16c.json,8f7f73b8-586a-4df0-935f-fecd4696c16c,17,"These highlights do not include all the information needed to use CRESEMBA® safely and effectively. See full prescribing information for CRESEMBA®.
CRESEMBA® (isavuconazonium sulfate) capsules, for oral useCRESEMBA® (isavuconazonium sulfate) for injection, for intravenous useInitial U.S. Approval: 2015",1608322,isavuconazonium,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240112_8f7f73b8-586a-4df0-935f-fecd4696c16c.json,8f7f73b8-586a-4df0-935f-fecd4696c16c,17,"These highlights do not include all the information needed to use CRESEMBA® safely and effectively. See full prescribing information for CRESEMBA®.
CRESEMBA® (isavuconazonium sulfate) capsules, for oral useCRESEMBA® (isavuconazonium sulfate) for injection, for intravenous useInitial U.S. Approval: 2015",1608322,isavuconazonium,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230125_80686b7e-f6f4-4154-b5c0-c846425e2d91.json,80686b7e-f6f4-4154-b5c0-c846425e2d91,12,"These highlights do not include all the information needed to use EMPLICITI safely and effectively. See full prescribing information for EMPLICITI.
EMPLICITI
®
 (elotuzumab) for injection, for intravenous useInitial U.S. Approval: 2015",1726104,elotuzumab,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230125_c16ac648-d5d2-9f7d-8637-e2328572754e.json,c16ac648-d5d2-9f7d-8637-e2328572754e,15,"These highlights do not include all the information needed to use NULOJIX safely and effectively. See full prescribing information for NULOJIX.
NULOJIX (belatacept) for injection, for intravenous useInitial U.S. Approval: 2011",1112973,belatacept,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/train_xml/20230125_c16ac648-d5d2-9f7d-8637-e2328572754e.json,c16ac648-d5d2-9f7d-8637-e2328572754e,15,"These highlights do not include all the information needed to use NULOJIX safely and effectively. See full prescribing information for NULOJIX.
NULOJIX (belatacept) for injection, for intravenous useInitial U.S. Approval: 2011",1112973,belatacept,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/gold_xml/20230219_e4f2a84f-5117-4738-b769-aba8debbddb0.json,e4f2a84f-5117-4738-b769-aba8debbddb0,11,"These highlights do not include all the information needed to use ONGLYZA safely and effectively. See full prescribing information for ONGLYZA.
ONGLYZA® (saxagliptin) tablets, for oral useInitial U.S. Approval: 2009",857974,saxagliptin,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/gold_xml/20230219_e4f2a84f-5117-4738-b769-aba8debbddb0.json,e4f2a84f-5117-4738-b769-aba8debbddb0,11,"These highlights do not include all the information needed to use ONGLYZA safely and effectively. See full prescribing information for ONGLYZA.
ONGLYZA® (saxagliptin) tablets, for oral useInitial U.S. Approval: 2009",857974,saxagliptin,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230223_4764f37b-c9e6-4ede-bcc2-8a03b7c521df.json,4764f37b-c9e6-4ede-bcc2-8a03b7c521df,46,"These highlights do not include all the information needed to use SPRYCEL® safely and effectively. See full prescribing information for SPRYCEL.

SPRYCEL (dasatinib) tablets, for oral useInitial U.S. Approval: 2006",475342,dasatinib,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230411_2b25ef01-5c9e-11e1-b86c-0800200c9a66.json,2b25ef01-5c9e-11e1-b86c-0800200c9a66,24,"These highlights do not include all the information needed to use POMALYST safely and effectively. See full prescribing information for POMALYST.
 POMALYST® (pomalidomide) capsules, for oral use Initial U.S. Approval:  2013",1369713,pomalidomide,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/gold_xml/20230411_2b25ef01-5c9e-11e1-b86c-0800200c9a66.json,2b25ef01-5c9e-11e1-b86c-0800200c9a66,24,"These highlights do not include all the information needed to use POMALYST safely and effectively. See full prescribing information for POMALYST.
 POMALYST® (pomalidomide) capsules, for oral use Initial U.S. Approval:  2013",1369713,pomalidomide,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230411_2b25ef01-5c9e-11e1-b86c-0800200c9a66.json,2b25ef01-5c9e-11e1-b86c-0800200c9a66,24,"These highlights do not include all the information needed to use POMALYST safely and effectively. See full prescribing information for POMALYST.
 POMALYST® (pomalidomide) capsules, for oral use Initial U.S. Approval:  2013",1369713,pomalidomide,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240104_be4bc0de-0fdc-4d46-8d25-be43c79e6a06.json,be4bc0de-0fdc-4d46-8d25-be43c79e6a06,22,"These highlights do not include all the information needed to use VERZENIO safely and effectively. See full prescribing information for VERZENIO.
VERZENIO® (abemaciclib) tablets, for oral useInitial U.S. Approval: 2017",1946825,abemaciclib,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240130_60f0aa03-ad25-4d48-80ce-7fcfa76f325f.json,60f0aa03-ad25-4d48-80ce-7fcfa76f325f,10,"These highlights do not include all the information needed to use TEZSPIRE safely and effectively.  See full prescribing information for TEZSPIRE.
TEZSPIRE® (tezepelumab-ekko) injection, for subcutaneous useInitial U.S. Approval: 2021",2587789,tezepelumab,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230615_1e484a50-55db-4b85-8c57-6cd1b0353abd.json,1e484a50-55db-4b85-8c57-6cd1b0353abd,32,"These highlights do not include all the information needed to use OPSUMIT safely and effectively. See full prescribing information for OPSUMIT.
 



OPSUMIT 
 ® (macitentan) tablets, for oral use
 

Initial U.S. Approval: 2013",1442132,macitentan,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230615_9e1f2222-1d89-4e63-989c-ccebe2ab1eb4.json,9e1f2222-1d89-4e63-989c-ccebe2ab1eb4,11,"These highlights do not include all the information needed to use PEMAZYRE safely and effectively. See full prescribing information for PEMAZYRE.


PEMAZYRE® (pemigatinib) tablets, for oral use

Initial U.S. Approval: 
2020",2359268,pemigatinib,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240223_0b8bf078-34c2-4f45-9012-38a8ac082b01.json,0b8bf078-34c2-4f45-9012-38a8ac082b01,6,"These highlights do not include all the information needed to use KRAZATI safely and effectively. See full prescribing information for KRAZATI. 
 KRAZATI® (adagrasib) tablets, for oral use  Initial U.S. Approval: 2022",2625882,adagrasib,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231223_8baba4ea-2855-42fa-9bd9-5a7548d4cec3.json,8baba4ea-2855-42fa-9bd9-5a7548d4cec3,24,"These highlights do not include all the information needed to use IMFINZI safely and effectively.  See full prescribing information for IMFINZI.
IMFINZI® (durvalumab) injection, for intravenous useInitial U.S. Approval: 2017",1919503,durvalumab,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230630_2265ef30-253e-11df-8a39-0800200c9a66.json,2265ef30-253e-11df-8a39-0800200c9a66,42,"These highlights do not include all the information needed to use YERVOY safely and effectively. See full prescribing information for YERVOY. 
YERVOY® (ipilimumab) injection, for intravenous useInitial U.S. Approval: 2011",1094833,ipilimumab,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240112_7714a0ed-34bb-46e6-a0a5-b363908b22c2.json,7714a0ed-34bb-46e6-a0a5-b363908b22c2,25,"These highlights do not include all the information needed to use PROMACTA safely and effectively. See full prescribing information for PROMACTA.
PROMACTA® (eltrombopag) tablets, for oral usePROMACTA® (eltrombopag) for oral suspensionInitial U.S. Approval: 2008",711942,eltrombopag,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231209_e3484bc6-ed7f-43ef-9d49-c131a8dff2dd.json,e3484bc6-ed7f-43ef-9d49-c131a8dff2dd,8,"Sterile Water for Irrigation, USP",11295,water,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230908_c0978fa8-53ff-4ca2-82a7-567fd3e958ca.json,c0978fa8-53ff-4ca2-82a7-567fd3e958ca,16,"These highlights do not include all the information needed to use VEKLURY safely and effectively. See full prescribing information for VEKLURY.
 VEKLURY® (remdesivir) for injection, for intravenous use  VEKLURY® (remdesivir) injection, for intravenous use Initial U.S. Approval: 2020",2284718,remdesivir,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240201_0836c6ac-ee37-5640-2fed-a3185a0b16eb.json,0836c6ac-ee37-5640-2fed-a3185a0b16eb,32,"These highlights do not include all the information needed to use ORENCIA safely and effectively. See full prescribing information for ORENCIA.
ORENCIA (abatacept) for injection, for intravenous useORENCIA (abatacept) injection, for subcutaneous useInitial U.S. Approval: 2005",614391,abatacept,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/train_xml/20231122_2a51b0de-47d6-455e-a94c-d2c737b04ff7.json,2a51b0de-47d6-455e-a94c-d2c737b04ff7,43,"These highlights do not include all the information needed to use XALKORI® safely and effectively. See full prescribing information for XALKORI. 
XALKORI® (crizotinib) capsules, for oral useXALKORI® (crizotinib) oral pelletsInitial U.S. Approval: 2011",1148495,crizotinib,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240217_c23d89e9-b00b-4520-e053-2995a90a95af.json,c23d89e9-b00b-4520-e053-2995a90a95af,9,"These highlights do not include all the information needed to use EMPAVELI safely and effectively. See full prescribing information for EMPAVELI. 
EMPAVELI® (pegcetacoplan) injection, for subcutaneous use Initial U.S. Approval: 2021",2557372,pegcetacoplan,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240208_f3c516ad-d405-4fbe-af6a-962080dbfa7d.json,f3c516ad-d405-4fbe-af6a-962080dbfa7d,3,"These highlights do not include all the information needed to use PROLEUKIN® safely and effectively. See full prescribing information for PROLEUKIN. 
 PROLEUKIN (aldesleukin) for injection, for intravenous use  Initial U.S. Approval: 1992",70223,aldesleukin,10019663,hepatic failure,500000301,acute liver injury,45,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231018_1534c9ae-4948-4cf4-9f66-222a99db6d0e.json,1534c9ae-4948-4cf4-9f66-222a99db6d0e,26,"These highlights do not include all the information needed to use SIRTURO safely and effectively. See full prescribing information for SIRTURO.
 

SIRTURO 
 ®(bedaquiline) tablets, for oral use
 
Initial U.S. Approval: 2012",1364504,bedaquiline,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240209_0bc4b876-ddee-4f03-b44f-544348739a26.json,0bc4b876-ddee-4f03-b44f-544348739a26,13,"Clotrimazole Troche
(lozenges) USP",2623,clotrimazole,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240128_c27f2d57-4b9d-4b78-8d85-3bac84f733b1.json,c27f2d57-4b9d-4b78-8d85-3bac84f733b1,5,"Flurbiprofen Sodium Ophthalmic Solution, USP 0.03% 

(Sterile)",4502,flurbiprofen,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,500000801,1156378,1,1
./data/2024_latest_labels/latest_labels_ingredients/20240224_1b8a4689-3916-4f4b-b54a-bbb4e322d79b.json,1b8a4689-3916-4f4b-b54a-bbb4e322d79b,13,"Atenolol Tablets, USP Rx only",1202,atenolol,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20220716_51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.json,51ff7db5-aaf9-4c3c-86e6-958ebf16b60f,10,"Nefazodone Hydrochloride Tablets, USP

Rx only

(Patient Information Included)",31565,nefazodone,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231220_9b6a9a3b-71c9-4dcb-b857-5d1de25c3a23.json,9b6a9a3b-71c9-4dcb-b857-5d1de25c3a23,21,Pamidronate Disodium Injection,11473,pamidronate,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240117_7c295b64-ec39-42ec-9f02-da5b42e775e1.json,7c295b64-ec39-42ec-9f02-da5b42e775e1,8,"These highlights do not include all the information needed to use BICALUTAMIDE TABLETS safely and effectively. See full prescribing information for BICALUTAMIDE TABLETS.
 



BICALUTAMIDE TABLETS, for oral use
 



Initial U.S. Approval: 1995",83008,bicalutamide,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_0be26591-e0dd-429d-a4c7-b2e39aab13dd.json,0be26591-e0dd-429d-a4c7-b2e39aab13dd,9,"These highlights do not include all the information needed to use TERBINAFINE TABLETS safely and effectively. See full prescribing information for TERBINAFINE TABLETS
 

TERBINAFINE tablets, for oral use
 
Initial U.S. Approval: 1992",37801,terbinafine,10062685,hepatic enzyme abnormal,500000301,acute liver injury,3,1,500000301,1741309,1,1
./data/2024_latest_labels/latest_labels_ingredients/20240202_a3d68763-95e0-4ad6-89c2-c4b1c0b43948.json,a3d68763-95e0-4ad6-89c2-c4b1c0b43948,1,"Torsemide Tablets, USP
 


These highlights do not include all the information needed to use TORSEMIDE TABLETS safely and effectively. See full prescribing information for TORSEMIDE TABLETS
 

TORSEMIDE tablets, for oral use
 
Initial U.S. Approval: 1993",38413,torsemide,10019663,hepatic failure,500000301,acute liver injury,45,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240207_56d64558-1fad-420e-8fcd-7103cd073127.json,56d64558-1fad-420e-8fcd-7103cd073127,1,"These highlights do not include all the information needed to use CELECOXIB CAPSULES safely and effectively. See full prescribing information for CELECOXIB CAPSULES.
 

CELECOXIB capsules, for oral use
 

Initial U.S. Approval: 1998",140587,celecoxib,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_51635427-fb13-45ee-813d-a40b0405d14f.json,51635427-fb13-45ee-813d-a40b0405d14f,7,"Diclofenac Sodium Extended-Release Tablets, USP, Tablets of 100 mg
  

Rx only
  

Prescribing Information",3355,diclofenac,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240222_584abe73-8290-4484-ff8e-5890831c095e.json,584abe73-8290-4484-ff8e-5890831c095e,21,"These highlights do not include all the information needed to use IMITREX safely and effectively. See full prescribing information for IMITREX.IMITREX (sumatriptan) tablets, for oral useInitial U.S. Approval: 1992",37418,sumatriptan,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_4314da8a-40e5-4aba-a32b-57b4166ade30.json,4314da8a-40e5-4aba-a32b-57b4166ade30,12,"These highlights do not include all the information needed to use AZITHROMYCIN TABLETS safely and effectively. See full prescribing information for AZITHROMYCIN TABLETS.  AZITHROMYCIN tablets, for oral use Initial U.S. Approval: 1991",18631,azithromycin,10019663,hepatic failure,500000301,acute liver injury,45,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240113_7ee820e4-a479-4b7d-8730-101ac1f8015c.json,7ee820e4-a479-4b7d-8730-101ac1f8015c,102,"These highlights do not include all the information needed to use PIROXICAM CAPSULES safely and effectively.  See full prescribing information for PIROXICAM CAPSULES.
PIROXICAM capsules, for oral useInitial U.S. Approval: 1982",8356,piroxicam,10019663,hepatic failure,500000301,acute liver injury,45,1,500000301,1146810,1,1
./data/2024_latest_labels/latest_labels_ingredients/20240113_7ee820e4-a479-4b7d-8730-101ac1f8015c.json,7ee820e4-a479-4b7d-8730-101ac1f8015c,102,"These highlights do not include all the information needed to use PIROXICAM CAPSULES safely and effectively.  See full prescribing information for PIROXICAM CAPSULES.
PIROXICAM capsules, for oral useInitial U.S. Approval: 1982",8356,piroxicam,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,500000801,1146810,1,1
./data/2024_latest_labels/latest_labels_ingredients/20240220_115a4125-07df-9f9b-e063-6394a90a3e49.json,115a4125-07df-9f9b-e063-6394a90a3e49,1,"PROCHLORPERAZINE MALEATE TABLETS, USP
 

Rx Only",8704,prochlorperazine,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240222_cee5b232-0464-4697-93ef-77e044c83776.json,cee5b232-0464-4697-93ef-77e044c83776,8,"These highlights do not include all the information needed to use CLOPIDOGREL TABLETS safely and effectively. See full prescribing information for CLOPIDOGREL TABLETS.
 



CLOPIDOGREL tablets, for oral use
 



Initial U.S. Approval: 1997",32968,clopidogrel,10000804,acute hepatic failure,500000301,acute liver injury,5,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240222_cee5b232-0464-4697-93ef-77e044c83776.json,cee5b232-0464-4697-93ef-77e044c83776,8,"These highlights do not include all the information needed to use CLOPIDOGREL TABLETS safely and effectively. See full prescribing information for CLOPIDOGREL TABLETS.
 



CLOPIDOGREL tablets, for oral use
 



Initial U.S. Approval: 1997",32968,clopidogrel,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_76e1839b-7462-4344-b319-001a5f57d67a.json,76e1839b-7462-4344-b319-001a5f57d67a,12,"These highlights do not include all the information needed to use PANTOPRAZOLE SODIUM DELAYED-RELEASE TABLETS safely and effectively. See full prescribing information for PANTOPRAZOLE SODIUM DELAYED-RELEASE TABLETS.
 

PANTOPRAZOLE SODIUM delayed-release tablets, for oral use
 
Initial U.S. approval: 2000",40790,pantoprazole,10018830,haematemesis,500001001,gi bleed,11,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_5198b1c8-8dd6-4b8f-bd85-294ac468af53.json,5198b1c8-8dd6-4b8f-bd85-294ac468af53,10,"These highlights do not include all the information needed to use FLUVOXAMINE MALEATE TABLETS safely and effectively. See full prescribing information for FLUVOXAMINE MALEATE TABLETS.
 

FLUVOXAMINE MALEATE tablets, for oral use
 
Initial U.S. Approval: 1994",42355,fluvoxamine,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240202_c0d1c22b-566b-4776-bdbf-00f96dad0cae.json,c0d1c22b-566b-4776-bdbf-00f96dad0cae,9,"These highlights do not include all the information needed to use ZARXIO safely and effectively. See full prescribing information for ZARXIO.
ZARXIO® (filgrastim-sndz) injection, for subcutaneous or intravenous useInitial U.S. Approval: 2015ZARXIO (filgrastim-sndz) is biosimilar* to NEUPOGEN (filgrastim).",68442,filgrastim,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240221_304a3059-4f7f-4ec4-839d-86492bb5e07b.json,304a3059-4f7f-4ec4-839d-86492bb5e07b,6,"These highlights do not include all the information needed to use MEMANTINE HYDROCHLORIDE TABLETS safely and effectively. See full prescribing information for MEMANTINE HYDROCHLORIDE TABLETS.
 
MEMANTINE HYDROCHLORIDE tablets, for oral use
 
Initial U.S. Approval: 2003",6719,memantine,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240221_304a3059-4f7f-4ec4-839d-86492bb5e07b.json,304a3059-4f7f-4ec4-839d-86492bb5e07b,6,"These highlights do not include all the information needed to use MEMANTINE HYDROCHLORIDE TABLETS safely and effectively. See full prescribing information for MEMANTINE HYDROCHLORIDE TABLETS.
 
MEMANTINE HYDROCHLORIDE tablets, for oral use
 
Initial U.S. Approval: 2003",6719,memantine,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240209_a23063c0-099a-4256-b95f-3a857bbf704b.json,a23063c0-099a-4256-b95f-3a857bbf704b,18,"These highlights do not include all the information needed to use ALPRAZOLAM TABLETS safely and effectively. See full prescribing information for ALPRAZOLAM TABLETS.


ALPRAZOLAM tablets, for oral use, CIV 


Initial U.S. Approval: 1981",596,alprazolam,10019663,hepatic failure,500000301,acute liver injury,45,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240110_c5d0b74b-e5bc-4e81-91e8-4bfc587bf54c.json,c5d0b74b-e5bc-4e81-91e8-4bfc587bf54c,6,"Misoprostol
 

Tablets",42331,misoprostol,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240111_7f0bc342-0a0a-1d28-e053-2991aa0a28b9.json,7f0bc342-0a0a-1d28-e053-2991aa0a28b9,4,"TENOFOVIR DISOPROXIL FUMARATE tablets, for oral use
 
Rx only
 

These highlights do not include all the information needed to use TENOFOVIR DISOPROXIL FUMARATE TABLETS safely and effectively. See full prescribing information for TENOFOVIR DISOPROXIL FUMARATE TABLETS.
 

TENOFOVIR DISOPROXIL FUMARATE tablets, for oral use
 

Initial U.S. Approval: 2001",300195,tenofovir disoproxil,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240217_64b7df84-c990-49f7-bc04-0cccfd7d2019.json,64b7df84-c990-49f7-bc04-0cccfd7d2019,14,"These highlights do not include all the information needed to use TRAMADOL HYDROCHLORIDE TABLETS safely and effectively. See full prescribing information for TRAMADOL HYDROCHLORIDE TABLETS.
 



TRAMADOL HYDROCHLORIDE tablets, for oral use, C-IV
 

Initial U.S. Approval: 1995",10689,tramadol,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240216_5d31d815-50fa-4e78-8ebd-affc2514ce78.json,5d31d815-50fa-4e78-8ebd-affc2514ce78,10,"These highlights do not include all the information needed to use METOCLOPRAMIDE TABLETS safely and effectively. See full prescribing information for METOCLOPRAMIDE TABLETS.
 



METOCLOPRAMIDE tablets, for oral use
 

Initial U.S. Approval: 1979",6915,metoclopramide,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231202_08e07fae-3191-b6a3-c894-d3a8cc53923f.json,08e07fae-3191-b6a3-c894-d3a8cc53923f,5,"These highlights do not include all the information needed to use ADEFOVIR DIPIVOXIL TABLETS safely and effectively. See full prescribing information for ADEFOVIR DIPIVOXIL TABLETS. 
ADEFOVIR DIPIVOXIL tablets, for oral use Initial U.S. Approval: 2002",16521,adefovir,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240210_3631ee95-692a-4426-8edf-62c27f7c32cb.json,3631ee95-692a-4426-8edf-62c27f7c32cb,100,"Ribavirin for Inhalation Solution, USP",9344,ribavirin,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20120508_829e744d-7bd4-43dc-9b58-ffb016cb8e67.json,829e744d-7bd4-43dc-9b58-ffb016cb8e67,1,These highlights do not include all the information needed to use didanosine delayed-release capsules safely and effectively. See full prescribing information for didanosine delayed-release capsules. Initial U.S. Approval: 1991,3364,didanosine,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_eb354221-c476-41cb-ad87-52423f81d698.json,eb354221-c476-41cb-ad87-52423f81d698,3,"Cefdinir Capsules, USP
 
Rx only",25037,cefdinir,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240217_793062e5-5a0c-40f9-8d8b-ca0862cd8a37.json,793062e5-5a0c-40f9-8d8b-ca0862cd8a37,11,"These highlights do not include all the information needed to use ARIPIPRAZOLE TABLETS safely and effectively. See full prescribing information for ARIPIPRAZOLE TABLETS.
 



ARIPIPRAZOLE tablets, for oral use
 

Initial U.S. Approval: 2002",89013,aripiprazole,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240110_8b365514-c859-ff93-e053-2a95a90ac698.json,8b365514-c859-ff93-e053-2a95a90ac698,4,"LEFLUNOMIDE TABLETS
   

Rx Only
   

These highlights do not include all the information needed to use
   

See full prescribing information for
   

Initial U.S. Approval",27169,leflunomide,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_51a88e8e-da02-4b97-9e7e-442fbffd908d.json,51a88e8e-da02-4b97-9e7e-442fbffd908d,8,"These highlights do not include all the information needed to use AMIODARONE HYDROCHLORIDE TABLETS safely and effectively. See full prescribing information for AMIODARONE HYDROCHLORIDE TABLETS.
 

AMIODARONE HYDROCHLORIDE tablets, for oral use
 
Initial U.S. Approval: 1985",703,amiodarone,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240220_113558e6-8b45-cdbd-e063-6394a90ac036.json,113558e6-8b45-cdbd-e063-6394a90ac036,2,"Etodolac Tablets, USP
  
(400 mg and 500 mg) 
 

Rx only",24605,etodolac,10062237,renal impairment,500000401,acute kidney injury,8,1,500000401,1195492,1,1
./data/2024_latest_labels/latest_labels_ingredients/20231227_8bf8e76c-27cb-42a4-aa9c-bdade68c463b.json,8bf8e76c-27cb-42a4-aa9c-bdade68c463b,4,These highlights do not include all the information needed to use RASAGILINE TABLETS safely and effectively. See full prescribing information for RASAGILINE TABLETS. RASAGILINE tablets for oral use Initial U.S. Approval: 2006,134748,rasagiline,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231108_4be9cc3f-0016-4426-a700-574b45ce245b.json,4be9cc3f-0016-4426-a700-574b45ce245b,10,"Rifabutin Capsules USP, 150 mg
Rx only",55672,rifabutin,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_3fe92511-0b4a-43f4-9c89-c8599469c1e2.json,3fe92511-0b4a-43f4-9c89-c8599469c1e2,10,"VITAMIN D (Ergocalciferol Capsules, USP)
 

1.25mg (50,000 USP Units)
 



Each capsule contains Vitamin D (Ergocalciferol) 1.25 mg equivalent to 50,000 USP Units.",4018,ergocalciferol,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240104_baac91ad-f8ee-4694-89f8-5c47a8eda39a.json,baac91ad-f8ee-4694-89f8-5c47a8eda39a,10,"Moexipril Hydrochloride Tablets USP

7.5 mg and 15 mg",30131,moexipril,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,500000801,1310756,1,1
