,ingredient_name,pt_meddra_term,condition_name,affect,gpt_output,response
866,moxifloxacin,acute kidney injury,acute kidney injury,0.0,true,true
867,belumosudil,renal failure,acute kidney injury,0.0,true,true
868,abemaciclib,hepatotoxicity,acute liver injury,0.0,true,true
869,maribavir,acute kidney injury,acute kidney injury,0.0,true,true
870,atezolizumab,hepatotoxicity,acute liver injury,0.0,true,true
871,vandetanib,renal failure,acute kidney injury,0.0,true,true
872,odevixibat,hepatic enzyme abnormal,acute liver injury,0.0,true,true
873,upadacitinib,hepatic enzyme increased,acute liver injury,0.0,true,true
874,octreotide,myocardial infarction,acute myocardial infarction,0.0,False,false
875,tenofovir alafenamide,renal impairment,acute kidney injury,0.0,true,true
876,sargramostim,haematemesis,gi bleed,0.0,false,false
877,dabrafenib,haematemesis,gi bleed,0.0,true,true
878,pegcetacoplan,acute kidney injury,acute kidney injury,0.0,true,true
879,axitinib,hepatocellular injury,acute liver injury,0.0,true,true
880,bedaquiline,hepatic enzyme increased,acute liver injury,0.0,True,true
881,sulindac,myocardial infarction,acute myocardial infarction,1.0,False,false
882,valproate,acute hepatic failure,acute liver injury,1.0,true,true
883,procainamide,myocardial infarction,acute myocardial infarction,0.0,True,true
884,neomycin,renal impairment,acute kidney injury,0.0,true,true
885,baricitinib,myocardial infarction,acute myocardial infarction,0.0,false,false
886,carbamazepine,hepatic failure,acute liver injury,1.0,true,true
887,nefazodone,gastrointestinal haemorrhage,gi bleed,0.0,true,true
888,sumatriptan,gastrointestinal haemorrhage,gi bleed,0.0,True,true
889,metoprolol,myocardial infarction,acute myocardial infarction,0.0,False,false
890,allopurinol,renal failure,acute kidney injury,1.0,true,true
891,terbinafine,hepatic failure,acute liver injury,1.0,true,true
892,levothyroxine,myocardial infarction,acute myocardial infarction,0.0,False,false
893,azithromycin,renal impairment,acute kidney injury,0.0,false,false
894,moxifloxacin,renal failure,acute kidney injury,0.0,true,true
895,bupropion,gastrointestinal haemorrhage,gi bleed,0.0,False,false
896,fluvoxamine,acute kidney injury,acute kidney injury,0.0,false,false
897,venlafaxine,myocardial infarction,acute myocardial infarction,0.0,False,false
898,alprazolam,hepatic failure,acute liver injury,0.0,false,false
899,triazolam,hepatic failure,acute liver injury,0.0,true,true
900,lorazepam,liver injury,acute liver injury,0.0,false,false
901,etodolac,hepatic necrosis,acute liver injury,1.0,true,true
902,ibuprofen,hepatic failure,acute liver injury,1.0,False,false
903,ibuprofen,myocardial infarction,acute myocardial infarction,0.0,False,false
904,atorvastatin,hepatic failure,acute liver injury,0.0,false,false
905,cefprozil,renal impairment,acute kidney injury,0.0,false,false
906,rosuvastatin,acute kidney injury,acute kidney injury,0.0,true,true
907,pregabalin,acute kidney injury,acute kidney injury,0.0,true,true
908,tolmetin,gastrointestinal haemorrhage,gi bleed,1.0,true,true
909,nebivolol,myocardial infarction,acute myocardial infarction,0.0,False,false
910,erlotinib,haematemesis,gi bleed,0.0,True,true
911,dexlansoprazole,myocardial infarction,acute myocardial infarction,0.0,False,false
912,amiodarone,liver function test abnormal,acute liver injury,0.0,true,true
913,escitalopram,hepatic enzyme increased,acute liver injury,0.0,false,false
914,dasatinib,myocardial infarction,acute myocardial infarction,0.0,false,false
915,cefditoren,acute kidney injury,acute kidney injury,0.0,true,true
916,sulfasalazine,hepatic necrosis,acute liver injury,0.0,true,true
917,insulin glargine,myocardial infarction,acute myocardial infarction,0.0,False,false
918,fenoprofen,gastrointestinal haemorrhage,gi bleed,1.0,true,true
919,naproxen,hepatotoxicity,acute liver injury,1.0,false,false
920,indomethacin,hepatotoxicity,acute liver injury,1.0,true,true
921,felbamate,renal failure,acute kidney injury,0.0,true,true
922,sertraline,hepatic enzyme increased,acute liver injury,0.0,false,false
923,zoledronic acid,renal impairment,acute kidney injury,0.0,true,true
924,azacitidine,gastrointestinal haemorrhage,gi bleed,0.0,true,true
925,azacitidine,renal failure,acute kidney injury,0.0,true,true
926,voriconazole,hepatic failure,acute liver injury,1.0,true,true
927,cefoxitin,acute kidney injury,acute kidney injury,0.0,true,true
928,dactinomycin,renal impairment,acute kidney injury,0.0,true,true
929,paroxetine,hepatic failure,acute liver injury,0.0,false,false
930,dimethyl fumarate,liver injury,acute liver injury,0.0,true,true
931,dolasetron,acute kidney injury,acute kidney injury,0.0,False,false
932,estradiol,liver function test abnormal,acute liver injury,0.0,False,false
933,trastuzumab,acute kidney injury,acute kidney injury,0.0,false,false
934,mycophenolic acid,gastrointestinal haemorrhage,gi bleed,0.0,True,true
935,duvelisib,hepatocellular injury,acute liver injury,0.0,true,true
936,peginterferon alfa-2a,hepatic failure,acute liver injury,0.0,true,true
937,tolvaptan,gastrointestinal haemorrhage,gi bleed,0.0,True,true
938,everolimus,liver function test abnormal,acute liver injury,0.0,true,true
939,everolimus,hepatic enzyme increased,acute liver injury,0.0,true,true
940,methotrexate,renal impairment,acute kidney injury,0.0,true,true
941,carfilzomib,renal failure,acute kidney injury,0.0,true,true
942,nintedanib,liver injury,acute liver injury,0.0,true,true
943,prucalopride,myocardial infarction,acute myocardial infarction,0.0,false,false
944,levocarnitine,renal failure,acute kidney injury,0.0,false,false
945,fostamatinib,hepatotoxicity,acute liver injury,0.0,true,true
946,pretomanid,hepatic enzyme increased,acute liver injury,0.0,true,true
947,triptorelin,myocardial infarction,acute myocardial infarction,0.0,False,false
948,belumosudil,liver function test abnormal,acute liver injury,0.0,true,true
949,rilonacept,gastrointestinal haemorrhage,gi bleed,0.0,True,true
950,belinostat,hepatic failure,acute liver injury,0.0,true,true
951,atezolizumab,liver function test abnormal,acute liver injury,0.0,True,true
952,ferric carboxymaltose,hepatic enzyme increased,acute liver injury,0.0,true,true
953,leuprolide,liver injury,acute liver injury,0.0,False,false
954,siponimod,hepatic enzyme increased,acute liver injury,0.0,true,true
955,doxazosin,liver function test abnormal,acute liver injury,0.0,False,false
956,crizotinib,hepatotoxicity,acute liver injury,0.0,true,true
957,irinotecan,acute kidney injury,acute kidney injury,0.0,true,true
958,zidovudine,hepatotoxicity,acute liver injury,1.0,false,false
959,diflunisal,myocardial infarction,acute myocardial infarction,1.0,False,false
960,ponatinib,hepatic failure,acute liver injury,0.0,true,true
961,ponatinib,myocardial infarction,acute myocardial infarction,0.0,True,true
962,atenolol,hepatic enzyme increased,acute liver injury,0.0,False,false
963,nortriptyline,myocardial infarction,acute myocardial infarction,1.0,false,false
964,doxazosin,myocardial infarction,acute myocardial infarction,0.0,False,false
965,amitriptyline,hepatic failure,acute liver injury,0.0,true,true
966,pantoprazole,haematemesis,gi bleed,0.0,True,true
967,fluconazole,acute hepatic failure,acute liver injury,1.0,true,true
968,filgrastim,myocardial infarction,acute myocardial infarction,0.0,False,false
969,desipramine,myocardial infarction,acute myocardial infarction,1.0,False,false
970,cefdinir,acute kidney injury,acute kidney injury,0.0,true,true
971,mesalamine,hepatic enzyme increased,acute liver injury,0.0,True,true
972,pramipexole,renal failure,acute kidney injury,0.0,true,true
973,fosinopril,acute kidney injury,acute kidney injury,0.0,true,true
974,balsalazide,hepatic failure,acute liver injury,0.0,True,true
975,aprepitant,renal failure,acute kidney injury,0.0,true,true
976,mycophenolate mofetil,renal failure,acute kidney injury,0.0,true,true
977,clomipramine,myocardial infarction,acute myocardial infarction,0.0,False,false
978,raltegravir,hepatic failure,acute liver injury,0.0,true,true
979,telithromycin,liver injury,acute liver injury,0.0,true,true
980,cefditoren,liver function test abnormal,acute liver injury,0.0,true,true
981,telavancin,renal impairment,acute kidney injury,0.0,true,true
982,demeclocycline,acute kidney injury,acute kidney injury,0.0,true,true
983,paricalcitol,hepatic enzyme abnormal,acute liver injury,0.0,False,false
984,pyrazinamide,hepatotoxicity,acute liver injury,0.0,true,true
985,carvedilol,myocardial infarction,acute myocardial infarction,0.0,False,false
986,diclofenac,hepatotoxicity,acute liver injury,0.0,true,true
987,oxacillin,hepatotoxicity,acute liver injury,0.0,true,true
988,cisplatin,renal impairment,acute kidney injury,0.0,true,true
989,ifosfamide,acute kidney injury,acute kidney injury,0.0,true,true
990,fludarabine,renal failure,acute kidney injury,0.0,true,true
991,ritonavir,gastrointestinal haemorrhage,gi bleed,0.0,True,true
992,aldesleukin,renal impairment,acute kidney injury,0.0,true,true
993,tolcapone,gastrointestinal haemorrhage,gi bleed,0.0,true,true
994,ambrisentan,hepatic enzyme abnormal,acute liver injury,0.0,True,true
995,daptomycin,renal impairment,acute kidney injury,0.0,true,true
996,cladribine,renal impairment,acute kidney injury,0.0,true,true
997,pentamidine,renal failure,acute kidney injury,0.0,true,true
998,carmustine,renal failure,acute kidney injury,0.0,true,true
999,meclofenamate,renal failure,acute kidney injury,0.0,true,true
1000,danazol,hepatic failure,acute liver injury,0.0,true,true
1001,everolimus,acute kidney injury,acute kidney injury,0.0,true,true
1002,neratinib,hepatotoxicity,acute liver injury,0.0,true,true
1003,pirfenidone,liver injury,acute liver injury,0.0,true,true
1004,cangrelor,renal impairment,acute kidney injury,0.0,true,true
1005,carfilzomib,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1006,amikacin,acute kidney injury,acute kidney injury,0.0,true,true
1007,etoposide,hepatotoxicity,acute liver injury,0.0,true,true
1008,voclosporin,acute kidney injury,acute kidney injury,0.0,true,true
1009,regorafenib,myocardial infarction,acute myocardial infarction,0.0,True,true
1010,defibrotide,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1011,midazolam,acute kidney injury,acute kidney injury,0.0,false,false
1012,venetoclax,haematemesis,gi bleed,0.0,true,true
1013,maralixibat,haematemesis,gi bleed,0.0,True,true
1014,adalimumab,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1015,ibuprofen,hepatotoxicity,acute liver injury,1.0,True,true
1016,rezafungin,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1017,vilobelimab,hepatic enzyme increased,acute liver injury,0.0,true,true
1018,ipilimumab,acute kidney injury,acute kidney injury,0.0,true,true
1019,nilotinib,hepatotoxicity,acute liver injury,0.0,true,true
1020,pralsetinib,hepatotoxicity,acute liver injury,0.0,true,true
1021,trametinib,haematemesis,gi bleed,0.0,True,true
1022,axitinib,hepatotoxicity,acute liver injury,0.0,true,true
1023,soybean oil,liver function test abnormal,acute liver injury,0.0,False,false
1024,flutamide,acute hepatic failure,acute liver injury,1.0,true,true
1025,dacarbazine,hepatic necrosis,acute liver injury,1.0,True,true
1026,pexidartinib,liver injury,acute liver injury,0.0,true,true
1027,tinzaparin,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1028,celecoxib,hepatic failure,acute liver injury,1.0,false,false
1029,oxaprozin,renal failure,acute kidney injury,1.0,true,true
1030,clopidogrel,acute hepatic failure,acute liver injury,0.0,false,false
1031,pantoprazole,hepatic failure,acute liver injury,0.0,true,true
1032,pantoprazole,myocardial infarction,acute myocardial infarction,0.0,False,false
1033,tizanidine,liver injury,acute liver injury,0.0,true,true
1034,venlafaxine,renal impairment,acute kidney injury,0.0,false,false
1035,perindopril,acute kidney injury,acute kidney injury,0.0,true,true
1036,naproxen,myocardial infarction,acute myocardial infarction,0.0,False,false
1037,naproxen,hepatic enzyme increased,acute liver injury,1.0,false,false
1038,paroxetine,myocardial infarction,acute myocardial infarction,0.0,False,false
1039,rivastigmine,renal failure,acute kidney injury,0.0,true,true
1040,tenofovir disoproxil,renal impairment,acute kidney injury,0.0,true,true
1041,abacavir,liver function test abnormal,acute liver injury,1.0,True,true
1042,levetiracetam,hepatic failure,acute liver injury,0.0,False,false
1043,pioglitazone,liver function test abnormal,acute liver injury,1.0,true,true
1044,cefazolin,renal impairment,acute kidney injury,0.0,false,false
1045,donepezil,gastrointestinal haemorrhage,gi bleed,0.0,false,false
1046,donepezil,liver function test abnormal,acute liver injury,0.0,false,false
1047,rizatriptan,myocardial infarction,acute myocardial infarction,1.0,False,false
1048,nebivolol,acute kidney injury,acute kidney injury,0.0,false,false
1049,felbamate,hepatic failure,acute liver injury,1.0,true,true
1050,mitomycin,renal impairment,acute kidney injury,0.0,true,true
1051,ambrisentan,hepatic failure,acute liver injury,0.0,True,true
1052,fluvoxamine,myocardial infarction,acute myocardial infarction,0.0,False,false
1053,sunitinib,acute kidney injury,acute kidney injury,0.0,true,true
1054,caspofungin,myocardial infarction,acute myocardial infarction,0.0,False,false
1055,cefiderocol,hepatic enzyme increased,acute liver injury,0.0,false,false
1056,hydroxychloroquine,acute hepatic failure,acute liver injury,0.0,true,true
1057,metronidazole,hepatic failure,acute liver injury,0.0,true,true
1058,diltiazem,renal failure,acute kidney injury,0.0,false,false
1059,tolvaptan,hepatic failure,acute liver injury,0.0,true,true
1060,pomalidomide,myocardial infarction,acute myocardial infarction,0.0,False,false
1061,tremelimumab,hepatic failure,acute liver injury,0.0,true,true
1062,bupivacaine,hepatic enzyme increased,acute liver injury,0.0,False,false
1063,avelumab,hepatocellular injury,acute liver injury,0.0,true,true
1064,binimetinib,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1065,deferasirox,renal impairment,acute kidney injury,0.0,true,true
1066,tofacitinib,myocardial infarction,acute myocardial infarction,0.0,True,true
1067,ketorolac,hepatic failure,acute liver injury,1.0,True,true
1068,minocycline,acute kidney injury,acute kidney injury,0.0,true,true
1069,ondansetron,hepatic enzyme abnormal,acute liver injury,0.0,false,false
1070,citalopram,hepatic necrosis,acute liver injury,0.0,false,false
1071,perindopril,myocardial infarction,acute myocardial infarction,0.0,False,false
1072,paroxetine,hepatic necrosis,acute liver injury,0.0,false,false
1073,mesalamine,renal failure,acute kidney injury,0.0,True,true
1074,rivastigmine,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1075,ketoprofen,myocardial infarction,acute myocardial infarction,1.0,false,false
1076,fosinopril,myocardial infarction,acute myocardial infarction,0.0,False,false
1077,mycophenolate mofetil,liver function test abnormal,acute liver injury,0.0,True,true
1078,zolmitriptan,haematemesis,gi bleed,0.0,True,true
1079,temozolomide,hepatotoxicity,acute liver injury,0.0,false,false
1080,cidofovir,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1081,ursodeoxycholate,hepatic enzyme increased,acute liver injury,0.0,False,false
1082,celecoxib,hepatic necrosis,acute liver injury,1.0,false,false
1083,hydroxychloroquine,liver function test abnormal,acute liver injury,0.0,True,true
1084,penicillamine,hepatic failure,acute liver injury,1.0,true,true
1085,daptomycin,acute kidney injury,acute kidney injury,0.0,true,true
1086,bexarotene,hepatic failure,acute liver injury,0.0,true,true
1087,clofarabine,hepatotoxicity,acute liver injury,0.0,true,true
1088,dihydroergotamine,myocardial infarction,acute myocardial infarction,0.0,False,false
1089,fulvestrant,hepatotoxicity,acute liver injury,0.0,True,true
1090,dabigatran etexilate,myocardial infarction,acute myocardial infarction,0.0,False,false
1091,panobinostat,hepatotoxicity,acute liver injury,0.0,true,true
1092,caspofungin,hepatic failure,acute liver injury,1.0,true,true
1093,ertapenem,renal impairment,acute kidney injury,0.0,true,true
1094,bosutinib,renal impairment,acute kidney injury,0.0,true,true
1095,ertugliflozin,renal impairment,acute kidney injury,0.0,true,true
1096,tocilizumab,hepatic enzyme abnormal,acute liver injury,0.0,false,false
1097,isavuconazonium,renal failure,acute kidney injury,0.0,true,true
1098,futibatinib,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1099,testosterone,gastrointestinal haemorrhage,gi bleed,0.0,False,false
1100,adagrasib,renal impairment,acute kidney injury,0.0,true,true
1101,andexanet alfa,myocardial infarction,acute myocardial infarction,0.0,False,false
1102,axitinib,hepatic enzyme increased,acute liver injury,0.0,True,true
1103,felbamate,hepatocellular injury,acute liver injury,1.0,true,true
1104,acetaminophen,hepatotoxicity,acute liver injury,0.0,true,true
1105,zolpidem,acute kidney injury,acute kidney injury,0.0,false,false
1106,rosiglitazone,hepatotoxicity,acute liver injury,0.0,false,false
1107,fluvoxamine,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1108,pravastatin,liver function test abnormal,acute liver injury,0.0,false,false
1109,memantine,hepatic failure,acute liver injury,0.0,false,false
1110,enalapril,myocardial infarction,acute myocardial infarction,0.0,False,false
1111,darunavir,hepatotoxicity,acute liver injury,1.0,True,true
1112,leflunomide,hepatic enzyme increased,acute liver injury,0.0,true,true
1113,varenicline,gastrointestinal haemorrhage,gi bleed,0.0,false,false
1114,amiloride,gastrointestinal haemorrhage,gi bleed,0.0,False,false
1115,mycophenolate mofetil,liver injury,acute liver injury,0.0,true,true
1116,letrozole,myocardial infarction,acute myocardial infarction,0.0,False,false
1117,cyclosporine,myocardial infarction,acute myocardial infarction,0.0,True,true
1118,nateglinide,hepatic enzyme increased,acute liver injury,0.0,true,true
1119,bumetanide,renal failure,acute kidney injury,0.0,true,true
1120,olsalazine,hepatotoxicity,acute liver injury,0.0,true,true
1121,ticlopidine,hepatic necrosis,acute liver injury,0.0,true,true
1122,argatroban,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1123,flucytosine,hepatic necrosis,acute liver injury,0.0,true,true
1124,ifosfamide,renal failure,acute kidney injury,0.0,true,true
1125,levoleucovorin,renal impairment,acute kidney injury,0.0,false,false
1126,aldesleukin,renal failure,acute kidney injury,0.0,true,true
1127,nitisinone,hepatic failure,acute liver injury,0.0,True,true
1128,levorphanol,renal failure,acute kidney injury,0.0,true,true
1129,bremelanotide,hepatotoxicity,acute liver injury,0.0,false,false
1130,buprenorphine,liver function test abnormal,acute liver injury,0.0,True,true
1131,montelukast,liver injury,acute liver injury,0.0,true,true
1132,epinephrine,myocardial infarction,acute myocardial infarction,0.0,False,false
1133,sodium ferric gluconate complex,myocardial infarction,acute myocardial infarction,0.0,False,false
1134,tenapanor,renal impairment,acute kidney injury,0.0,true,true
1135,glatiramer,myocardial infarction,acute myocardial infarction,0.0,False,false
1136,nintedanib,hepatic enzyme increased,acute liver injury,0.0,true,true
1137,orlistat,hepatic failure,acute liver injury,1.0,false,false
1138,pretomanid,hepatotoxicity,acute liver injury,0.0,true,true
1139,ixabepilone,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1140,dasatinib,renal impairment,acute kidney injury,0.0,true,true
1141,melphalan,renal failure,acute kidney injury,0.0,true,true
1142,andexanet alfa,gastrointestinal haemorrhage,gi bleed,0.0,False,false
1143,luspatercept,renal impairment,acute kidney injury,0.0,true,true
1144,amifampridine,hepatic enzyme increased,acute liver injury,0.0,True,true
1145,axitinib,liver injury,acute liver injury,0.0,true,true
1146,propylthiouracil,acute hepatic failure,acute liver injury,1.0,true,true
1147,abacavir,hepatotoxicity,acute liver injury,1.0,True,true
1148,carbamazepine,renal failure,acute kidney injury,0.0,true,true
1149,pamidronate,gastrointestinal haemorrhage,gi bleed,0.0,False,false
1150,celecoxib,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1151,piroxicam,hepatic enzyme increased,acute liver injury,1.0,true,true
1152,venlafaxine,liver injury,acute liver injury,0.0,true,true
1153,nifedipine,myocardial infarction,acute myocardial infarction,1.0,False,false
1154,didanosine,hepatotoxicity,acute liver injury,1.0,true,true
1155,vardenafil,liver function test abnormal,acute liver injury,0.0,false,false
1156,rosuvastatin,hepatic failure,acute liver injury,0.0,false,false
1157,levofloxacin,hepatic failure,acute liver injury,1.0,true,true
1158,isosorbide,myocardial infarction,acute myocardial infarction,0.0,False,false
1159,trandolapril,renal failure,acute kidney injury,0.0,true,true
1160,candesartan,renal failure,acute kidney injury,1.0,true,true
1161,felbamate,haematemesis,gi bleed,0.0,true,true
1162,itraconazole,hepatic failure,acute liver injury,1.0,True,true
1163,enoxaparin,myocardial infarction,acute myocardial infarction,0.0,False,false
1164,irinotecan,myocardial infarction,acute myocardial infarction,0.0,False,false
1165,bortezomib,renal failure,acute kidney injury,0.0,true,true
1166,tirofiban,haematemesis,gi bleed,0.0,true,true
1167,secnidazole,hepatotoxicity,acute liver injury,0.0,True,true
1168,calaspargase pegol,hepatotoxicity,acute liver injury,0.0,true,true
1169,dotatate,acute kidney injury,acute kidney injury,0.0,true,true
1170,thalidomide,myocardial infarction,acute myocardial infarction,0.0,false,false
1171,satralizumab,hepatic enzyme increased,acute liver injury,0.0,True,true
1172,clopidogrel,myocardial infarction,acute myocardial infarction,0.0,false,false
1173,flucytosine,renal impairment,acute kidney injury,0.0,true,true
1174,tipranavir,hepatotoxicity,acute liver injury,1.0,true,true
1175,ofatumumab,hepatic failure,acute liver injury,0.0,true,true
1176,meloxicam,haematemesis,gi bleed,1.0,True,true
1177,tinzaparin,haematemesis,gi bleed,0.0,True,true
1178,nefazodone,hepatic necrosis,acute liver injury,1.0,true,true
1179,nizatidine,hepatic enzyme increased,acute liver injury,0.0,false,false
1180,tetracycline,hepatotoxicity,acute liver injury,0.0,True,true
1181,quinine,renal failure,acute kidney injury,0.0,true,true
1182,cyproheptadine,hepatic failure,acute liver injury,0.0,false,false
1183,cefdinir,hepatic failure,acute liver injury,0.0,true,true
1184,fenofibrate,renal impairment,acute kidney injury,0.0,true,true
1185,dicloxacillin,liver function test abnormal,acute liver injury,0.0,true,true
1186,methylphenidate,hepatic enzyme increased,acute liver injury,0.0,False,false
1187,telmisartan,acute kidney injury,acute kidney injury,1.0,false,false
1188,mercaptopurine,hepatotoxicity,acute liver injury,0.0,true,true
1189,sulfasalazine,hepatic failure,acute liver injury,0.0,true,true
1190,quinidine,hepatotoxicity,acute liver injury,0.0,true,true
1191,danazol,myocardial infarction,acute myocardial infarction,0.0,False,false
1192,fluphenazine,acute kidney injury,acute kidney injury,0.0,false,false
1193,paclitaxel,renal failure,acute kidney injury,0.0,false,false
1194,heparin,renal failure,acute kidney injury,0.0,true,true
1195,valganciclovir,acute kidney injury,acute kidney injury,0.0,true,true
1196,ritonavir,renal failure,acute kidney injury,0.0,true,true
1197,imatinib,hepatic failure,acute liver injury,1.0,false,false
1198,nilutamide,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1199,fulvestrant,acute kidney injury,acute kidney injury,0.0,False,false
1200,pentostatin,renal impairment,acute kidney injury,0.0,true,true
1201,metronidazole,acute hepatic failure,acute liver injury,0.0,true,true
1202,neratinib,renal failure,acute kidney injury,0.0,true,true
1203,sorafenib,hepatic failure,acute liver injury,0.0,true,true
1204,lenalidomide,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1205,dalbavancin,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1206,carfilzomib,myocardial infarction,acute myocardial infarction,0.0,true,true
1207,chlorambucil,hepatotoxicity,acute liver injury,0.0,true,true
1208,elotuzumab,hepatotoxicity,acute liver injury,0.0,false,false
1209,apalutamide,myocardial infarction,acute myocardial infarction,0.0,False,false
1210,niraparib,renal failure,acute kidney injury,0.0,true,true
1211,darbepoetin alfa,myocardial infarction,acute myocardial infarction,1.0,false,false
1212,oxycodone,renal failure,acute kidney injury,0.0,True,true
1213,alpelisib,acute kidney injury,acute kidney injury,0.0,true,true
1214,sargramostim,gastrointestinal haemorrhage,gi bleed,0.0,false,false
1215,emapalumab,acute kidney injury,acute kidney injury,0.0,true,true
1216,indomethacin,myocardial infarction,acute myocardial infarction,1.0,True,true
1217,progesterone,myocardial infarction,acute myocardial infarction,0.0,False,false
1218,flurbiprofen,gastrointestinal haemorrhage,gi bleed,1.0,true,true
1219,carbamazepine,myocardial infarction,acute myocardial infarction,0.0,False,false
1220,enalaprilat,hepatic failure,acute liver injury,1.0,false,false
1221,bicalutamide,myocardial infarction,acute myocardial infarction,0.0,False,false
1222,potassium chloride,gastrointestinal haemorrhage,gi bleed,1.0,False,false
1223,nizatidine,hepatic enzyme abnormal,acute liver injury,0.0,true,true
1224,ciprofloxacin,hepatic necrosis,acute liver injury,1.0,false,false
1225,exemestane,myocardial infarction,acute myocardial infarction,0.0,False,false
1226,memantine,acute kidney injury,acute kidney injury,0.0,false,false
1227,rivastigmine,myocardial infarction,acute myocardial infarction,0.0,False,false
1228,ziprasidone,haematemesis,gi bleed,0.0,True,true
1229,cimetidine,liver injury,acute liver injury,0.0,true,true
1230,olmesartan,acute kidney injury,acute kidney injury,1.0,true,true
1231,atorvastatin,hepatic enzyme abnormal,acute liver injury,0.0,true,true
1232,ketoprofen,renal failure,acute kidney injury,1.0,true,true
1233,linezolid,liver function test abnormal,acute liver injury,0.0,False,false
1234,galantamine,renal failure,acute kidney injury,0.0,true,true
1235,ceftriaxone,renal impairment,acute kidney injury,0.0,true,true
1236,duloxetine,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1237,cefazolin,renal failure,acute kidney injury,0.0,True,true
1238,bromocriptine,gastrointestinal haemorrhage,gi bleed,0.0,False,false
1239,ketoconazole,hepatotoxicity,acute liver injury,0.0,true,true
1240,sulfasalazine,hepatocellular injury,acute liver injury,0.0,true,true
1241,sulfasalazine,hepatotoxicity,acute liver injury,0.0,true,true
1242,ciprofloxacin,hepatotoxicity,acute liver injury,1.0,false,false
1243,mesalamine,renal impairment,acute kidney injury,0.0,True,true
1244,tiagabine,liver function test abnormal,acute liver injury,0.0,true,true
1245,triamterene,hepatic enzyme abnormal,acute liver injury,0.0,False,false
1246,oxacillin,liver function test abnormal,acute liver injury,0.0,true,true
1247,tolcapone,myocardial infarction,acute myocardial infarction,0.0,True,true
1248,decitabine,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1249,ropivacaine,myocardial infarction,acute myocardial infarction,0.0,False,false
1250,trimipramine,myocardial infarction,acute myocardial infarction,0.0,False,false
1251,infliximab,hepatic enzyme abnormal,acute liver injury,1.0,true,true
1252,aztreonam,gastrointestinal haemorrhage,gi bleed,0.0,False,false
1253,metformin,liver function test abnormal,acute liver injury,0.0,False,false
1254,tipranavir,renal failure,acute kidney injury,0.0,true,true
1255,lincomycin,liver function test abnormal,acute liver injury,0.0,true,true
1256,fidaxomicin,hepatic enzyme increased,acute liver injury,0.0,False,false
1257,tocilizumab,hepatic enzyme increased,acute liver injury,0.0,false,false
1258,gilteritinib,renal impairment,acute kidney injury,0.0,true,true
1259,acetazolamide,hepatic necrosis,acute liver injury,1.0,false,false
1260,cetuximab,myocardial infarction,acute myocardial infarction,0.0,false,false
1261,isopropyl alcohol,hepatic failure,acute liver injury,0.0,False,false
1262,siponimod,liver function test abnormal,acute liver injury,0.0,true,true
1263,doxazosin,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1264,sargramostim,liver injury,acute liver injury,0.0,false,false
1265,triamterene,renal impairment,acute kidney injury,0.0,true,true
1266,flurbiprofen,haematemesis,gi bleed,1.0,true,true
1267,busulfan,hepatotoxicity,acute liver injury,1.0,true,true
1268,azathioprine,hepatotoxicity,acute liver injury,0.0,true,true
1269,naproxen,renal impairment,acute kidney injury,1.0,true,true
1270,quetiapine,haematemesis,gi bleed,0.0,False,false
1271,indinavir,renal failure,acute kidney injury,0.0,true,true
1272,etodolac,gastrointestinal haemorrhage,gi bleed,1.0,true,true
1273,ropinirole,myocardial infarction,acute myocardial infarction,0.0,False,false
1274,cilostazol,liver function test abnormal,acute liver injury,0.0,true,true
1275,vancomycin,renal impairment,acute kidney injury,0.0,true,true
1276,mycophenolate mofetil,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1277,valsartan,hepatic enzyme increased,acute liver injury,0.0,true,true
1278,famciclovir,acute kidney injury,acute kidney injury,0.0,false,false
1279,telmisartan,myocardial infarction,acute myocardial infarction,0.0,False,false
1280,tizanidine,hepatotoxicity,acute liver injury,0.0,true,true
1281,phenytoin,acute hepatic failure,acute liver injury,0.0,true,true
1282,ceftriaxone,acute kidney injury,acute kidney injury,0.0,true,true
1283,oxaliplatin,hepatotoxicity,acute liver injury,0.0,false,false
1284,oxacillin,renal failure,acute kidney injury,0.0,true,true
1285,cefotetan,renal impairment,acute kidney injury,0.0,true,true
1286,aldesleukin,acute kidney injury,acute kidney injury,0.0,true,true
1287,docetaxel,liver function test abnormal,acute liver injury,0.0,false,false
