,ingredient_name,pt_meddra_term,condition_name,affect,gpt_output,response
866,moxifloxacin,acute kidney injury,acute kidney injury,0.0,true,true
867,belumosudil,renal failure,acute kidney injury,0.0,True,true
868,abemaciclib,hepatotoxicity,acute liver injury,0.0,true,true
869,maribavir,acute kidney injury,acute kidney injury,0.0,true,true
870,atezolizumab,hepatotoxicity,acute liver injury,0.0,True,true
871,vandetanib,renal failure,acute kidney injury,0.0,true,true
872,odevixibat,hepatic enzyme abnormal,acute liver injury,0.0,True,true
873,upadacitinib,hepatic enzyme increased,acute liver injury,0.0,true,true
874,octreotide,myocardial infarction,acute myocardial infarction,0.0,False,false
875,tenofovir alafenamide,renal impairment,acute kidney injury,0.0,true,true
876,sargramostim,haematemesis,gi bleed,0.0,false,false
877,dabrafenib,haematemesis,gi bleed,0.0,True,true
878,pegcetacoplan,acute kidney injury,acute kidney injury,0.0,true,true
879,axitinib,hepatocellular injury,acute liver injury,0.0,true,true
880,bedaquiline,hepatic enzyme increased,acute liver injury,0.0,True,true
881,sulindac,myocardial infarction,acute myocardial infarction,1.0,False,false
882,valproate,acute hepatic failure,acute liver injury,1.0,true,true
883,procainamide,myocardial infarction,acute myocardial infarction,0.0,True,true
884,neomycin,renal impairment,acute kidney injury,0.0,true,true
885,baricitinib,myocardial infarction,acute myocardial infarction,0.0,False,false
886,carbamazepine,hepatic failure,acute liver injury,1.0,True,true
887,nefazodone,gastrointestinal haemorrhage,gi bleed,0.0,true,true
888,sumatriptan,gastrointestinal haemorrhage,gi bleed,0.0,false,false
889,metoprolol,myocardial infarction,acute myocardial infarction,0.0,False,false
890,allopurinol,renal failure,acute kidney injury,1.0,true,true
891,terbinafine,hepatic failure,acute liver injury,1.0,false,false
892,levothyroxine,myocardial infarction,acute myocardial infarction,0.0,False,false
893,azithromycin,renal impairment,acute kidney injury,0.0,false,false
894,moxifloxacin,renal failure,acute kidney injury,0.0,true,true
895,bupropion,gastrointestinal haemorrhage,gi bleed,0.0,false,false
896,tizanidine,liver function test abnormal,acute liver injury,0.0,true,true
897,fluvoxamine,acute kidney injury,acute kidney injury,0.0,false,false
898,venlafaxine,myocardial infarction,acute myocardial infarction,0.0,False,false
899,alprazolam,hepatic failure,acute liver injury,0.0,false,false
900,tenofovir disoproxil,renal failure,acute kidney injury,0.0,true,true
901,tenofovir disoproxil,acute kidney injury,acute kidney injury,0.0,True,true
902,indomethacin,renal failure,acute kidney injury,0.0,true,true
903,trandolapril,hepatic enzyme increased,acute liver injury,1.0,True,true
904,triazolam,hepatic failure,acute liver injury,0.0,True,true
905,lorazepam,liver injury,acute liver injury,0.0,false,false
906,acyclovir,renal impairment,acute kidney injury,1.0,true,true
907,sodium phosphate,renal impairment,acute kidney injury,0.0,true,true
908,etodolac,hepatic necrosis,acute liver injury,1.0,true,true
909,ibuprofen,hepatic failure,acute liver injury,1.0,false,false
910,ibuprofen,myocardial infarction,acute myocardial infarction,0.0,False,false
911,atorvastatin,hepatic failure,acute liver injury,0.0,false,false
912,cefprozil,renal impairment,acute kidney injury,0.0,True,true
913,rasagiline,myocardial infarction,acute myocardial infarction,0.0,False,false
914,losartan,myocardial infarction,acute myocardial infarction,0.0,False,false
915,fosinopril,renal failure,acute kidney injury,0.0,true,true
916,moexipril,renal failure,acute kidney injury,1.0,true,true
917,rosuvastatin,acute kidney injury,acute kidney injury,0.0,true,true
918,pregabalin,acute kidney injury,acute kidney injury,0.0,true,true
919,tolmetin,gastrointestinal haemorrhage,gi bleed,1.0,true,true
920,nebivolol,myocardial infarction,acute myocardial infarction,0.0,False,false
921,erlotinib,haematemesis,gi bleed,0.0,True,true
922,trandolapril,myocardial infarction,acute myocardial infarction,0.0,False,false
923,dexlansoprazole,myocardial infarction,acute myocardial infarction,0.0,False,false
924,probenecid,hepatic necrosis,acute liver injury,0.0,false,false
925,amiodarone,liver function test abnormal,acute liver injury,0.0,true,true
926,escitalopram,hepatic enzyme increased,acute liver injury,0.0,false,false
927,dasatinib,myocardial infarction,acute myocardial infarction,0.0,False,false
928,hydroxyurea,hepatotoxicity,acute liver injury,0.0,true,true
929,phenobarbital,liver injury,acute liver injury,0.0,true,true
930,cefditoren,acute kidney injury,acute kidney injury,0.0,true,true
931,cefuroxime,hepatic enzyme increased,acute liver injury,0.0,true,true
932,sulfasalazine,hepatic necrosis,acute liver injury,0.0,True,true
933,olsalazine,hepatic enzyme increased,acute liver injury,0.0,True,true
934,insulin glargine,myocardial infarction,acute myocardial infarction,0.0,False,false
935,fenoprofen,gastrointestinal haemorrhage,gi bleed,1.0,true,true
936,naproxen,hepatotoxicity,acute liver injury,1.0,false,false
937,indomethacin,hepatotoxicity,acute liver injury,1.0,true,true
938,felbamate,renal failure,acute kidney injury,0.0,true,true
939,oxaprozin,hepatotoxicity,acute liver injury,1.0,true,true
940,flucytosine,renal failure,acute kidney injury,0.0,true,true
941,fosphenytoin,renal failure,acute kidney injury,0.0,true,true
942,sertraline,hepatic enzyme increased,acute liver injury,0.0,True,true
943,zoledronic acid,renal impairment,acute kidney injury,0.0,true,true
944,flutamide,hepatic necrosis,acute liver injury,1.0,True,true
945,azacitidine,gastrointestinal haemorrhage,gi bleed,0.0,true,true
946,azacitidine,renal failure,acute kidney injury,0.0,true,true
947,voriconazole,hepatic failure,acute liver injury,1.0,true,true
948,penicillamine,renal failure,acute kidney injury,0.0,true,true
949,hydralazine,myocardial infarction,acute myocardial infarction,0.0,False,false
950,tiopronin,renal failure,acute kidney injury,0.0,true,true
951,cefoxitin,acute kidney injury,acute kidney injury,0.0,true,true
952,teriflunomide,acute kidney injury,acute kidney injury,0.0,true,true
953,dactinomycin,renal impairment,acute kidney injury,0.0,true,true
954,apixaban,gastrointestinal haemorrhage,gi bleed,0.0,true,true
955,foscarnet,gastrointestinal haemorrhage,gi bleed,0.0,true,true
956,paroxetine,hepatic failure,acute liver injury,0.0,False,false
957,dimethyl fumarate,liver injury,acute liver injury,0.0,True,true
958,dolasetron,acute kidney injury,acute kidney injury,0.0,False,false
959,estradiol,liver function test abnormal,acute liver injury,0.0,True,true
960,trastuzumab,acute kidney injury,acute kidney injury,0.0,false,false
961,mycophenolic acid,gastrointestinal haemorrhage,gi bleed,0.0,true,true
962,mycophenolic acid,liver function test abnormal,acute liver injury,0.0,true,true
963,duvelisib,hepatocellular injury,acute liver injury,0.0,true,true
964,tretinoin,renal failure,acute kidney injury,0.0,false,false
965,peginterferon alfa-2a,hepatic failure,acute liver injury,0.0,true,true
966,tolvaptan,gastrointestinal haemorrhage,gi bleed,0.0,true,true
967,everolimus,renal failure,acute kidney injury,0.0,True,true
968,siltuximab,renal impairment,acute kidney injury,0.0,true,true
969,everolimus,liver function test abnormal,acute liver injury,0.0,true,true
970,everolimus,hepatic enzyme increased,acute liver injury,0.0,True,true
971,glatiramer,renal failure,acute kidney injury,0.0,False,false
972,alectinib,hepatotoxicity,acute liver injury,0.0,true,true
973,methotrexate,renal impairment,acute kidney injury,0.0,true,true
974,lapatinib,hepatotoxicity,acute liver injury,0.0,true,true
975,bevacizumab,gastrointestinal haemorrhage,gi bleed,0.0,true,true
976,carfilzomib,renal failure,acute kidney injury,0.0,true,true
977,nintedanib,liver injury,acute liver injury,0.0,true,true
978,prucalopride,myocardial infarction,acute myocardial infarction,0.0,False,false
979,levocarnitine,renal failure,acute kidney injury,0.0,true,true
980,fostamatinib,hepatotoxicity,acute liver injury,0.0,true,true
981,pretomanid,hepatic enzyme increased,acute liver injury,0.0,true,true
982,certolizumab pegol,renal failure,acute kidney injury,0.0,true,true
983,teriflunomide,liver injury,acute liver injury,0.0,true,true
984,sacituzumab,renal failure,acute kidney injury,0.0,false,false
985,monomethyl fumarate,liver injury,acute liver injury,0.0,true,true
986,triptorelin,myocardial infarction,acute myocardial infarction,0.0,False,false
987,baricitinib,hepatic enzyme increased,acute liver injury,0.0,true,true
988,golimumab,acute hepatic failure,acute liver injury,0.0,False,false
989,belumosudil,liver function test abnormal,acute liver injury,0.0,True,true
990,rilonacept,gastrointestinal haemorrhage,gi bleed,0.0,false,false
991,belinostat,hepatic failure,acute liver injury,0.0,false,false
992,atezolizumab,liver function test abnormal,acute liver injury,0.0,true,true
993,ferric carboxymaltose,hepatic enzyme increased,acute liver injury,0.0,true,true
994,brentuximab vedotin,renal impairment,acute kidney injury,0.0,true,true
995,leuprolide,liver injury,acute liver injury,0.0,True,true
996,ipilimumab,hepatotoxicity,acute liver injury,0.0,true,true
997,tenofovir alafenamide,acute kidney injury,acute kidney injury,0.0,true,true
998,lurbinectedin,hepatotoxicity,acute liver injury,0.0,true,true
999,dihematoporphyrin ether,myocardial infarction,acute myocardial infarction,0.0,False,false
1000,siponimod,hepatic enzyme increased,acute liver injury,0.0,True,true
1001,doxazosin,liver function test abnormal,acute liver injury,0.0,True,true
1002,cabozantinib,hepatic failure,acute liver injury,0.0,true,true
1003,crizotinib,hepatotoxicity,acute liver injury,0.0,true,true
1004,irinotecan,acute kidney injury,acute kidney injury,0.0,true,true
1005,zidovudine,hepatotoxicity,acute liver injury,1.0,true,true
1006,diflunisal,myocardial infarction,acute myocardial infarction,1.0,False,false
1007,norethindrone,myocardial infarction,acute myocardial infarction,0.0,False,false
1008,ponatinib,hepatic failure,acute liver injury,0.0,true,true
1009,ponatinib,myocardial infarction,acute myocardial infarction,0.0,True,true
1010,terlipressin,hepatic failure,acute liver injury,0.0,True,true
1011,flurbiprofen,myocardial infarction,acute myocardial infarction,1.0,false,false
1012,atenolol,hepatic enzyme increased,acute liver injury,0.0,False,false
1013,nortriptyline,hepatic necrosis,acute liver injury,1.0,false,false
1014,nortriptyline,myocardial infarction,acute myocardial infarction,1.0,False,false
1015,doxazosin,myocardial infarction,acute myocardial infarction,0.0,False,false
1016,verapamil,myocardial infarction,acute myocardial infarction,0.0,False,false
1017,sumatriptan,acute kidney injury,acute kidney injury,0.0,false,false
1018,melphalan,liver function test abnormal,acute liver injury,0.0,true,true
1019,gabapentin,myocardial infarction,acute myocardial infarction,0.0,False,false
1020,terbinafine,hepatic enzyme abnormal,acute liver injury,1.0,true,true
1021,amitriptyline,hepatic failure,acute liver injury,0.0,false,false
1022,pantoprazole,haematemesis,gi bleed,0.0,False,false
1023,fluconazole,acute hepatic failure,acute liver injury,1.0,False,false
1024,filgrastim,myocardial infarction,acute myocardial infarction,0.0,False,false
1025,nelfinavir,liver function test abnormal,acute liver injury,0.0,true,true
1026,sulindac,renal failure,acute kidney injury,0.0,true,true
1027,desipramine,myocardial infarction,acute myocardial infarction,1.0,False,false
1028,cefdinir,renal impairment,acute kidney injury,0.0,True,true
1029,cefdinir,acute kidney injury,acute kidney injury,0.0,true,true
1030,mesalamine,hepatic enzyme increased,acute liver injury,0.0,True,true
1031,pramipexole,renal failure,acute kidney injury,0.0,true,true
1032,lansoprazole,hepatotoxicity,acute liver injury,0.0,false,false
1033,etodolac,hepatic failure,acute liver injury,1.0,false,false
1034,varenicline,myocardial infarction,acute myocardial infarction,0.0,false,false
1035,indapamide,liver function test abnormal,acute liver injury,0.0,true,true
1036,fosinopril,acute kidney injury,acute kidney injury,0.0,true,true
1037,balsalazide,hepatic failure,acute liver injury,0.0,False,false
1038,aprepitant,renal failure,acute kidney injury,0.0,false,false
1039,mycophenolate mofetil,renal failure,acute kidney injury,0.0,true,true
1040,amoxapine,myocardial infarction,acute myocardial infarction,1.0,False,false
1041,raltegravir,hepatic failure,acute liver injury,0.0,false,false
1042,anagrelide,hepatic enzyme increased,acute liver injury,0.0,True,true
1043,cefditoren,liver function test abnormal,acute liver injury,0.0,true,true
1044,demeclocycline,acute kidney injury,acute kidney injury,0.0,true,true
1045,olsalazine,hepatic failure,acute liver injury,0.0,True,true
1046,paricalcitol,renal failure,acute kidney injury,0.0,True,true
1047,carvedilol,myocardial infarction,acute myocardial infarction,0.0,False,false
1048,tiagabine,gastrointestinal haemorrhage,gi bleed,0.0,False,false
1049,tiagabine,myocardial infarction,acute myocardial infarction,0.0,False,false
1050,baclofen,renal failure,acute kidney injury,0.0,true,true
1051,oxacillin,hepatotoxicity,acute liver injury,0.0,false,false
1052,cisplatin,renal impairment,acute kidney injury,0.0,true,true
1053,deferoxamine,renal failure,acute kidney injury,0.0,true,true
1054,dexmedetomidine,myocardial infarction,acute myocardial infarction,0.0,False,false
1055,fludarabine,renal failure,acute kidney injury,0.0,true,true
1056,imatinib,myocardial infarction,acute myocardial infarction,0.0,False,false
1057,chlorothiazide,renal failure,acute kidney injury,1.0,true,true
1058,daptomycin,renal impairment,acute kidney injury,0.0,true,true
1059,cladribine,renal impairment,acute kidney injury,0.0,true,true
1060,pentamidine,renal failure,acute kidney injury,0.0,true,true
1061,fulvestrant,hepatic failure,acute liver injury,0.0,false,false
1062,carmustine,renal failure,acute kidney injury,0.0,true,true
1063,caspofungin,hepatic necrosis,acute liver injury,1.0,true,true
1064,mefenamate,hepatic enzyme increased,acute liver injury,0.0,True,true
1065,everolimus,acute kidney injury,acute kidney injury,0.0,true,true
1066,pemetrexed,renal failure,acute kidney injury,0.0,true,true
1067,lenalidomide,myocardial infarction,acute myocardial infarction,0.0,False,false
1068,pirfenidone,liver injury,acute liver injury,0.0,true,true
1069,vorinostat,renal failure,acute kidney injury,0.0,true,true
1070,fidaxomicin,gastrointestinal haemorrhage,gi bleed,0.0,false,false
1071,clevidipine,myocardial infarction,acute myocardial infarction,0.0,False,false
1072,carfilzomib,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1073,amikacin,acute kidney injury,acute kidney injury,0.0,true,true
1074,etoposide,hepatotoxicity,acute liver injury,0.0,false,false
1075,midazolam,acute kidney injury,acute kidney injury,0.0,false,false
1076,venetoclax,haematemesis,gi bleed,0.0,True,true
1077,maralixibat,haematemesis,gi bleed,0.0,True,true
1078,thalidomide,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1079,vipivotide tetraxetan,hepatic failure,acute liver injury,0.0,false,false
1080,ibuprofen,hepatotoxicity,acute liver injury,1.0,false,false
1081,midostaurin,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1082,avapritinib,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1083,rezafungin,gastrointestinal haemorrhage,gi bleed,0.0,false,false
1084,vilobelimab,hepatic enzyme increased,acute liver injury,0.0,True,true
1085,ipilimumab,acute kidney injury,acute kidney injury,0.0,true,true
1086,nilotinib,hepatotoxicity,acute liver injury,0.0,true,true
1087,bexagliflozin,renal impairment,acute kidney injury,0.0,true,true
1088,axitinib,hepatotoxicity,acute liver injury,0.0,true,true
1089,soybean oil,liver function test abnormal,acute liver injury,0.0,False,false
1090,tolmetin,myocardial infarction,acute myocardial infarction,1.0,false,false
1091,flutamide,acute hepatic failure,acute liver injury,1.0,True,true
1092,dacarbazine,hepatic necrosis,acute liver injury,1.0,true,true
1093,inotersen,renal failure,acute kidney injury,0.0,true,true
1094,streptomycin,renal impairment,acute kidney injury,0.0,true,true
1095,celecoxib,hepatic failure,acute liver injury,1.0,false,false
1096,piroxicam,haematemesis,gi bleed,1.0,true,true
1097,tizanidine,liver injury,acute liver injury,0.0,True,true
1098,perindopril,acute kidney injury,acute kidney injury,0.0,true,true
1099,naproxen,myocardial infarction,acute myocardial infarction,0.0,False,false
1100,paroxetine,myocardial infarction,acute myocardial infarction,0.0,False,false
1101,rivastigmine,renal failure,acute kidney injury,0.0,true,true
1102,tenofovir disoproxil,renal impairment,acute kidney injury,0.0,true,true
1103,abacavir,liver function test abnormal,acute liver injury,1.0,True,true
1104,levetiracetam,hepatic failure,acute liver injury,0.0,false,false
1105,cefotaxime,renal impairment,acute kidney injury,0.0,true,true
1106,amiodarone,renal impairment,acute kidney injury,0.0,true,true
1107,lamotrigine,liver function test abnormal,acute liver injury,1.0,True,true
1108,donepezil,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1109,moxifloxacin,hepatic enzyme increased,acute liver injury,0.0,true,true
1110,rizatriptan,myocardial infarction,acute myocardial infarction,1.0,False,false
1111,telmisartan,renal impairment,acute kidney injury,1.0,false,false
1112,anagrelide,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1113,maraviroc,hepatic failure,acute liver injury,0.0,False,false
1114,pioglitazone,myocardial infarction,acute myocardial infarction,0.0,True,true
1115,repaglinide,hepatic enzyme increased,acute liver injury,0.0,true,true
1116,felbamate,hepatic failure,acute liver injury,1.0,true,true
1117,mitomycin,renal impairment,acute kidney injury,0.0,true,true
1118,larotrectinib,hepatotoxicity,acute liver injury,0.0,true,true
1119,aldesleukin,myocardial infarction,acute myocardial infarction,0.0,True,true
1120,ambrisentan,hepatic failure,acute liver injury,0.0,false,false
1121,daptomycin,renal failure,acute kidney injury,0.0,true,true
1122,nitisinone,gastrointestinal haemorrhage,gi bleed,0.0,false,false
1123,cladribine,renal failure,acute kidney injury,0.0,true,true
1124,fluvoxamine,myocardial infarction,acute myocardial infarction,0.0,False,false
1125,eslicarbazepine,liver injury,acute liver injury,0.0,True,true
1126,cefiderocol,hepatic enzyme increased,acute liver injury,0.0,true,true
1127,efavirenz,hepatotoxicity,acute liver injury,1.0,true,true
1128,metronidazole,hepatic failure,acute liver injury,0.0,True,true
1129,pegvisomant,liver function test abnormal,acute liver injury,0.0,True,true
1130,allopurinol,hepatic failure,acute liver injury,1.0,true,true
1131,sorafenib,liver injury,acute liver injury,0.0,true,true
1132,tivozanib,acute kidney injury,acute kidney injury,0.0,true,true
1133,acitretin,myocardial infarction,acute myocardial infarction,0.0,False,false
1134,naltrexone,gastrointestinal haemorrhage,gi bleed,0.0,False,false
1135,diltiazem,renal failure,acute kidney injury,0.0,false,false
1136,tolvaptan,hepatic failure,acute liver injury,0.0,true,true
1137,voclosporin,renal impairment,acute kidney injury,0.0,true,true
1138,dulaglutide,acute kidney injury,acute kidney injury,0.0,false,false
1139,pomalidomide,myocardial infarction,acute myocardial infarction,0.0,False,false
1140,mogamulizumab,renal failure,acute kidney injury,0.0,true,true
1141,atezolizumab,hepatic failure,acute liver injury,0.0,true,true
1142,avapritinib,acute kidney injury,acute kidney injury,0.0,true,true
1143,capmatinib,renal failure,acute kidney injury,0.0,true,true
1144,nilotinib,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1145,tagraxofusp,hepatotoxicity,acute liver injury,0.0,true,true
1146,linezolid,renal impairment,acute kidney injury,0.0,true,true
1147,bupivacaine,hepatic enzyme increased,acute liver injury,0.0,True,true
1148,remdesivir,acute kidney injury,acute kidney injury,0.0,true,true
1149,avelumab,hepatocellular injury,acute liver injury,0.0,true,true
1150,warfarin,renal failure,acute kidney injury,0.0,false,false
1151,cidofovir,renal failure,acute kidney injury,0.0,true,true
1152,acetaminophen,hepatic failure,acute liver injury,0.0,true,true
1153,ketoconazole,liver injury,acute liver injury,0.0,true,true
1154,tofacitinib,myocardial infarction,acute myocardial infarction,0.0,True,true
1155,minocycline,hepatic failure,acute liver injury,0.0,true,true
1156,minocycline,acute kidney injury,acute kidney injury,0.0,true,true
1157,ondansetron,hepatic enzyme abnormal,acute liver injury,0.0,False,false
1158,citalopram,hepatic necrosis,acute liver injury,0.0,false,false
1159,perindopril,myocardial infarction,acute myocardial infarction,0.0,False,false
1160,tetracycline,renal impairment,acute kidney injury,0.0,true,true
1161,naproxen,gastrointestinal haemorrhage,gi bleed,1.0,true,true
1162,mesalamine,renal failure,acute kidney injury,0.0,True,true
1163,rivastigmine,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1164,pantoprazole,hepatic enzyme increased,acute liver injury,0.0,True,true
1165,pramipexole,gastrointestinal haemorrhage,gi bleed,0.0,false,false
1166,acarbose,liver injury,acute liver injury,0.0,false,false
1167,cefaclor,renal impairment,acute kidney injury,0.0,false,false
1168,rasagiline,haematemesis,gi bleed,0.0,false,false
1169,ketoprofen,myocardial infarction,acute myocardial infarction,1.0,False,false
1170,fosinopril,myocardial infarction,acute myocardial infarction,0.0,False,false
1171,balsalazide,hepatic necrosis,acute liver injury,0.0,true,true
1172,atenolol,hepatic failure,acute liver injury,0.0,False,false
1173,zolmitriptan,haematemesis,gi bleed,0.0,True,true
1174,famotidine,hepatic enzyme abnormal,acute liver injury,0.0,False,false
1175,telithromycin,hepatotoxicity,acute liver injury,0.0,true,true
1176,cidofovir,gastrointestinal haemorrhage,gi bleed,0.0,false,false
1177,isradipine,myocardial infarction,acute myocardial infarction,0.0,False,false
1178,celecoxib,hepatic necrosis,acute liver injury,1.0,false,false
1179,levetiracetam,acute kidney injury,acute kidney injury,0.0,false,false
1180,rivastigmine,liver function test abnormal,acute liver injury,0.0,True,true
1181,hydroxychloroquine,liver function test abnormal,acute liver injury,0.0,True,true
1182,penicillamine,hepatic failure,acute liver injury,1.0,true,true
1183,docetaxel,myocardial infarction,acute myocardial infarction,0.0,False,false
1184,daptomycin,acute kidney injury,acute kidney injury,0.0,True,true
1185,bortezomib,hepatic failure,acute liver injury,1.0,true,true
1186,minocycline,hepatocellular injury,acute liver injury,0.0,true,true
1187,bexarotene,hepatic failure,acute liver injury,0.0,true,true
1188,bexarotene,hepatotoxicity,acute liver injury,0.0,true,true
1189,clofarabine,hepatotoxicity,acute liver injury,0.0,true,true
1190,zileuton,liver injury,acute liver injury,0.0,True,true
1191,haloperidol,acute hepatic failure,acute liver injury,0.0,False,false
1192,fulvestrant,hepatotoxicity,acute liver injury,0.0,True,true
1193,fulvestrant,liver function test abnormal,acute liver injury,0.0,true,true
1194,cefpodoxime,liver injury,acute liver injury,0.0,True,true
1195,caspofungin,hepatic failure,acute liver injury,1.0,False,false
1196,mycophenolate mofetil,hepatic enzyme increased,acute liver injury,0.0,True,true
1197,duvelisib,renal failure,acute kidney injury,0.0,true,true
1198,mefenamate,renal failure,acute kidney injury,1.0,true,true
1199,alectinib,acute kidney injury,acute kidney injury,0.0,true,true
1200,eculizumab,renal failure,acute kidney injury,0.0,true,true
1201,bosutinib,renal impairment,acute kidney injury,0.0,true,true
1202,ertugliflozin,renal impairment,acute kidney injury,0.0,True,true
1203,asparaginase,acute kidney injury,acute kidney injury,0.0,true,true
1204,tocilizumab,hepatic enzyme abnormal,acute liver injury,0.0,True,true
1205,certolizumab pegol,hepatic enzyme increased,acute liver injury,0.0,True,true
1206,isavuconazonium,renal failure,acute kidney injury,0.0,true,true
1207,testosterone,gastrointestinal haemorrhage,gi bleed,0.0,False,false
1208,dotatate,myocardial infarction,acute myocardial infarction,0.0,false,false
1209,abemaciclib,acute kidney injury,acute kidney injury,0.0,true,true
1210,belinostat,hepatotoxicity,acute liver injury,0.0,true,true
1211,andexanet alfa,myocardial infarction,acute myocardial infarction,0.0,False,false
1212,ribociclib,liver injury,acute liver injury,0.0,true,true
1213,remdesivir,hepatic enzyme increased,acute liver injury,0.0,true,true
1214,axitinib,hepatic enzyme increased,acute liver injury,0.0,true,true
1215,cidofovir,acute kidney injury,acute kidney injury,0.0,true,true
1216,rosiglitazone,hepatotoxicity,acute liver injury,0.0,false,false
1217,citalopram,myocardial infarction,acute myocardial infarction,0.0,false,false
1218,fluvoxamine,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1219,sertraline,acute kidney injury,acute kidney injury,0.0,false,false
1220,memantine,hepatic failure,acute liver injury,0.0,False,false
1221,memantine,renal failure,acute kidney injury,0.0,false,false
1222,gemfibrozil,liver function test abnormal,acute liver injury,0.0,true,true
1223,morphine,renal failure,acute kidney injury,0.0,true,true
1224,enalapril,myocardial infarction,acute myocardial infarction,0.0,False,false
1225,etodolac,hepatic enzyme increased,acute liver injury,1.0,true,true
1226,eplerenone,myocardial infarction,acute myocardial infarction,0.0,False,false
1227,mycophenolate mofetil,renal impairment,acute kidney injury,0.0,true,true
1228,cyclosporine,myocardial infarction,acute myocardial infarction,0.0,True,true
1229,acetazolamide,hepatic failure,acute liver injury,1.0,false,false
1230,nateglinide,hepatic enzyme increased,acute liver injury,0.0,True,true
1231,clozapine,hepatotoxicity,acute liver injury,1.0,true,true
1232,felbamate,acute kidney injury,acute kidney injury,0.0,true,true
1233,ticlopidine,hepatic necrosis,acute liver injury,0.0,true,true
1234,tiagabine,renal failure,acute kidney injury,0.0,true,true
1235,albendazole,acute hepatic failure,acute liver injury,0.0,True,true
1236,ibandronate,renal impairment,acute kidney injury,0.0,True,true
1237,testosterone,myocardial infarction,acute myocardial infarction,0.0,False,false
1238,ifosfamide,hepatic failure,acute liver injury,0.0,True,true
1239,quetiapine,hepatic failure,acute liver injury,0.0,false,false
1240,carboprost,haematemesis,gi bleed,0.0,true,true
1241,cefixime,acute kidney injury,acute kidney injury,0.0,false,false
1242,dipyridamole,myocardial infarction,acute myocardial infarction,1.0,False,false
1243,deferasirox,acute kidney injury,acute kidney injury,0.0,true,true
1244,montelukast,liver injury,acute liver injury,0.0,true,true
1245,epinephrine,myocardial infarction,acute myocardial infarction,0.0,False,false
1246,naltrexone,myocardial infarction,acute myocardial infarction,0.0,False,false
1247,nintedanib,hepatic enzyme increased,acute liver injury,0.0,true,true
1248,pretomanid,hepatotoxicity,acute liver injury,0.0,true,true
1249,fexinidazole,hepatotoxicity,acute liver injury,0.0,true,true
1250,midazolam,renal failure,acute kidney injury,0.0,false,false
1251,futibatinib,haematemesis,gi bleed,0.0,True,true
1252,tucatinib,liver injury,acute liver injury,0.0,true,true
1253,dasatinib,renal impairment,acute kidney injury,0.0,true,true
1254,posaconazole,hepatic enzyme increased,acute liver injury,1.0,true,true
1255,atezolizumab,hepatic enzyme increased,acute liver injury,0.0,true,true
1256,midostaurin,acute kidney injury,acute kidney injury,0.0,true,true
1257,melphalan,renal failure,acute kidney injury,0.0,true,true
1258,adagrasib,acute kidney injury,acute kidney injury,0.0,true,true
1259,andexanet alfa,gastrointestinal haemorrhage,gi bleed,0.0,False,false
1260,isopropyl alcohol,myocardial infarction,acute myocardial infarction,0.0,False,false
1261,luspatercept,renal impairment,acute kidney injury,0.0,true,true
1262,ibrutinib,hepatic failure,acute liver injury,0.0,true,true
1263,axitinib,liver injury,acute liver injury,0.0,true,true
1264,fenoprofen,hepatic failure,acute liver injury,0.0,true,true
1265,abacavir,hepatotoxicity,acute liver injury,1.0,false,false
1266,meloxicam,renal failure,acute kidney injury,1.0,true,true
1267,celecoxib,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1268,chlorzoxazone,gastrointestinal haemorrhage,gi bleed,0.0,false,false
1269,tramadol,liver function test abnormal,acute liver injury,0.0,true,true
1270,tramadol,myocardial infarction,acute myocardial infarction,0.0,False,false
1271,venlafaxine,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1272,misoprostol,myocardial infarction,acute myocardial infarction,0.0,False,false
1273,nifedipine,gastrointestinal haemorrhage,gi bleed,0.0,false,false
1274,capecitabine,hepatic failure,acute liver injury,0.0,True,true
1275,clarithromycin,renal failure,acute kidney injury,0.0,true,true
1276,vardenafil,liver function test abnormal,acute liver injury,0.0,True,true
1277,lamotrigine,haematemesis,gi bleed,0.0,False,false
1278,isosorbide,myocardial infarction,acute myocardial infarction,0.0,False,false
1279,oseltamivir,gastrointestinal haemorrhage,gi bleed,0.0,false,false
1280,trandolapril,renal failure,acute kidney injury,0.0,true,true
1281,telithromycin,liver function test abnormal,acute liver injury,0.0,true,true
1282,candesartan,renal failure,acute kidney injury,1.0,true,true
1283,itraconazole,hepatic failure,acute liver injury,1.0,True,true
1284,valganciclovir,renal impairment,acute kidney injury,0.0,true,true
1285,nimodipine,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1286,imatinib,acute hepatic failure,acute liver injury,1.0,False,false
1287,irinotecan,myocardial infarction,acute myocardial infarction,0.0,False,false
1288,human vaccinia immune globulin,acute kidney injury,acute kidney injury,0.0,True,true
1289,bortezomib,renal failure,acute kidney injury,0.0,true,true
1290,tirofiban,haematemesis,gi bleed,0.0,false,false
